"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A Alberto Fernández",0.136,0.119,0.155,0.191,0.096,0.152,0.172,0.149,0.185,0.052,0.136,0.184,0
"A Sergio Massa",0.147,0.066,0.234,0.175,0.135,0.149,0.146,0.125,0.132,0.203,0.123,0.098,0
"A algún candidato del peronismo",0.104,0.133,0.073,0.134,0.082,0.159,0.04,0.034,0.172,0.137,0.057,0.286,0
"A Cristina Fernández de Kirchner",0.613,0.682,0.538,0.5,0.687,0.54,0.642,0.692,0.511,0.608,0.684,0.432,0
