"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Al candidato del Frente de Todos",0.394,0.401,0.387,0.38,0.415,0.395,0.35,0.401,0.397,0.373,0.628,0.256,0.213
"Al candidato de Juntos por el Cambio",0.254,0.226,0.28,0.192,0.224,0.344,0.374,0.257,0.249,0.26,0.136,0.438,0.254
"Al candidato de los liberales - libertarios",0.154,0.214,0.097,0.192,0.158,0.132,0.069,0.109,0.172,0.196,0.074,0.18,0.159
"Al candidato de Consenso Federal",0.017,0.012,0.023,0.039,0.012,0.006,0,0.039,0.004,0.008,0.004,0.027,0
"Al candidato de la Izquierda",0.011,0.009,0.013,0,0.015,0.013,0.024,0.013,0.009,0.014,0.005,0.011,0
"A otro candidato",0.057,0.035,0.078,0.089,0.049,0.035,0.041,0.032,0.074,0.065,0.035,0.018,0.125
"No sabe",0.113,0.103,0.122,0.108,0.127,0.075,0.142,0.149,0.095,0.084,0.118,0.07,0.249
