"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Inflación",0.293,0.412,0.519,0.536,0.389,0.15
"P07","Inseguridad",0.182,0.055,0.078,0.098,0.026,0.211
"P07","Pandemia",0.105,0.126,0.033,0.136,0.064,0
"P07","Educación",0.063,0.093,0.1,0.026,0.125,0.026
"P07","Transporte público",0.004,0.003,0.037,0.018,0,0
"P07","Desempleo",0.207,0.209,0.036,0.134,0.01,0.256
"P07","Corrupción",0.028,0.034,0.159,0.022,0.374,0.284
"P07","Vivienda",0.048,0.002,0.023,0.025,0,0.026
"P07","Otros",0.049,0.016,0.015,0.005,0.012,0.034
"P07","No sabe",0.021,0.05,0,0,0,0.013
"P08","Gerardo Zamora",0.9,0.654,0.28,0.036,0.013,0.229
"P08","Pablo Mirolo",0.035,0.069,0.112,0.165,0.081,0
"P08","Rodrigo Posse",0.002,0.002,0.015,0.23,0.241,0
"P08","Natalia Neme",0.008,0.017,0.041,0.271,0.139,0
"P08","Emilio Rached",0.001,0.027,0.153,0.06,0.091,0.227
"P08","Marcelo Lugones",0.003,0.003,0.05,0.126,0.136,0.009
"P08","No sabe",0.051,0.228,0.349,0.112,0.299,0.535
"P09","Gerardo Zamora",0.589,0.561,0.335,0.033,0,0.19
"P09","Pablo Mirolo",0.16,0.135,0.148,0.196,0.055,0.054
"P09","Rodrigo Posse",0.003,0.008,0.066,0.196,0.181,0
"P09","Natalia Neme",0.013,0.037,0.113,0.405,0.219,0
"P09","Emilio Rached",0.074,0.012,0.049,0.023,0.142,0.176
"P09","Marcelo Lugones",0.015,0.022,0.074,0.043,0.102,0.009
"P09","No sabe",0.146,0.225,0.215,0.104,0.301,0.571
"P10","A los candidatos del Frente Cívico por Santiago",0.757,0.51,0.341,0.033,0,0.252
"P10","A los candidatos del Frente de Todos",0.067,0.096,0.087,0.165,0.033,0
"P10","A los candidatos de Cambiemos",0.029,0.071,0.184,0.504,0.49,0.305
"P10","A otros candidatos",0.013,0.051,0.152,0.23,0.445,0
"P10","No sabe",0.134,0.272,0.236,0.068,0.032,0.443
"P11","Mucho mejor",0.222,0.106,0.152,0.166,0.013,0
"P11","Mejor",0.284,0.209,0.074,0.001,0.004,0.029
"P11","Peor",0.189,0.304,0.251,0.122,0.117,0.368
"P11","Mucho peor",0.18,0.3,0.503,0.711,0.848,0.509
"P11","No sabe",0.125,0.081,0.02,0,0.018,0.094
"P12","Mucho mejor",0.463,0.131,0.046,0.16,0,0.019
"P12","Mejor",0.319,0.598,0.088,0.074,0.025,0.177
"P12","Peor",0.091,0.17,0.448,0.22,0.147,0.144
"P12","Mucho peor",0.056,0.075,0.312,0.521,0.823,0.307
"P12","No sabe",0.071,0.026,0.106,0.025,0.005,0.353
"P13","Mucho mejor",0.321,0.26,0.108,0,0,0.048
"P13","Mejor",0.452,0.471,0.202,0.193,0,0.54
"P13","Peor",0.102,0.269,0.504,0.6,0.452,0.105
"P13","Mucho peor",0.045,0,0.081,0.121,0.509,0.099
