"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Inflación",0.291,0.329,0.35,0.608,0.304,0.051
"P07","Inseguridad",0.155,0.092,0.116,0.074,0.093,0.114
"P07","Pandemia",0.186,0.149,0.054,0.04,0.093,0.215
"P07","Educación",0.028,0.069,0.098,0.083,0.077,0.307
"P07","Transporte público",0.044,0.003,0.003,0.015,0,0
"P07","Desempleo",0.166,0.19,0.206,0.038,0.061,0
"P07","Corrupción",0.008,0.077,0.029,0.13,0.261,0.156
"P07","Vivienda",0.054,0.05,0.036,0.006,0,0
"P07","Otros",0.026,0.018,0.054,0.006,0.021,0
"P07","No sabe",0.042,0.023,0.054,0,0.09,0.157
"P08","Gerardo Zamora",0.898,0.765,0.427,0.265,0.072,0.314
"P08","Pablo Mirolo",0.013,0.057,0.161,0.045,0.054,0.124
"P08","Rodrigo Posse",0.011,0.005,0.022,0.109,0.188,0
"P08","Natalia Neme",0.002,0.008,0.089,0.021,0.089,0
"P08","Emilio Rached",0.005,0,0.054,0.189,0.127,0
"P08","Marcelo Lugones",0,0,0.01,0.036,0.155,0
"P08","No sabe",0.071,0.165,0.237,0.335,0.315,0.562
"P09","Gerardo Zamora",0.727,0.538,0.449,0.156,0.068,0.166
"P09","Pablo Mirolo",0.087,0.181,0.227,0.152,0.025,0.114
"P09","Rodrigo Posse",0.008,0,0,0.112,0.148,0
"P09","Natalia Neme",0.008,0.033,0.066,0.029,0.203,0
"P09","Emilio Rached",0.056,0.015,0.01,0.155,0.193,0
"P09","Marcelo Lugones",0.002,0.009,0.03,0.085,0.058,0
"P09","No sabe",0.112,0.224,0.218,0.311,0.305,0.72
"P10","A los candidatos del Frente Cívico por Santiago",0.744,0.607,0.508,0.224,0.05,0.271
"P10","A los candidatos del Frente de Todos",0.092,0.117,0.028,0.079,0.06,0
"P10","A los candidatos de Cambiemos",0.039,0.006,0.09,0.201,0.556,0
"P10","A otros candidatos",0.001,0.022,0.099,0.309,0.155,0
"P10","No sabe",0.124,0.248,0.275,0.187,0.179,0.729
