"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Inflación",0.321,0.356,0.36,0.482,0.44,0.059
"P07","Inseguridad",0.313,0.049,0.133,0.139,0.096,0.04
"P07","Pandemia",0.19,0.135,0.113,0.175,0.068,0.069
"P07","Educación",0.025,0.067,0.089,0.086,0.082,0.018
"P07","Transporte público",0,0,0.024,0.014,0,0.06
"P07","Desempleo",0.087,0.274,0.152,0.031,0.022,0.284
"P07","Corrupción",0.017,0.075,0.052,0.061,0.282,0.041
"P07","Vivienda",0,0,0.018,0.009,0,0.207
"P07","Otros",0.047,0.042,0.021,0.003,0.01,0.03
"P07","No sabe",0,0.002,0.038,0,0,0.192
"P08","Gerardo Zamora",0.911,0.692,0.623,0.294,0.148,0.666
"P08","Pablo Mirolo",0.024,0.117,0.083,0.114,0.033,0.006
"P08","Rodrigo Posse",0.007,0.002,0.012,0.124,0.21,0.002
"P08","Natalia Neme",0.006,0.023,0.019,0.152,0.064,0
"P08","Emilio Rached",0.011,0.039,0.025,0.148,0.151,0
"P08","Marcelo Lugones",0,0.013,0.002,0.034,0.158,0
"P08","No sabe",0.041,0.114,0.236,0.134,0.236,0.326
"P09","Gerardo Zamora",0.697,0.514,0.496,0.338,0.072,0.558
"P09","Pablo Mirolo",0.178,0.229,0.153,0.154,0.068,0.02
"P09","Rodrigo Posse",0.007,0.004,0.015,0.032,0.177,0.018
"P09","Natalia Neme",0.04,0.034,0.048,0.225,0.09,0
"P09","Emilio Rached",0.011,0.072,0.029,0.048,0.245,0.021
"P09","Marcelo Lugones",0.008,0.025,0.01,0.057,0.08,0
"P09","No sabe",0.059,0.122,0.249,0.146,0.268,0.383
"P10","A los candidatos del Frente Cívico por Santiago",0.81,0.604,0.604,0.336,0.101,0.512
"P10","A los candidatos del Frente de Todos",0.052,0.07,0.122,0.112,0.009,0.002
"P10","A los candidatos de Cambiemos",0.067,0.048,0.058,0.258,0.514,0
"P10","A otros candidatos",0.01,0.017,0.069,0.155,0.261,0.03
"P10","No sabe",0.061,0.261,0.147,0.139,0.115,0.456
"P11","Mucho mejor",0.406,0.152,0.205,0.116,0.008,0.059
"P11","Mejor",0.174,0.297,0.224,0.035,0.006,0.159
"P11","Peor",0.21,0.212,0.243,0.255,0.24,0.209
"P11","Mucho peor",0.158,0.213,0.236,0.586,0.712,0.258
"P11","No sabe",0.052,0.126,0.092,0.008,0.034,0.315
"P12","Mucho mejor",0.527,0.23,0.234,0.142,0.022,0.167
"P12","Mejor",0.147,0.499,0.31,0.237,0.114,0.225
"P12","Peor",0.057,0.191,0.257,0.231,0.211,0.247
"P12","Mucho peor",0.154,0.057,0.126,0.382,0.538,0.137
"P12","No sabe",0.115,0.023,0.073,0.008,0.115,0.224
"P13","Mucho mejor",0.462,0.214,0.171,0.153,0.034,0.28
"P13","Mejor",0.208,0.385,0.501,0.169,0.164,0.322
"P13","Peor",0.273,0.205,0.233,0.554,0.402,0.133
"P13","Mucho peor",0.037,0.148,0.035,0.113,0.345,0.057
"P13","No sabe",0.02,0.048,0.06,0.011,0.055,0.208
"P14","Mucho mejor",0,0.175,0.273,0,0,0.088
"P14","Mejor",0.429,0.576,0.201,0.358,0,0.511
"P14","Peor",0,0.056,0.241,0.188,0.302,0.29
"P14","Mucho peor",0.365,0.179,0.2,0.395,0.698,0
"P14","No sabe",0.206,0.014,0.085,0.059,0,0.111
"P15","Muy buena",0.558,0.246,0.293,0.181,0.028,0.231
"P15","Buena",0.213,0.476,0.29,0.129,0.017,0.243
"P15","Mala",0.071,0.159,0.233,0.238,0.086,0.101
"P15","Muy mala",0.158,0.106,0.125,0.442,0.861,0.175
"P15","No sabe",0,0.013,0.059,0.01,0.008,0.25
"P16","Muy buena",0.702,0.407,0.389,0.205,0.101,0.461
"P16","Buena",0.087,0.371,0.241,0.28,0.097,0.276
"P16","Mala",0.044,0.072,0.166,0.425,0.202,0.026
"P16","Muy mala",0.158,0.083,0.083,0.072,0.497,0.1
"P16","No sabe",0.009,0.067,0.121,0.018,0.103,0.137
"P17","Muy buena",0.241,0.155,0.182,0,0,0.09
"P17","Buena",0.301,0.348,0.223,0.417,0.256,0.47
"P17","Mala",0,0.207,0.336,0.151,0.302,0.107
"P17","Muy mala",0.458,0.29,0.158,0.432,0.442,0
"P17","No sabe",0,0,0.101,0,0,0.333
"P19","Muy buena",0.055,0.017,0.015,0.148,0.309,0.089
"P19","Buena",0.045,0.038,0.117,0.219,0.162,0.082
"P19","Ni buena ni mala",0.201,0.26,0.274,0.357,0.324,0.128
"P19","Mala",0.372,0.347,0.235,0.132,0.103,0.277
"P19","Muy mala",0.327,0.338,0.321,0.144,0.102,0.17
"P19","No sabe",0,0,0.038,0,0,0.254
"P20","Muy buena",0.778,0.312,0.358,0.026,0.053,0.36
"P20","Buena",0.151,0.421,0.174,0.064,0.012,0.146
"P20","Ni buena ni mala",0.038,0.185,0.271,0.492,0.033,0.266
"P20","Mala",0.017,0.048,0.133,0.179,0.219,0.059
"P20","Muy mala",0.016,0.034,0.023,0.239,0.68,0.116
"P20","No sabe",0,0,0.041,0,0.003,0.053
"P21","Muy buena",0.752,0.476,0.502,0.077,0.017,0.474
"P21","Buena",0.022,0.23,0.067,0.089,0.013,0.131
"P21","Ni buena ni mala",0.075,0.157,0.254,0.157,0.007,0.148
"P21","Mala",0.124,0.037,0.065,0.299,0.103,0.03
"P21","Muy mala",0.027,0.1,0.11,0.378,0.835,0.037
"P21","No sabe",0,0,0.002,0,0.025,0.18
"P22","Muy buena",0.292,0.022,0.094,0.115,0.34,0.007
"P22","Buena",0.232,0.197,0.046,0.289,0.291,0.012
"P22","Ni buena ni mala",0.187,0.327,0.531,0.119,0.137,0.07
"P22","Mala",0.085,0.061,0.152,0.244,0.087,0.012
"P22","Muy mala",0.068,0.046,0.094,0.101,0.055,0.015
"P22","No sabe",0.136,0.347,0.083,0.132,0.09,0.884
"P24","Muy buena",0.233,0.004,0.022,0.176,0.455,0.024
"P24","Buena",0.184,0.101,0.04,0.077,0.084,0.012
"P24","Ni buena ni mala",0.116,0.31,0.4,0.323,0.289,0.033
"P24","Mala",0.173,0.259,0.091,0.198,0.041,0.015
