"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P23","Myriam Bregman a Presidente y Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.015,0.017,0.018,0.027
"P23","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.018,0.02,0.021,0.018
"P23","Otros",0.036,0.031,0.034,0.039
"P23","En blanco",0.021,0.015,0.023,0.036
"P23","No sabe",0.027,0.033,0.04,0.065
"P30","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.33,0.327,0.261,0.275
"P30","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.315,0.359,0.317,0.225
"P30","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.179,0.163,0.258,0.279
"P30","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.026,0.026,0.027,0.023
"P30","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.033,0.032,0.035,0.038
"P30","Otros",0.045,0.043,0.048,0.041
"P30","En blanco",0.03,0.016,0.018,0.021
"P30","No sabe",0.042,0.034,0.036,0.098
"P31","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.352,0.331,0.262,0.276
"P31","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.298,0.32,0.273,0.199
"P31","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.194,0.199,0.295,0.312
"P31","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.021,0.02,0.02,0.025
"P31","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.031,0.034,0.041,0.045
"P31","Otros",0.042,0.035,0.046,0.043
"P31","En blanco",0.03,0.018,0.019,0.029
"P31","No sabe",0.032,0.043,0.044,0.071
"P36","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.382,0.375,0.318,0.319
"P36","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.435,0.463,0.447,0.41
"P36","En blanco",0.114,0.094,0.116,0.137
"P36","No sabe",0.069,0.068,0.119,0.134
"P37","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.386,0.407,0.372,0.329
"P37","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.216,0.209,0.269,0.294
"P37","En blanco",0.26,0.263,0.233,0.194
"P37","No sabe",0.138,0.121,0.126,0.183
"P38","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.379,0.362,0.323,0.283
"P38","Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.391,0.401,0.388,0.297
"P38","En blanco",0.137,0.128,0.159,0.253
"P38","No sabe",0.093,0.109,0.13,0.167
"P39","Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.386,0.385,0.319,0.251
"P39","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.235,0.245,0.33,0.355
"P39","En blanco",0.243,0.23,0.209,0.195
"P39","No sabe",0.136,0.14,0.142,0.199
"P40","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.385,0.376,0.313,0.336
"P40","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.301,0.332,0.415,0.385
"P40","En blanco",0.168,0.161,0.136,0.137
"P40","No sabe",0.146,0.131,0.136,0.142
"P43","Lo votaría",0.347,0.332,0.293,0.242
"P43","Puede que lo vote",0.113,0.096,0.092,0.15
"P43","Nunca lo votaría",0.499,0.528,0.545,0.513
"P43","No sabe",0.041,0.044,0.07,0.095
"P44","Lo votaría",0.247,0.227,0.213,0.186
"P44","Puede que lo vote",0.113,0.107,0.105,0.086
"P44","Nunca lo votaría",0.593,0.619,0.617,0.598
"P44","No sabe",0.047,0.047,0.065,0.13
"P45","Lo votaría",0.381,0.363,0.347,0.268
"P45","Puede que lo vote",0.123,0.139,0.174,0.16
"P45","Nunca lo votaría",0.451,0.472,0.426,0.458
"P45","No sabe",0.045,0.026,0.053,0.114
"P46","Lo votaría",0.303,0.297,0.267,0.194
"P46","Puede que lo vote",0.172,0.205,0.191,0.193
"P46","Nunca lo votaría",0.474,0.457,0.482,0.51
"P46","No sabe",0.051,0.041,0.06,0.103
"P47","Lo votaría",0.237,0.21,0.301,0.383
"P47","Puede que lo vote",0.148,0.179,0.172,0.122
"P47","Nunca lo votaría",0.575,0.571,0.48,0.421
"P47","No sabe",0.04,0.04,0.047,0.074
"P48","Lo votaría",0.069,0.061,0.073,0.126
"P48","Puede que lo vote",0.141,0.19,0.155,0.119
"P48","Nunca lo votaría",0.737,0.697,0.698,0.661
"P48","No sabe",0.053,0.052,0.074,0.094
"P49","Lo votaría",0.073,0.075,0.059,0.053
"P49","Puede que lo vote",0.191,0.211,0.211,0.158
"P49","Nunca lo votaría",0.677,0.65,0.638,0.647
"P49","No sabe",0.059,0.064,0.092,0.142
"P60","Si",0.623,0.523,0.335,0.413
"P60","No",0.377,0.477,0.665,0.587
