"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P06","Mucho",0.476,0.464,0.415,0.325
"P06","Bastante",0.261,0.355,0.334,0.265
"P06","Poco",0.185,0.163,0.211,0.252
"P06","Nada",0.065,0.009,0.032,0.104
"P06","No sabe",0.013,0.009,0.008,0.054
"P07","Siempre",0.267,0.233,0.284,0.244
"P07","Casi siempre",0.389,0.517,0.442,0.385
"P07","Casi nunca",0.227,0.203,0.213,0.268
"P07","Nunca, pero esta es una excepción",0.117,0.047,0.061,0.103
"P08","Tiene Decidido que va a ir a votar",0.855,0.886,0.877,0.759
"P08","Tiene dudas sobre si va a ir a  votar",0.082,0.098,0.087,0.154
"P08","Tiene Decidido que no va a ir a votar",0.063,0.016,0.036,0.087
"P10","Unión por la Patria",0.432,0.66,0.252,0.327
"P10","Juntos por el Cambio",0.132,0.187,0.47,0.183
"P10","Liberales",0.23,0.063,0.184,0.118
"P10","Izquierda",0.132,0.015,0.01,0.048
"P10","Otro",0.03,0.032,0.038,0.041
"P10","No sabe",0.044,0.043,0.046,0.283
"P11","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.295,0.456,0.19,0.306
"P11","Juan Grabois a Presidente y Paula Abal Medina a Vicepresidente por Unión por la Patria",0.184,0.233,0.046,0.066
"P11","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.097,0.106,0.361,0.162
"P11","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.059,0.075,0.141,0.068
"P11","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.235,0.06,0.202,0.159
"P11","Myriam Bregman a Presidente y Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.085,0.009,0.004,0.015
"P11","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.008,0.021,0.021,0.026
"P11","Otros",0.025,0.031,0.016,0.076
"P11","En blanco",0.008,0.004,0.006,0.006
"P11","No sabe",0.004,0.005,0.013,0.116
"P14","Totalmente seguro",0.719,0.617,0.66,0.497
"P14","Bastante seguro",0.157,0.214,0.163,0.174
"P14","Algo seguro",0.084,0.109,0.106,0.158
"P14","Para nada seguro",0.04,0.06,0.071,0.171
"P23","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.229,0.384,0.17,0.267
"P23","Juan Grabois a Presidente y Paula Abal Medina a Vicepresidente por Unión por la Patria",0.151,0.219,0.066,0.114
"P23","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.2,0.118,0.333,0.118
"P23","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.031,0.085,0.176,0.151
"P23","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.232,0.077,0.177,0.112
"P23","Myriam Bregman a Presidente y Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.101,0.032,0.003,0.021
"P23","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.005,0.022,0.018,0.033
"P23","Otros",0.017,0.043,0.02,0.065
"P23","En blanco",0.025,0.009,0.016,0.007
"P23","No sabe",0.009,0.011,0.021,0.112
"P30","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.388,0.632,0.221,0.354
"P30","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.14,0.117,0.452,0.174
"P30","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.262,0.079,0.209,0.196
"P30","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.14,0.054,0.009,0.004
"P30","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.012,0.041,0.031,0.064
"P30","Otros",0.027,0.042,0.037,0.061
