"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P06","Mucho",0.517,0.354,0.392,0.287
"P06","Bastante",0.304,0.322,0.339,0.292
"P06","Poco",0.156,0.263,0.219,0.271
"P06","Nada",0.017,0.043,0.041,0.1
"P06","No sabe",0.006,0.018,0.009,0.05
"P07","Siempre",0.295,0.298,0.261,0.214
"P07","Casi siempre",0.457,0.414,0.448,0.375
"P07","Casi nunca",0.198,0.192,0.226,0.291
"P07","Nunca, pero esta es una excepción",0.05,0.096,0.065,0.12
"P08","Tiene Decidido que va a ir a votar",0.882,0.824,0.874,0.799
"P08","Tiene dudas sobre si va a ir a  votar",0.081,0.14,0.089,0.136
"P08","Tiene Decidido que no va a ir a votar",0.037,0.036,0.037,0.065
"P10","Unión por la Patria",0.785,0.26,0.09,0.129
"P10","Juntos por el Cambio",0.129,0.308,0.564,0.253
"P10","Liberales",0.018,0.2,0.246,0.141
"P10","Izquierda",0.016,0.055,0.016,0.064
"P10","Otro",0.017,0.082,0.038,0.087
"P10","No sabe",0.035,0.095,0.046,0.326
"P11","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.709,0.085,0.016,0.079
"P11","Juan Grabois a Presidente y Paula Abal Medina a Vicepresidente por Unión por la Patria",0.171,0.151,0.023,0.09
"P11","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.041,0.26,0.451,0.167
"P11","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.024,0.102,0.183,0.143
"P11","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.017,0.233,0.262,0.203
"P11","Myriam Bregman a Presidente y Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.005,0.042,0.009,0.035
"P11","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.008,0.049,0.02,0.043
"P11","Otros",0.015,0.043,0.016,0.107
"P11","En blanco",0.005,0.013,0.006,0.01
"P11","No sabe",0.005,0.022,0.014,0.123
"P14","Totalmente seguro",0.682,0.536,0.675,0.394
"P14","Bastante seguro",0.192,0.139,0.16,0.168
"P14","Algo seguro",0.066,0.214,0.1,0.248
"P14","Para nada seguro",0.06,0.111,0.065,0.19
"P23","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.506,0.216,0.041,0.154
"P23","Juan Grabois a Presidente y Paula Abal Medina a Vicepresidente por Unión por la Patria",0.243,0.071,0.019,0.086
"P23","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.072,0.203,0.414,0.208
"P23","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.058,0.127,0.215,0.159
"P23","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.054,0.229,0.221,0.155
"P23","Myriam Bregman a Presidente y Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.021,0.025,0.01,0.018
"P23","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.009,0.053,0.016,0.025
"P23","Otros",0.024,0.042,0.023,0.04
"P23","En blanco",0.006,0.015,0.019,0.012
"P23","No sabe",0.007,0.019,0.022,0.143
"P30","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.843,0.166,0.028,0.136
