"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P10_imputadas","Sergio Massa a presidente, Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.282,0.237,0.215,0.147
"P10_imputadas","Juan Grabois a presidente, Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.049,0.045,0.028,0.04
"P10_imputadas","Sergio Massa a presidente, Axel Kicillof a gobernador y Damián Selci a intendente por Unión por la Patria",0.112,0.193,0.146,0.098
"P10_imputadas","Juan Grabois a presidente, Axel Kicillof a gobernador y Damián Selci a intendente por Unión por la Patria",0.034,0.061,0.021,0.071
"P10_imputadas","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.248,0.207,0.169,0.175
"P10_imputadas","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.035,0.109,0.12,0.061
"P10_imputadas","Javier Milei a presidente, Carolina Piparo a gobernadora  y Rafael De Francesco a intendente por la Libertad Avanza",0.191,0.112,0.169,0.219
"P10_imputadas","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.032,0.011,0.081,0.103
"P10_imputadas","En blanco",0.017,0.025,0.051,0.086
"P13_imputadas","Sergio Massa a presidente, Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.449,0.426,0.354,0.26
"P13_imputadas","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.249,0.299,0.247,0.23
"P13_imputadas","Javier Milei a presidente, Carolina Piparo a gobernadora  y Rafael De Francesco a intendente por la Libertad Avanza",0.201,0.145,0.157,0.243
"P13_imputadas","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.048,0.087,0.094,0.091
"P13_imputadas","En blanco",0.053,0.043,0.148,0.176
"P16_imputadas","Sergio Massa a presidente, Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.354,0.468,0.364,0.29
"P16_imputadas","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.238,0.289,0.28,0.319
"P16_imputadas","Javier Milei a presidente, Carolina Piparo a gobernadora  y Rafael De Francesco a intendente por la Libertad Avanza",0.281,0.143,0.21,0.207
"P16_imputadas","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.061,0.041,0.072,0.1
"P16_imputadas","En blanco",0.066,0.059,0.074,0.084
"P19_imputadas","Sergio Massa a presidente, Axel Kicillof a gobernador y Damian Selci a intendente por Unión por la Patria",0.46,0.468,0.374,0.273
"P19_imputadas","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.313,0.267,0.28,0.278
"P19_imputadas","Javier Milei a presidente, Carolina Piparo a gobernadora  y Rafael De Francesco a intendente por la Libertad Avanza",0.153,0.164,0.205,0.181
"P19_imputadas","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.028,0.018,0.078,0.102
"P19_imputadas","En blanco",0.046,0.083,0.063,0.166
"P22_imputadas","Sergio Massa a presidente, Axel Kicillof a gobernador y Damián Selci a intendente por Unión por la Patria",0.365,0.407,0.345,0.207
"P22_imputadas","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.281,0.33,0.257,0.321
"P22_imputadas","Javier Milei a presidente, Carolina Piparo a gobernadora  y Rafael De Francesco a intendente por la Libertad Avanza",0.25,0.143,0.22,0.227
"P22_imputadas","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.052,0.011,0.085,0.063
"P22_imputadas","En blanco",0.052,0.109,0.093,0.182
