"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P04","Tengo trabajo estable",0.406,0.402,0.36,0.434,0.51,0.256
"P04","Realizo changas o trabajos de vez en cuando",0.284,0.213,0.141,0.186,0.188,0.266
"P04","No tengo trabajo",0.226,0.172,0.189,0.191,0.126,0.103
"P04","Soy jubilado o pensionado",0.084,0.213,0.31,0.189,0.176,0.375
"P05","1",0.488,0.367,0.356,0.287,0.144,0.318
"P05","2",0.108,0.041,0.058,0.081,0.042,0
"P05","3",0.067,0.14,0.066,0.043,0.036,0
"P05","4",0.033,0.111,0.075,0.06,0.059,0.234
"P05","5",0.14,0.215,0.22,0.199,0.125,0.238
"P05","6",0.014,0.049,0.029,0.086,0.044,0
"P05","7",0.023,0.019,0.049,0.08,0.19,0
"P05","8",0,0.031,0.046,0.025,0.115,0.049
"P05","9",0.127,0.027,0.101,0.139,0.245,0.161
"P06","1",0.14,0.087,0.252,0.249,0.377,0.322
"P06","2",0.015,0.025,0.024,0.062,0.112,0.032
"P06","3",0.025,0.016,0.012,0.063,0.081,0.06
"P06","4",0.023,0.05,0.024,0.107,0.043,0.039
"P06","5",0.106,0.194,0.198,0.171,0.171,0.084
"P06","6",0.029,0.118,0.059,0.035,0.034,0.034
"P06","7",0.05,0.14,0.042,0.052,0.043,0.019
"P06","8",0.109,0.127,0.069,0.046,0.04,0.08
"P06","9",0.503,0.243,0.32,0.215,0.099,0.33
"P07","1",0.212,0.102,0.267,0.357,0.6,0.248
"P07","2",0.024,0.051,0.019,0.026,0.086,0
"P07","3",0.028,0.067,0.007,0.058,0.037,0
"P07","4",0.076,0.025,0.004,0.013,0.013,0.047
"P07","5",0.122,0.139,0.081,0.145,0.104,0.232
"P07","6",0.015,0.061,0.04,0.043,0.029,0
"P07","7",0.032,0.13,0.052,0.024,0.019,0
"P07","8",0.063,0.062,0.035,0.034,0.02,0.031
"P07","9",0.428,0.363,0.495,0.3,0.092,0.442
"P09","Del Frente de Todos y el peronismo",0.057,0.033,0.141,0.409,0.707,0.358
"P09","De Juntos por el cambio",0.25,0.526,0.625,0.373,0.142,0.466
"P09","De los Liberales libertarios",0.661,0.389,0.052,0.031,0.021,0
"P09","De la Izquierda",0.002,0.015,0.009,0.016,0.05,0
"P09","No sabe",0.03,0.037,0.173,0.171,0.08,0.176
"P10","A Alberto Fernández",0.301,0.362,0.261,0.242,0.104,0.152
"P10","A Sergio Massa",0.494,0,0.495,0.246,0.189,0.232
"P10","A algún candidato del peronismo",0.137,0.638,0.173,0.157,0.085,0.351
"P10","A algún candidato del kirchnerismo",0.068,0,0.071,0.355,0.622,0.265
"P11","A Alberto Fernández",0.301,0.362,0.302,0.194,0.06,0.152
"P11","A Sergio Massa",0,0.145,0.239,0.132,0.115,0.232
"P11","A algún candidato del peronismo",0.494,0.493,0.285,0.197,0.059,0.09
"P11","A Cristina Fernández de Kirchner",0.205,0,0.174,0.477,0.766,0.526
"P12","A Horacio Rodriguez Larreta",0.2,0.159,0.187,0.289,0.291,0.076
"P12","A Mauricio Macri",0.248,0.397,0.438,0.379,0.256,0.355
"P12","A Patricia Bullrich",0.536,0.384,0.309,0.299,0.175,0.5
"P12","A Facundo Manes",0.016,0.06,0.045,0.016,0.173,0.069
"P12","A Gerardo Morales",0,0,0.021,0.017,0.105,0
"P13","Seguro lo votaria",0.413,0.196,0.088,0.109,0.038,0.086
"P13","Quizás lo votaría",0.406,0.576,0.523,0.153,0.126,0.502
"P13","Nunca lo votaría",0.181,0.228,0.389,0.738,0.836,0.412
"P14","Lo votaría",0.253,0.441,0.452,0.288,0.067,0.339
"P14","Puede que lo vote",0.301,0.319,0.257,0.081,0.043,0.202
"P14","Nunca lo votaría",0.408,0.19,0.245,0.557,0.847,0.301
"P14","No sabe",0.038,0.05,0.046,0.074,0.043,0.158
"P15","Lo votaría",0.031,0.109,0.091,0.145,0.208,0.136
"P15","Puede que lo vote",0.088,0.079,0.142,0.302,0.442,0.224
"P15","Nunca lo votaría",0.871,0.802,0.759,0.526,0.289,0.606
"P15","No sabe",0.01,0.01,0.008,0.027,0.061,0.034
"P16","Lo votaría",0.03,0.009,0.074,0.165,0.165,0.079
"P16","Puede que lo vote",0.003,0.022,0.078,0.186,0.409,0.076
"P16","Nunca lo votaría",0.959,0.967,0.814,0.546,0.34,0.537
"P16","No sabe",0.008,0.002,0.034,0.103,0.086,0.308
"P17","La votaría",0.056,0.033,0.105,0.318,0.671,0.303
"P17","Puede que la vote",0.002,0.047,0.056,0.074,0.111,0.055
"P17","Nunca la votaría",0.939,0.92,0.827,0.585,0.204,0.608
"P17","No sabe",0.003,0,0.012,0.023,0.014,0.034
"P18","Lo votaría",0.062,0.255,0.268,0.164,0.089,0.123
"P18","Puede que lo vote",0.312,0.363,0.352,0.302,0.082,0.316
"P18","Nunca lo votaría",0.621,0.329,0.312,0.467,0.81,0.396
"P18","No sabe",0.005,0.053,0.068,0.067,0.019,0.165
"P19","Lo votaría",0.034,0.107,0.098,0.101,0.033,0.071
"P19","Puede que lo vote",0.213,0.26,0.244,0.298,0.137,0.292
"P19","Nunca lo votaría",0.708,0.562,0.532,0.435,0.734,0.411
"P19","No sabe",0.045,0.071,0.126,0.166,0.096,0.226
"P20","La votaría",0.466,0.518,0.432,0.269,0.067,0.395
"P20","Puede que la vote",0.26,0.309,0.268,0.236,0.041,0.131
"P20","Nunca la votaría",0.254,0.145,0.248,0.477,0.88,0.424
"P20","No sabe",0.02,0.028,0.052,0.018,0.012,0.05
"P21","Lo votaría",0.765,0.253,0.062,0.032,0.022,0
"P21","Puede que lo vote",0.136,0.578,0.398,0.107,0.026,0.269
"P21","Nunca lo votaría",0.076,0.117,0.464,0.829,0.943,0.514
"P21","No sabe",0.023,0.052,0.076,0.032,0.009,0.217
"P22","La votaría",0.152,0.234,0.215,0.162,0.028,0.152
"P22","Puede que la vote",0.335,0.412,0.354,0.231,0.075,0.132
"P22","Nunca la votaría",0.461,0.312,0.35,0.564,0.849,0.418
"P22","No sabe",0.052,0.042,0.081,0.043,0.048,0.298
"P23","Lo votaría",0.007,0.025,0.036,0.134,0.158,0.059
"P23","Puede que lo vote",0.066,0.067,0.103,0.185,0.404,0
"P23","Nunca lo votaría",0.888,0.9,0.817,0.637,0.365,0.608
"P23","No sabe",0.039,0.008,0.044,0.044,0.073,0.333
"P24","Lo votaría",0.018,0.078,0.055,0.035,0.018,0
"P24","Puede que lo vote",0.128,0.205,0.241,0.268,0.094,0.322
"P24","Nunca lo votaría",0.793,0.617,0.61,0.595,0.845,0.422
"P24","No sabe",0.061,0.1,0.094,0.102,0.043,0.256
"P26","Cristina Fernández de Kirchner por el Frente de Todos",0.03,0.047,0.084,0.303,0.739,0.256
"P26","Alberto Fernández por el Frente de Todos",0,0,0.023,0.086,0.038,0
"P26","Mauricio Macri por Juntos por el cambio",0.096,0.243,0.282,0.171,0.041,0.152
"P26","Horacio Rodríguez Larreta por Juntos por el Cambio",0.047,0.15,0.199,0.104,0.041,0.019
"P26","Patricia Bullrich por Juntos por el Cambio",0.251,0.326,0.25,0.18,0.024,0.362
"P26","Facundo Manes por Juntos por el Cambio",0.004,0.028,0.06,0.063,0.026,0
"P26","Javier Milei por los liberales libertarios",0.572,0.155,0.03,0.008,0.027,0
"P26","Nicolás del Caño por la izquierda",0,0,0,0.011,0.031,0
"P26","Aún no lo tengo decidido",0,0.051,0.072,0.074,0.033,0.211
"P27","Horacio Rodríguez Larreta por Juntos por el Cambio",0.005,0.17,0.261,0.152,0.059,0.076
"P27","Patricia Bullrich por Juntos por el Cambio",0.295,0.506,0.47,0.271,0.065,0.359
"P27","Facundo Manes por Juntos por el Cambio",0.018,0.054,0.043,0.056,0.02,0.073
"P27","Alberto Fernández por el Frente de Todos",0.009,0.012,0.062,0.171,0.156,0.124
"P27","Sergio Massa por el Frente de Todos",0.03,0.004,0.049,0.218,0.423,0.234
"P27","Javier Milei por los liberales libertarios",0.633,0.198,0.037,0.014,0.015,0
"P27","Nicolás del Caño por la izquierda",0.01,0.003,0,0.019,0.055,0
"P27","Otros candidatos",0,0.003,0.03,0.045,0.097,0.017
