"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.442,0.468,0.424,0.505
"P04","Realizo changas o trabajos de vez en cuando",0.196,0.186,0.209,0
"P04","No tengo trabajo",0.165,0.154,0.168,0.288
"P04","Soy jubilado o pensionado",0.197,0.192,0.199,0.207
"P05","1",0.252,0.213,0.354,0.073
"P05","2",0.056,0.029,0.072,0
"P05","3",0.033,0.056,0.071,0
"P05","4",0.059,0.082,0.066,0.027
"P05","5",0.128,0.119,0.201,0
"P05","6",0.044,0.035,0.046,0.037
"P05","7",0.11,0.159,0.063,0
"P05","8",0.108,0.062,0.043,0.025
"P05","9",0.21,0.245,0.084,0.838
"P06","1",0.433,0.427,0.141,0.462
"P06","2",0.089,0.072,0.046,0
"P06","3",0.043,0.051,0.044,0
"P06","4",0.049,0.052,0.038,0.07
"P06","5",0.141,0.187,0.163,0
"P06","6",0.023,0.035,0.07,0.024
"P06","7",0.034,0.061,0.064,0
"P06","8",0.039,0.011,0.098,0.03
"P06","9",0.149,0.104,0.336,0.414
"P07","1",0.542,0.525,0.242,0.78
"P07","2",0.038,0.096,0.039,0
"P07","3",0.06,0.016,0.036,0
"P07","4",0.02,0.02,0.025,0
"P07","5",0.077,0.069,0.135,0
"P07","6",0.013,0.037,0.052,0
"P07","7",0.011,0.017,0.06,0
"P07","8",0.017,0.009,0.053,0.03
"P07","9",0.222,0.211,0.358,0.19
"P09","Del Frente de Todos y el peronismo",0.782,0.67,0.093,0.56
"P09","De Juntos por el cambio",0.126,0.131,0.488,0.376
"P09","De los Liberales libertarios",0.073,0.006,0.286,0.042
"P09","De la Izquierda",0.003,0.034,0.025,0.022
"P09","No sabe",0.016,0.159,0.108,0
"P10","A Alberto Fernández",0.178,0.167,0.067,0.105
"P10","A Sergio Massa",0.222,0.223,0.273,0.137
"P10","A algún candidato del peronismo",0.066,0.127,0.26,0
"P10","A algún candidato del kirchnerismo",0.534,0.483,0.4,0.758
"P11","A Alberto Fernández",0.13,0.091,0.109,0.105
"P11","A Sergio Massa",0.113,0.16,0.089,0.137
"P11","A algún candidato del peronismo",0.059,0.123,0.313,0
"P11","A Cristina Fernández de Kirchner",0.698,0.626,0.489,0.758
"P12","A Horacio Rodriguez Larreta",0.386,0.461,0.178,0
"P12","A Mauricio Macri",0.351,0.079,0.39,0.408
"P12","A Patricia Bullrich",0.244,0.092,0.372,0
"P12","A Facundo Manes",0,0.198,0.047,0.592
"P12","A Gerardo Morales",0.019,0.17,0.013,0
"P13","Seguro lo votaria",0.23,0.178,0.136,0
"P13","Quizás lo votaría",0.526,0.464,0.426,0
"P13","Nunca lo votaría",0.244,0.358,0.438,1
"P14","Lo votaría",0.094,0.053,0.384,0.15
"P14","Puede que lo vote",0.063,0.076,0.244,0.042
"P14","Nunca lo votaría",0.814,0.792,0.328,0.808
"P14","No sabe",0.029,0.079,0.044,0
"P15","Lo votaría",0.286,0.188,0.057,0.35
"P15","Puede que lo vote",0.373,0.514,0.104,0.445
"P15","Nunca lo votaría",0.292,0.249,0.822,0.205
"P15","No sabe",0.049,0.049,0.017,0
"P16","Lo votaría",0.301,0.175,0.012,0.341
"P16","Puede que lo vote",0.371,0.436,0.032,0.445
"P16","Nunca lo votaría",0.252,0.23,0.94,0.152
"P16","No sabe",0.076,0.159,0.016,0.062
"P17","La votaría",0.736,0.611,0.069,0.771
"P17","Puede que la vote",0.058,0.195,0.024,0.099
"P17","Nunca la votaría",0.205,0.168,0.897,0.13
"P17","No sabe",0.001,0.026,0.01,0
"P18","Lo votaría",0.076,0.154,0.177,0.03
"P18","Puede que lo vote",0.1,0.074,0.357,0.1
"P18","Nunca lo votaría",0.819,0.694,0.43,0.817
"P18","No sabe",0.005,0.078,0.036,0.053
"P19","Lo votaría",0.017,0.046,0.085,0
"P19","Puede que lo vote",0.146,0.206,0.237,0.083
"P19","Nunca lo votaría",0.717,0.587,0.601,0.855
"P19","No sabe",0.12,0.161,0.077,0.062
"P20","La votaría",0.133,0.06,0.436,0.097
"P20","Puede que la vote",0.081,0.025,0.283,0.033
"P20","Nunca la votaría",0.778,0.862,0.258,0.87
"P20","No sabe",0.008,0.053,0.023,0
"P21","Lo votaría",0.08,0.003,0.291,0
"P21","Puede que lo vote",0.105,0.096,0.29,0
"P21","Nunca lo votaría",0.785,0.847,0.386,0.885
"P21","No sabe",0.03,0.054,0.033,0.115
"P22","La votaría",0.026,0.07,0.186,0.055
