"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Cristina Fernández de Kirchner por el Frente de Todos",0.34,0.299,0.382,0.292,0.397,0.346,0.249,0.352,0.346,0.318,0.348,0.327,0.753,0.063,0.102
"Mauricio Macri por Juntos por el Cambio",0.27,0.26,0.28,0.141,0.222,0.329,0.421,0.286,0.266,0.259,0.271,0.269,0.046,0.6,0.1
"Javier Milei por los liberales libertarios",0.202,0.26,0.145,0.379,0.213,0.146,0.091,0.18,0.202,0.228,0.194,0.218,0.061,0.211,0.31
"Nicolás del Caño por la izquierda",0.026,0.027,0.025,0.044,0.025,0.016,0.023,0.026,0.021,0.031,0.031,0.014,0.021,0.004,0
"Otro candidato",0.083,0.079,0.086,0.08,0.08,0.081,0.093,0.071,0.083,0.097,0.08,0.088,0.055,0.076,0.247
"Aún no lo tengo decidido",0.079,0.075,0.082,0.064,0.063,0.082,0.123,0.085,0.082,0.067,0.076,0.084,0.064,0.046,0.241
