"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"1",0.284,0.279,0.288,0.213,0.307,0.311,0.301,0.357,0.25,0.239,0.283,0.286,0.224,0.421,0.151
"2",0.079,0.09,0.069,0.1,0.073,0.077,0.065,0.106,0.072,0.055,0.078,0.081,0.067,0.079,0.058
"3",0.053,0.062,0.044,0.053,0.054,0.055,0.046,0.029,0.058,0.076,0.054,0.05,0.025,0.062,0.105
"4",0.065,0.076,0.054,0.042,0.054,0.061,0.129,0.075,0.055,0.068,0.063,0.068,0.045,0.075,0.136
"5",0.17,0.183,0.158,0.178,0.159,0.185,0.166,0.121,0.19,0.204,0.171,0.168,0.14,0.16,0.242
"6",0.049,0.06,0.039,0.061,0.047,0.042,0.044,0.034,0.058,0.054,0.058,0.03,0.049,0.03,0.196
"7",0.076,0.085,0.068,0.086,0.086,0.062,0.056,0.033,0.096,0.103,0.081,0.066,0.136,0.045,0.046
"8",0.041,0.037,0.045,0.025,0.047,0.041,0.052,0.022,0.048,0.055,0.043,0.037,0.063,0.035,0
"9",0.183,0.128,0.235,0.242,0.173,0.166,0.141,0.223,0.173,0.146,0.169,0.214,0.251,0.093,0.066
