"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa presidente por el Frente de Todos",0.272,0.278,0.267,0.239,0.294,0.278,0.247,0.319,0.261,0.234,0.278,0.26,0.554,0.096,0.069
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.246,0.213,0.278,0.125,0.221,0.301,0.34,0.266,0.24,0.231,0.247,0.244,0.073,0.465,0.268
"Javier Milei por los liberales libertarios",0.228,0.309,0.148,0.434,0.233,0.174,0.096,0.197,0.241,0.246,0.221,0.242,0.058,0.274,0.252
"Nicolás del Caño por la izquierda",0.032,0.029,0.034,0.023,0.047,0.024,0.019,0.011,0.028,0.062,0.036,0.024,0.043,0.003,0.02
"Otro candidato",0.131,0.105,0.157,0.108,0.134,0.127,0.151,0.132,0.121,0.145,0.131,0.132,0.154,0.106,0.304
"Aún no lo tengo decidido",0.091,0.066,0.116,0.071,0.071,0.096,0.147,0.075,0.109,0.082,0.087,0.098,0.118,0.056,0.087
