"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"A Horacio Rodriguez Larreta",0.214,0.192,0.236,0.191,0.271,0.197,0.141,0.231,0.194,0.227,0.218,0.207,0.143,0.215,0.255
"A Mauricio Macri",0.335,0.354,0.316,0.327,0.339,0.308,0.365,0.29,0.378,0.318,0.347,0.31,0.258,0.357,0.232
"A Patricia Bullrich",0.344,0.346,0.342,0.34,0.283,0.401,0.393,0.377,0.325,0.335,0.356,0.32,0.254,0.369,0.261
"A Facundo Manes",0.082,0.071,0.093,0.092,0.089,0.068,0.081,0.057,0.094,0.093,0.063,0.12,0.235,0.053,0.17
"A Gerardo Morales",0.025,0.037,0.013,0.05,0.018,0.026,0.02,0.045,0.009,0.027,0.016,0.043,0.11,0.006,0.082
