"var","categoria","1","2","3","4","5","6","7","8","9"
"P04","Tengo trabajo estable",0.363,0.38,0.495,0.406,0.434,0.423,0.472,0.406,0.396
"P04","Realizo changas o trabajos de vez en cuando",0.218,0.25,0.216,0.25,0.23,0.276,0.187,0.175,0.233
"P04","No tengo trabajo",0.214,0.18,0.121,0.183,0.191,0.132,0.183,0.189,0.186
"P04","Soy jubilado o pensionado",0.205,0.19,0.168,0.161,0.145,0.169,0.158,0.23,0.185
"P05","1",0.371,0.229,0.057,0.143,0.145,0.111,0.119,0.195,0.45
"P05","2",0.077,0.215,0.019,0.068,0.065,0.038,0.09,0.113,0.071
"P05","3",0.021,0.103,0.195,0.024,0.043,0.031,0.127,0.131,0.037
"P05","4",0.042,0.035,0.034,0.255,0.061,0.097,0.15,0.099,0.04
"P05","5",0.081,0.083,0.13,0.164,0.461,0.235,0.126,0.179,0.092
"P05","6",0.022,0.05,0.06,0.122,0.04,0.25,0.054,0.043,0.023
"P05","7",0.048,0.105,0.38,0.184,0.07,0.107,0.189,0.077,0.017
"P05","8",0.04,0.095,0.061,0.01,0.02,0.073,0.093,0.096,0.029
"P05","9",0.298,0.085,0.064,0.03,0.095,0.058,0.052,0.067,0.241
"P07","1",0.517,0.457,0.454,0.241,0.323,0.24,0.232,0.238,0.285
"P07","2",0.035,0.207,0.094,0.086,0.059,0.014,0.042,0.033,0.01
"P07","3",0.008,0.041,0.136,0.149,0.031,0.041,0.069,0.02,0.009
"P07","4",0.011,0,0,0.067,0.012,0.028,0.047,0.039,0.016
"P07","5",0.049,0.058,0.106,0.06,0.248,0.094,0.162,0.11,0.082
"P07","6",0.023,0.006,0.008,0.054,0.015,0.133,0.027,0.054,0.019
"P07","7",0.004,0.026,0.061,0.023,0.04,0.095,0.192,0.043,0.021
"P07","8",0.015,0.004,0,0.085,0.024,0.024,0.051,0.193,0.02
"P07","9",0.338,0.201,0.141,0.235,0.248,0.331,0.178,0.27,0.538
