"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Alberto Fernández por el Frente de Todos",0.245,0.234,0.256,0.181,0.313,0.228,0.178,0.327,0.211,0.2,0.23,0.274,0.536,0.034,0.071
"Mauricio Macri por Juntos por el Cambio",0.287,0.282,0.292,0.164,0.2,0.386,0.468,0.289,0.296,0.273,0.291,0.28,0.051,0.619,0.14
"Javier Milei por los liberales libertarios",0.2,0.262,0.139,0.349,0.232,0.126,0.084,0.178,0.203,0.221,0.187,0.224,0.051,0.212,0.294
"Nicolás del Caño por la izquierda",0.043,0.048,0.039,0.081,0.041,0.032,0.027,0.021,0.045,0.066,0.047,0.036,0.066,0.005,0.022
"Otro candidato",0.141,0.107,0.174,0.149,0.141,0.142,0.129,0.092,0.158,0.17,0.159,0.105,0.186,0.092,0.255
"Aún no lo tengo decidido",0.084,0.067,0.1,0.076,0.073,0.086,0.114,0.093,0.087,0.07,0.086,0.081,0.11,0.038,0.218
