"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Del Frente de Todos y el peronismo",0.34,0.323,0.356,0.28,0.366,0.367,0.313,0.356,0.318,0.356,0.347,0.325,0.689,0.131,0.165
"De Juntos por el cambio",0.308,0.293,0.322,0.182,0.275,0.369,0.446,0.314,0.296,0.321,0.302,0.319,0.119,0.64,0.161
"De los Liberales libertarios",0.153,0.214,0.094,0.204,0.17,0.13,0.083,0.106,0.167,0.187,0.146,0.167,0.053,0.163,0.26
"De la Izquierda",0.029,0.024,0.034,0.043,0.034,0.016,0.021,0.032,0.025,0.033,0.025,0.038,0.022,0.002,0.025
"No sabe",0.17,0.146,0.194,0.291,0.155,0.118,0.137,0.192,0.194,0.103,0.18,0.151,0.117,0.064,0.389
