"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Seguro lo votaria",0.205,0.216,0.195,0.439,0.179,0.146,0.163,0.268,0.161,0.204,0.198,0.22,0.128,0.198,0.328
"Quizás lo votaría",0.36,0.34,0.38,0.327,0.398,0.37,0.296,0.332,0.44,0.27,0.369,0.342,0.256,0.393,0.424
"Nunca lo votaría",0.435,0.444,0.425,0.234,0.423,0.484,0.541,0.4,0.399,0.526,0.433,0.438,0.616,0.409,0.248
