"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Siempre",0.288,0.281,0.295,0.316,0.268,0.289,0.305,0.252,0.31,0.294,0.288,0.289,0.312,0.276,0.202
"Casi siempre",0.383,0.387,0.378,0.275,0.368,0.425,0.459,0.304,0.414,0.42,0.389,0.37,0.413,0.396,0.39
"Casi nunca",0.229,0.238,0.22,0.205,0.265,0.235,0.163,0.338,0.167,0.205,0.23,0.227,0.206,0.225,0.398
"Nunca, pero esta es una excepción",0.1,0.094,0.107,0.204,0.099,0.051,0.073,0.106,0.109,0.081,0.093,0.114,0.069,0.103,0.01
