"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa presidente por el Frente de Todos",0.252,0.237,0.268,0.169,0.309,0.224,0.241,0.292,0.246,0.217,0.233,0.29,0.535,0.063,0.091
"Patricia Bullrich por Juntos por el Cambio",0.321,0.322,0.319,0.16,0.262,0.399,0.49,0.338,0.323,0.297,0.334,0.296,0.087,0.634,0.261
"Javier Milei por los liberales libertarios",0.18,0.25,0.108,0.36,0.183,0.127,0.081,0.137,0.19,0.213,0.177,0.185,0.054,0.171,0.266
"Nicolás del Caño por la izquierda",0.033,0.028,0.038,0.039,0.046,0.018,0.017,0.011,0.026,0.068,0.037,0.024,0.039,0.004,0.02
"Otro candidato",0.109,0.074,0.145,0.153,0.102,0.114,0.078,0.102,0.102,0.127,0.123,0.083,0.134,0.088,0.125
"Aún no lo tengo decidido",0.105,0.089,0.122,0.119,0.098,0.118,0.093,0.12,0.113,0.078,0.096,0.122,0.151,0.04,0.237
