"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa presidente por el Frente de Todos",0.318,0.315,0.322,0.191,0.401,0.315,0.265,0.301,0.312,0.349,0.336,0.284,0.712,0.073,0.101
"Javier Milei por los liberales libertarios",0.395,0.457,0.331,0.579,0.39,0.339,0.299,0.328,0.424,0.424,0.389,0.406,0.099,0.544,0.505
"No sabe",0.287,0.228,0.347,0.23,0.209,0.346,0.436,0.371,0.264,0.227,0.275,0.31,0.189,0.383,0.394
