"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P21","Nunca lo votaría",0.56,0.43,0.678,0.222
"P21","No sabe",0.144,0.205,0.081,0.614
"P22","Lo votaría",0.169,0.053,0.079,0.029
"P22","Puede que lo vote",0.09,0.235,0.103,0.047
"P22","Nunca lo votaría",0.474,0.403,0.611,0.166
"P22","No sabe",0.267,0.309,0.207,0.758
"P23","Lo votaría",0.118,0.068,0.084,0.045
"P23","Puede que lo vote",0.097,0.205,0.117,0.048
"P23","Nunca lo votaría",0.546,0.498,0.66,0.177
"P23","No sabe",0.239,0.229,0.139,0.73
"P24","Lo votaría",0.163,0.05,0.074,0.034
"P24","Puede que lo vote",0.089,0.213,0.115,0.048
"P24","Nunca lo votaría",0.577,0.509,0.661,0.227
"P24","No sabe",0.171,0.228,0.15,0.691
"P25","Lo votaría",0.196,0.089,0.091,0.04
"P25","Puede que lo vote",0.207,0.265,0.146,0.089
"P25","Nunca lo votaría",0.432,0.425,0.629,0.19
"P25","No sabe",0.165,0.221,0.134,0.681
"P26","Lo votaría",0.088,0.029,0.03,0.009
"P26","Puede que la vote",0.102,0.146,0.08,0.048
"P26","Nunca la votaría",0.46,0.448,0.642,0.104
"P26","No sabe",0.35,0.377,0.248,0.839
"P27","La votaría",0.111,0.062,0.044,0.021
"P27","Puede que la vote",0.176,0.198,0.089,0.082
"P27","Nunca la votaría",0.439,0.367,0.665,0.136
"P27","No sabe",0.274,0.373,0.202,0.761
"P28","Lo votaría",0.092,0.013,0.026,0.012
"P28","Puede que la vote",0.122,0.18,0.053,0.043
"P28","Nunca la votaría",0.461,0.402,0.679,0.121
"P28","No sabe",0.325,0.405,0.242,0.824
"P29","La votaría",0.11,0.067,0.077,0.045
"P29","Puede que la vote",0.1,0.198,0.094,0.058
"P29","Nunca la votaría",0.492,0.396,0.636,0.12
"P29","No sabe",0.298,0.339,0.193,0.777
"P30","Lo votaría",0.057,0.056,0.033,0.029
"P30","Puede que la vote",0.089,0.193,0.054,0.029
"P30","Nunca la votaría",0.496,0.383,0.664,0.09
"P30","No sabe",0.358,0.368,0.249,0.852
"P31","La votaría",0.094,0.068,0.059,0.041
"P31","Puede que la vote",0.164,0.227,0.109,0.095
"P31","Nunca la votaría",0.569,0.465,0.681,0.176
"P31","No sabe",0.173,0.24,0.151,0.688
"P32","La votaría",0.048,0.043,0.052,0.016
"P32","Puede que la vote",0.092,0.15,0.05,0.047
"P32","Nunca la votaría",0.52,0.462,0.676,0.121
"P32","No sabe",0.34,0.345,0.222,0.816
"P33","Lo votaría",0.087,0.036,0.02,0.001
"P33","Puede que la vote",0.125,0.219,0.06,0.05
"P33","Nunca la votaría",0.472,0.394,0.651,0.135
"P33","No sabe",0.316,0.351,0.269,0.814
"P34","La votaría",0.045,0.042,0.02,0
"P34","Puede que la vote",0.11,0.151,0.06,0.038
"P34","Nunca la votaría",0.452,0.418,0.646,0.112
"P34","No sabe",0.393,0.389,0.274,0.85
"P35","Si",0.493,0.45,0.405,0.394
"P35","No",0.507,0.55,0.595,0.606
