"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Inflación",0.412,0.338,0.501,0.262
"P07","Inseguridad",0.168,0.137,0.064,0.064
"P07","Pandemia",0.072,0.105,0.159,0.06
"P07","Educación",0.088,0.042,0.062,0.091
"P07","Transporte público",0,0.028,0.003,0.003
"P07","Desempleo",0.034,0.186,0.077,0.319
"P07","Corrupción",0.184,0.045,0.125,0.055
"P07","Vivienda",0,0.064,0,0.045
"P07","Otros",0.026,0.045,0.009,0.028
"P07","No sabe",0.016,0.01,0,0.073
"P08","Gerardo Zamora",0.486,0.599,0.64,0.504
"P08","Pablo Mirolo",0.028,0.083,0.048,0.078
"P08","Rodrigo Posse",0.09,0.004,0.065,0.057
"P08","Natalia Neme",0.016,0.081,0.097,0.003
"P08","Emilio Rached",0.21,0.012,0.003,0
"P08","Marcelo Lugones",0.064,0.052,0.007,0.007
"P08","No sabe",0.106,0.169,0.14,0.351
"P09","Gerardo Zamora",0.324,0.491,0.47,0.415
"P09","Pablo Mirolo",0.136,0.19,0.091,0.089
"P09","Rodrigo Posse",0.088,0.047,0.006,0.042
"P09","Natalia Neme",0.091,0.081,0.123,0.038
"P09","Emilio Rached",0.218,0.02,0.023,0.007
"P09","Marcelo Lugones",0.074,0.038,0.024,0
"P09","No sabe",0.069,0.133,0.263,0.409
"P10","A los candidatos del Frente Cívico por Santiago",0.395,0.64,0.339,0.498
"P10","A los candidatos del Frente de Todos",0.043,0.048,0.221,0.014
"P10","A los candidatos de Cambiemos",0.381,0.114,0.065,0.096
"P10","A otros candidatos",0.05,0.113,0.219,0.036
"P10","No sabe",0.131,0.085,0.156,0.356
"P11","Positiva",0.289,0.422,0.354,0.204
"P11","Negativa",0.705,0.451,0.566,0.725
"P11","No sabe",0.006,0.127,0.08,0.071
"P12","Positiva",0.523,0.516,0.523,0.446
"P12","Negativa",0.419,0.394,0.461,0.44
"P12","No sabe",0.058,0.09,0.016,0.114
"P13","Positiva",0.484,0.576,0.481,0.531
"P13","Negativa",0.452,0.367,0.483,0.277
"P13","No sabe",0.064,0.057,0.036,0.192
"P14","Positiva",0.746,0.683,0.423,0.266
"P14","Negativa",0.254,0.285,0.577,0.585
"P14","No sabe",0,0.032,0,0.149
"P15","Positiva",0.452,0.57,0.502,0.44
"P15","Negativa",0.548,0.413,0.48,0.437
"P15","No sabe",0,0.017,0.018,0.123
"P16","Positiva",0.558,0.677,0.601,0.545
"P16","Negativa",0.388,0.261,0.384,0.347
"P16","No sabe",0.054,0.062,0.015,0.108
"P17","Positiva",0.693,0.37,0.41,0.286
"P17","Negativa",0.307,0.607,0.59,0.51
"P17","No sabe",0,0.023,0,0.204
"P19","Positiva",0.301,0.197,0.138,0.174
"P19","Neutra",0.256,0.381,0.192,0.214
"P19","Negativa",0.443,0.419,0.67,0.496
"P19","No sabe",0,0.003,0,0.116
"P20","Positiva",0.454,0.474,0.488,0.412
"P20","Neutra",0.139,0.292,0.086,0.254
"P20","Negativa",0.407,0.212,0.421,0.292
"P20","No sabe",0,0.022,0.005,0.042
"P21","Positiva",0.396,0.476,0.436,0.536
"P21","Neutra",0.095,0.189,0.162,0.192
"P21","Negativa",0.509,0.335,0.373,0.247
"P21","No sabe",0,0,0.029,0.025
"P22","Positiva",0.548,0.281,0.243,0.157
"P22","Neutra",0.323,0.446,0.247,0.147
"P22","Negativa",0.049,0.138,0.415,0.141
"P22","No sabe",0.08,0.135,0.095,0.555
"P23","Positiva",0.379,0.245,0.28,0.207
"P23","Neutra",0.208,0.418,0.302,0.241
"P23","Negativa",0.401,0.276,0.354,0.2
"P23","No sabe",0.012,0.061,0.064,0.352
"P24","Positiva",0.439,0.175,0.152,0.097
"P24","Neutra",0.303,0.492,0.228,0.089
"P24","Negativa",0.194,0.278,0.531,0.278
"P24","No sabe",0.064,0.055,0.089,0.536
"P25","Positiva",0.509,0.321,0.108,0.179
"P25","Neutra",0.325,0.349,0.337,0.173
"P25","Negativa",0.142,0.237,0.47,0.175
"P25","No sabe",0.024,0.093,0.085,0.473
"P26","Positiva",0.58,0.595,0.641,0.55
"P26","Neutra",0.174,0.269,0.065,0.224
"P26","Negativa",0.239,0.132,0.292,0.123
"P26","No sabe",0.007,0.004,0.002,0.103
"P27","Positiva",0.391,0.301,0.273,0.133
"P27","Neutra",0.411,0.489,0.366,0.248
"P27","Negativa",0.154,0.129,0.246,0.07
"P27","No sabe",0.044,0.081,0.115,0.549
"P28","Positiva",0.297,0.04,0.054,0.041
"P28","Neutra",0.448,0.632,0.253,0.149
"P28","Negativa",0.041,0.048,0.468,0.006
"P28","No sabe",0.214,0.28,0.225,0.804
"P29","Positiva",0.39,0.159,0.051,0.041
"P29","Neutra",0.351,0.625,0.353,0.069
"P29","Negativa",0.081,0.079,0.408,0.024
"P29","No sabe",0.178,0.137,0.188,0.866
"P31","Positiva",0.441,0.164,0.083,0.009
"P31","Neutra",0.358,0.615,0.429,0.059
"P31","Negativa",0.023,0.062,0.301,0.023
"P31","No sabe",0.178,0.159,0.187,0.909
"P32","Positiva",0.302,0.097,0.074,0.016
"P32","Neutra",0.371,0.547,0.397,0.063
"P32","Negativa",0.021,0.111,0.215,0.004
"P32","No sabe",0.306,0.245,0.314,0.917
"P33","Positiva",0.53,0.174,0.068,0.205
"P33","Neutra",0.341,0.479,0.203,0.16
"P33","Negativa",0.105,0.254,0.63,0.119
"P33","No sabe",0.024,0.093,0.099,0.516
"P34","Positiva",0.596,0.614,0.583,0.581
"P34","Neutra",0.112,0.2,0.122,0.096
"P34","Negativa",0.228,0.182,0.291,0.081
"P34","No sabe",0.064,0.004,0.004,0.242
"P35","Positiva",0.512,0.325,0.316,0.247
"P35","Neutra",0.197,0.413,0.423,0.131
"P35","Negativa",0.22,0.194,0.231,0.149
"P35","No sabe",0.071,0.068,0.03,0.473
