"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Inflación",0.359,0.313,0.424,0.6,0.525,0.102
"P07","Inseguridad",0.229,0.177,0.077,0.054,0.082,0.086
"P07","Pandemia",0.075,0.116,0.135,0.049,0.05,0.044
"P07","Educación",0.073,0.086,0.059,0.064,0.103,0.069
"P07","Transporte público",0,0.003,0.017,0,0,0.021
"P07","Desempleo",0.189,0.191,0.11,0.085,0.007,0.352
"P07","Corrupción",0.008,0.057,0.071,0.139,0.22,0.197
"P07","Vivienda",0,0.006,0.063,0.009,0,0.046
"P07","Otros",0.053,0.051,0.013,0,0.013,0.032
"P07","No sabe",0.014,0,0.031,0,0,0.051
"P08","Gerardo Zamora",0.885,0.8,0.507,0.275,0.047,0.499
"P08","Pablo Mirolo",0.045,0.037,0.073,0.082,0.09,0.083
"P08","Rodrigo Posse",0,0.013,0.098,0.017,0.122,0
"P08","Natalia Neme",0.008,0.009,0.045,0.074,0.218,0.004
"P08","Emilio Rached",0,0.03,0.047,0.154,0.079,0.121
"P08","Marcelo Lugones",0.004,0,0.013,0.083,0.179,0.007
"P08","No sabe",0.058,0.111,0.217,0.315,0.265,0.286
"P09","Gerardo Zamora",0.522,0.581,0.411,0.259,0.028,0.457
"P09","Pablo Mirolo",0.152,0.122,0.185,0.07,0.068,0.141
"P09","Rodrigo Posse",0.004,0.019,0.021,0.11,0.23,0
"P09","Natalia Neme",0.019,0.084,0.095,0.026,0.289,0
"P09","Emilio Rached",0.116,0.033,0.062,0.082,0.035,0.097
"P09","Marcelo Lugones",0.03,0.022,0.021,0.114,0.08,0.015
"P09","No sabe",0.157,0.139,0.205,0.339,0.27,0.29
"P10","A los candidatos del Frente Cívico por Santiago",0.751,0.667,0.446,0.403,0.022,0.395
"P10","A los candidatos del Frente de Todos",0.038,0.085,0.137,0.117,0.04,0.002
"P10","A los candidatos de Cambiemos",0.03,0.109,0.136,0.362,0.409,0.168
"P10","A otros candidatos",0.003,0.041,0.105,0.039,0.426,0.027
"P10","No sabe",0.178,0.098,0.176,0.079,0.103,0.408
"P11","Mucho mejor",0.226,0.255,0.144,0.02,0.111,0.019
"P11","Mejor",0.202,0.357,0.121,0.087,0.012,0.153
"P11","Peor",0.225,0.129,0.262,0.34,0.123,0.279
"P11","Mucho peor",0.292,0.16,0.367,0.545,0.74,0.441
"P11","No sabe",0.055,0.099,0.106,0.008,0.014,0.108
"P12","Mucho mejor",0.498,0.381,0.178,0.02,0.098,0.076
"P12","Mejor",0.293,0.453,0.209,0.305,0.033,0.387
"P12","Peor",0.017,0.109,0.255,0.453,0.171,0.169
"P12","Mucho peor",0.101,0.037,0.28,0.208,0.652,0.182
"P12","No sabe",0.091,0.02,0.078,0.014,0.046,0.186
"P13","Mucho mejor",0.478,0.38,0.13,0,0.024,0.055
"P13","Mejor",0.387,0.483,0.468,0.141,0.097,0.322
"P13","Peor",0.075,0.074,0.274,0.772,0.479,0.239
"P13","Mucho peor",0.06,0.013,0.027,0.087,0.39,0.14
"P13","No sabe",0,0.05,0.101,0,0.01,0.244
"P14","Mucho mejor",0.121,0.412,0.102,0.122,0,0.037
"P14","Mejor",0.165,0.393,0.585,0.331,0,0.189
"P14","Peor",0,0.122,0.182,0.027,0.426,0.184
"P14","Mucho peor",0.714,0.073,0.085,0.52,0.574,0.422
"P14","No sabe",0,0,0.046,0,0,0.168
"P15","Muy buena",0.371,0.36,0.199,0.095,0.11,0.136
"P15","Buena",0.4,0.422,0.271,0.035,0.015,0.139
"P15","Mala",0.092,0.156,0.226,0.442,0.037,0.192
"P15","Muy mala",0.127,0.062,0.292,0.428,0.824,0.34
"P15","No sabe",0.01,0,0.012,0,0.014,0.193
"P16","Muy buena",0.67,0.43,0.284,0.031,0.147,0.225
"P16","Buena",0.246,0.4,0.251,0.356,0.039,0.225
"P16","Mala",0.003,0.098,0.274,0.427,0.144,0.154
"P16","Muy mala",0.081,0.058,0.064,0.174,0.663,0.221
"P16","No sabe",0,0.014,0.127,0.012,0.007,0.175
"P17","Muy buena",0,0.115,0.143,0,0,0
"P17","Buena",0.165,0.7,0.259,0.331,0,0.265
"P17","Mala",0,0.058,0.443,0.168,0.183,0.236
"P17","Muy mala",0.835,0.127,0.058,0.501,0.817,0.368
"P17","No sabe",0,0,0.097,0,0,0.131
"P19","Muy buena",0.004,0.045,0.126,0.066,0.195,0.027
"P19","Buena",0.104,0.108,0.175,0.237,0.174,0.031
"P19","Ni buena ni mala",0.24,0.27,0.301,0.172,0.35,0.347
"P19","Mala",0.417,0.265,0.17,0.406,0.103,0.129
"P19","Muy mala",0.235,0.295,0.225,0.119,0.178,0.348
"P19","No sabe",0,0.017,0.003,0,0,0.118
"P20","Muy buena",0.492,0.398,0.258,0.101,0.016,0.157
"P20","Buena",0.351,0.312,0.133,0.049,0.009,0.116
"P20","Ni buena ni mala",0.059,0.187,0.316,0.225,0.104,0.328
"P20","Mala",0.008,0.048,0.156,0.406,0.226,0.065
"P20","Muy mala",0.045,0.055,0.134,0.219,0.638,0.264
"P20","No sabe",0.045,0,0.003,0,0.007,0.07
