"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Inflación",0.366,0.327,0.313,0.398,0.399,0.013
"P07","Inseguridad",0.122,0.049,0.144,0.087,0.153,0.069
"P07","Pandemia",0.126,0.23,0.069,0.065,0.147,0.149
"P07","Educación",0.024,0.035,0.144,0.061,0.043,0.111
"P07","Transporte público",0,0.016,0.006,0.014,0.002,0.088
"P07","Desempleo",0.026,0.135,0.158,0.201,0.154,0.019
"P07","Corrupción",0.19,0.147,0.091,0.07,0.051,0.179
"P07","Vivienda",0.13,0,0.001,0.08,0,0.013
"P07","Otros",0.016,0.013,0.041,0.024,0.027,0.019
"P07","No sabe",0,0.048,0.033,0,0.024,0.34
"P08","Gerardo Zamora",0.249,0.321,0.424,0.752,0.688,0.396
"P08","Pablo Mirolo",0.038,0.074,0.133,0.006,0.099,0.004
"P08","Rodrigo Posse",0.235,0.131,0.057,0.003,0,0.031
"P08","Natalia Neme",0.056,0.028,0.087,0.002,0.045,0
"P08","Emilio Rached",0.182,0.129,0.044,0.009,0.061,0
"P08","Marcelo Lugones",0.121,0.136,0.02,0.014,0.002,0
"P08","No sabe",0.119,0.181,0.235,0.214,0.105,0.569
"P09","Gerardo Zamora",0.301,0.143,0.393,0.499,0.553,0.431
"P09","Pablo Mirolo",0.033,0.063,0.207,0.12,0.156,0.031
"P09","Rodrigo Posse",0.121,0.147,0.05,0.007,0.003,0
"P09","Natalia Neme",0.058,0.173,0.073,0.036,0.055,0
"P09","Emilio Rached",0.278,0.054,0.038,0.089,0.052,0
"P09","Marcelo Lugones",0.083,0.076,0.034,0.011,0.008,0
"P09","No sabe",0.126,0.344,0.205,0.238,0.173,0.538
"P10","A los candidatos del Frente Cívico por Santiago",0.31,0.151,0.515,0.64,0.506,0.356
"P10","A los candidatos del Frente de Todos",0.004,0.104,0.024,0.062,0.145,0.009
"P10","A los candidatos de Cambiemos",0.494,0.451,0.149,0.026,0.045,0
"P10","A otros candidatos",0.116,0.038,0.12,0.054,0.144,0
"P10","No sabe",0.076,0.256,0.192,0.218,0.16,0.635
"P11","Mucho mejor",0.038,0.005,0.209,0.101,0.256,0
"P11","Mejor",0.023,0.053,0.089,0.249,0.272,0.167
"P11","Peor",0.163,0.154,0.262,0.327,0.17,0.101
"P11","Mucho peor",0.676,0.769,0.338,0.239,0.221,0.275
"P11","No sabe",0.1,0.019,0.102,0.084,0.081,0.457
"P12","Mucho mejor",0.056,0.115,0.157,0.275,0.321,0.08
"P12","Mejor",0.054,0.192,0.315,0.396,0.277,0.107
"P12","Peor",0.147,0.235,0.236,0.175,0.189,0.318
"P12","Mucho peor",0.535,0.447,0.242,0.113,0.104,0
"P12","No sabe",0.208,0.011,0.05,0.041,0.109,0.495
"P13","Mucho mejor",0.133,0.073,0.16,0.253,0.249,0.206
"P13","Mejor",0.141,0.186,0.362,0.361,0.405,0.359
"P13","Peor",0.246,0.57,0.333,0.244,0.128,0.122
"P13","Mucho peor",0.346,0.171,0.079,0.051,0.155,0
"P13","No sabe",0.134,0,0.066,0.091,0.063,0.313
"P14","Mucho mejor",0.092,0,0.255,0.208,0.05,0.115
"P14","Mejor",0,0.712,0.375,0.243,0.381,0.315
"P14","Peor",0,0.163,0.168,0.305,0.12,0
"P14","Mucho peor",0.908,0.125,0.106,0.175,0.399,0
"P14","No sabe",0,0,0.096,0.069,0.05,0.57
"P15","Muy buena",0.142,0.065,0.183,0.295,0.394,0.112
"P15","Buena",0.019,0.166,0.222,0.352,0.309,0.111
"P15","Mala",0.053,0.16,0.19,0.205,0.143,0
"P15","Muy mala",0.786,0.609,0.339,0.126,0.118,0.221
"P15","No sabe",0,0,0.066,0.022,0.036,0.556
"P16","Muy buena",0.242,0.173,0.243,0.477,0.534,0.261
"P16","Buena",0.045,0.212,0.292,0.251,0.216,0.382
"P16","Mala",0.238,0.352,0.177,0.099,0.079,0.056
"P16","Muy mala",0.407,0.185,0.193,0.098,0.104,0
"P16","No sabe",0.068,0.078,0.095,0.075,0.067,0.301
"P17","Muy buena",0.047,0.141,0.092,0.2,0.073,0.16
"P17","Buena",0.092,0.593,0.433,0.206,0.191,0
"P17","Mala",0.048,0.266,0.317,0.217,0.141,0
"P17","Muy mala",0.813,0,0.025,0.356,0.503,0
"P17","No sabe",0,0,0.133,0.021,0.092,0.84
"P20","Muy buena",0.166,0.191,0.126,0.384,0.443,0.24
"P20","Buena",0.008,0.059,0.138,0.32,0.215,0.049
"P20","Ni buena ni mala",0.147,0.177,0.353,0.13,0.192,0.227
"P20","Mala",0.185,0.166,0.161,0.108,0.057,0
"P20","Muy mala",0.488,0.38,0.206,0.055,0.081,0.186
"P20","No sabe",0.006,0.027,0.016,0.003,0.012,0.298
"P21","Muy buena",0.13,0.088,0.262,0.458,0.608,0.284
"P21","Buena",0,0.029,0.051,0.214,0.109,0.135
"P21","Ni buena ni mala",0,0.063,0.245,0.122,0.153,0.12
"P21","Mala",0.289,0.136,0.121,0.09,0.015,0
"P21","Muy mala",0.581,0.682,0.309,0.084,0.09,0
"P21","No sabe",0,0.002,0.012,0.032,0.025,0.461
"P22","Muy buena",0.351,0.333,0.088,0.091,0.064,0
"P22","Buena",0.325,0.33,0.223,0.087,0.047,0
"P22","Ni buena ni mala",0.047,0.11,0.416,0.296,0.266,0.19
"P22","Mala",0.115,0.027,0.056,0.176,0.164,0
"P22","Muy mala",0.004,0.086,0.003,0.028,0.196,0
"P22","No sabe",0.158,0.114,0.214,0.322,0.263,0.81
"P23","Muy buena",0.044,0.032,0.061,0.127,0.109,0
"P23","Buena",0.033,0.065,0.19,0.287,0.273,0
"P23","Ni buena ni mala",0.04,0.285,0.282,0.273,0.365,0.233
"P23","Mala",0.189,0.25,0.173,0.072,0.077,0
"P23","Muy mala",0.575,0.27,0.229,0.082,0.08,0
"P23","No sabe",0.119,0.098,0.065,0.159,0.096,0.767
"P24","Muy buena",0.497,0.355,0.066,0.08,0.051,0
"P24","Buena",0.058,0.224,0.122,0.025,0.013,0
"P24","Ni buena ni mala",0.082,0.236,0.573,0.245,0.135,0
"P24","Mala",0.025,0,0.102,0.31,0.06,0.128
"P24","Muy mala",0.167,0.004,0.04,0.099,0.546,0.07
"P24","No sabe",0.171,0.181,0.097,0.241,0.195,0.802
"P25","Muy buena",0.774,0.318,0.187,0.053,0.104,0
"P25","Buena",0.027,0.283,0.163,0.059,0.04,0
"P25","Ni buena ni mala",0.151,0.171,0.446,0.427,0.099,0.14
"P25","Mala",0.008,0.039,0.072,0.169,0.145,0.134
"P25","Muy mala",0.012,0,0.002,0.091,0.451,0
"P25","No sabe",0.028,0.189,0.13,0.201,0.161,0.726
"P26","Muy buena",0.253,0.203,0.241,0.564,0.54,0.376
"P26","Buena",0.091,0.156,0.198,0.215,0.213,0.222
"P26","Ni buena ni mala",0.177,0.233,0.245,0.112,0.183,0.209
"P26","Mala",0.083,0.194,0.106,0.038,0.001,0
"P26","Muy mala",0.368,0.124,0.188,0.068,0.059,0
"P26","No sabe",0.028,0.09,0.022,0.003,0.004,0.193
"P27","Muy buena",0.023,0.04,0.094,0.176,0.072,0.041
"P27","Buena",0.059,0.257,0.191,0.164,0.227,0
"P27","Ni buena ni mala",0.542,0.392,0.433,0.333,0.352,0.188
"P27","Mala",0.077,0.058,0.042,0.031,0.03,0
"P27","Muy mala",0.186,0.043,0.096,0.083,0.135,0
"P27","No sabe",0.113,0.21,0.144,0.213,0.184,0.771
"P28","Muy buena",0.03,0.08,0.038,0.046,0.071,0
"P28","Buena",0.078,0.099,0.096,0.049,0.012,0
"P28","Ni buena ni mala",0.537,0.435,0.454,0.306,0.339,0.055
"P28","Mala",0.05,0.074,0.037,0.031,0.093,0
"P28","Muy mala",0.029,0.039,0.051,0.107,0.088,0
"P28","No sabe",0.276,0.273,0.324,0.461,0.397,0.945
"P29","Muy buena",0.119,0.054,0.041,0.062,0.002,0
"P29","Buena",0.211,0.131,0.148,0.135,0.074,0
"P29","Ni buena ni mala",0.458,0.404,0.461,0.284,0.32,0.058
"P29","Mala",0.138,0.036,0.028,0.09,0.059,0
"P29","Muy mala",0.015,0.078,0.019,0.057,0.148,0
"P29","No sabe",0.059,0.297,0.303,0.372,0.397,0.942
"P30","Muy buena",0.13,0.063,0.082,0.082,0.07,0
"P30","Buena",0.236,0.316,0.161,0.266,0.052,0
"P30","Ni buena ni mala",0.458,0.184,0.424,0.176,0.332,0.031
"P30","Mala",0.036,0.115,0.084,0.119,0.133,0
"P30","Muy mala",0.029,0.048,0.05,0.087,0.173,0
"P30","No sabe",0.111,0.274,0.199,0.27,0.24,0.969
"P31","Muy buena",0.226,0.137,0.031,0.062,0.052,0
"P31","Buena",0.115,0.203,0.181,0.094,0.018,0
"P31","Ni buena ni mala",0.364,0.357,0.425,0.306,0.459,0
"P31","Mala",0.044,0.005,0.022,0.025,0.048,0
"P31","Muy mala",0,0.035,0.089,0.065,0.065,0
"P31","No sabe",0.251,0.263,0.252,0.448,0.358,1
"P32","Muy buena",0.053,0.103,0.046,0.059,0.059,0
"P32","Buena",0.056,0.06,0.109,0.043,0.065,0
"P32","Ni buena ni mala",0.49,0.443,0.395,0.276,0.317,0.073
"P32","Mala",0.014,0.005,0.017,0.046,0.066,0
"P32","Muy mala",0.013,0.049,0.054,0.068,0.035,0
"P32","No sabe",0.374,0.34,0.379,0.508,0.458,0.927
"P33","Muy buena",0.055,0.048,0.082,0.118,0.096,0
"P33","Buena",0.218,0.322,0.132,0.067,0.236,0
"P33","Ni buena ni mala",0.346,0.33,0.415,0.3,0.203,0.115
"P33","Mala",0.096,0.139,0.105,0.262,0.156,0
"P33","Muy mala",0.009,0.053,0.106,0.103,0.162,0
"P33","No sabe",0.276,0.108,0.16,0.15,0.147,0.885
"P34","Muy buena",0.256,0.228,0.277,0.589,0.53,0.232
"P34","Buena",0.021,0.155,0.23,0.255,0.176,0.15
"P34","Ni buena ni mala",0.171,0.23,0.141,0.076,0.137,0
"P34","Mala",0.222,0.228,0.078,0.022,0.055,0
"P34","Muy mala",0.233,0.159,0.145,0.05,0.039,0
"P34","No sabe",0.097,0,0.129,0.008,0.063,0.618
"P35","Muy buena",0.009,0.134,0.14,0.308,0.162,0
"P35","Buena",0.104,0.153,0.173,0.215,0.223,0.143
"P35","Ni buena ni mala",0.458,0.385,0.301,0.216,0.266,0.033
"P35","Mala",0.053,0.116,0.038,0.114,0.031,0
"P35","Muy mala",0.323,0.176,0.161,0.06,0.097,0
"P35","No sabe",0.053,0.036,0.187,0.087,0.221,0.824
