"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Inflación",0.272,0.338,0.415,0.393,0.513,0.26
"P07","Inseguridad",0.175,0.144,0.057,0.172,0.113,0.055
"P07","Pandemia",0.115,0.084,0.113,0.086,0.183,0.07
"P07","Educación",0.096,0.203,0.055,0.033,0.043,0.021
"P07","Transporte público",0.009,0,0.02,0,0.004,0.053
"P07","Desempleo",0.124,0.06,0.133,0.19,0.079,0.265
"P07","Corrupción",0.195,0.112,0.088,0.101,0.005,0.026
"P07","Vivienda",0.007,0,0.047,0.018,0,0.099
"P07","Otros",0.007,0.059,0.034,0.007,0.045,0.012
"P07","No sabe",0,0,0.038,0,0.015,0.139
"P08","Gerardo Zamora",0.292,0.412,0.637,0.675,0.78,0.504
"P08","Pablo Mirolo",0.104,0.098,0.043,0.061,0.016,0.089
"P08","Rodrigo Posse",0.205,0.022,0.062,0.008,0,0
"P08","Natalia Neme",0.03,0.034,0.062,0.051,0.079,0.006
"P08","Emilio Rached",0.16,0.139,0.011,0.032,0.016,0
"P08","Marcelo Lugones",0.107,0.093,0.008,0.011,0.004,0
"P08","No sabe",0.102,0.202,0.177,0.162,0.105,0.401
"P09","Gerardo Zamora",0.22,0.298,0.478,0.538,0.595,0.383
"P09","Pablo Mirolo",0.143,0.132,0.142,0.179,0.064,0.157
"P09","Rodrigo Posse",0.169,0.1,0.006,0,0,0
"P09","Natalia Neme",0.071,0.109,0.112,0.036,0.093,0
"P09","Emilio Rached",0.214,0.07,0.077,0.011,0.016,0.018
"P09","Marcelo Lugones",0.07,0.087,0.022,0.02,0.009,0
"P09","No sabe",0.113,0.204,0.163,0.216,0.223,0.442
"P10","A los candidatos del Frente Cívico por Santiago",0.265,0.351,0.605,0.602,0.554,0.436
"P10","A los candidatos del Frente de Todos",0.015,0.056,0.07,0.081,0.147,0.06
"P10","A los candidatos de Cambiemos",0.571,0.349,0.06,0.012,0,0.006
"P10","A otros candidatos",0.08,0.05,0.091,0.148,0.187,0.072
"P10","No sabe",0.069,0.194,0.174,0.157,0.112,0.426
"P11","Mucho mejor",0.11,0.172,0.159,0.251,0.222,0.025
"P11","Mejor",0.003,0.115,0.176,0.207,0.39,0.158
"P11","Peor",0.3,0.125,0.238,0.34,0.139,0.229
"P11","Mucho peor",0.583,0.546,0.3,0.168,0.183,0.353
"P11","No sabe",0.004,0.042,0.127,0.034,0.066,0.235
"P12","Mucho mejor",0.028,0.24,0.2,0.394,0.353,0.136
"P12","Mejor",0.147,0.159,0.393,0.268,0.298,0.277
"P12","Peor",0.286,0.3,0.196,0.199,0.165,0.193
"P12","Mucho peor",0.426,0.284,0.144,0.114,0.125,0.22
"P12","No sabe",0.113,0.017,0.067,0.025,0.059,0.174
"P13","Mucho mejor",0.089,0.159,0.217,0.253,0.327,0.068
"P13","Mejor",0.156,0.085,0.445,0.242,0.415,0.416
"P13","Peor",0.451,0.634,0.198,0.279,0.192,0.206
"P13","Mucho peor",0.214,0.029,0.109,0.208,0.031,0.098
"P13","No sabe",0.09,0.093,0.031,0.018,0.035,0.212
"P14","Mucho mejor",0.06,0.576,0.112,0,0.065,0.097
"P14","Mejor",0.536,0.145,0.505,0.267,0.459,0.214
"P14","Peor",0,0.075,0.263,0.128,0.116,0.124
"P14","Mucho peor",0.404,0.204,0.102,0.526,0.36,0.36
"P14","No sabe",0,0,0.018,0.079,0,0.205
"P15","Muy buena",0.141,0.114,0.193,0.397,0.471,0.16
"P15","Buena",0.051,0.21,0.327,0.325,0.295,0.253
