"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Inflación",0.291,0.308,0.365,0.498,0.403,0.008
"P07","Inseguridad",0.147,0.092,0.055,0.214,0.072,0.192
"P07","Pandemia",0.136,0.118,0.045,0.108,0.121,0.177
"P07","Educación",0.028,0.091,0.167,0.007,0.09,0.006
"P07","Transporte público",0.032,0.011,0.004,0.004,0.007,0
"P07","Desempleo",0.227,0.117,0.205,0.08,0.04,0.054
"P07","Corrupción",0.004,0.102,0.091,0.024,0.248,0.084
"P07","Vivienda",0.051,0.093,0.014,0.036,0.001,0
"P07","Otros",0.032,0.054,0.04,0.029,0.009,0
"P07","No sabe",0.052,0.014,0.014,0,0.009,0.479
"P08","Gerardo Zamora",0.822,0.599,0.539,0.326,0.159,0.583
"P08","Pablo Mirolo",0.041,0.028,0.133,0.154,0.065,0.062
"P08","Rodrigo Posse",0.011,0,0,0.102,0.173,0.006
"P08","Natalia Neme",0.008,0.138,0.033,0.024,0.077,0
"P08","Emilio Rached",0.005,0,0.006,0.199,0.152,0
"P08","Marcelo Lugones",0,0,0.016,0.011,0.13,0
"P08","No sabe",0.113,0.235,0.273,0.184,0.244,0.349
"P09","Gerardo Zamora",0.65,0.5,0.461,0.325,0.105,0.385
"P09","Pablo Mirolo",0.12,0.176,0.151,0.279,0.083,0
"P09","Rodrigo Posse",0.002,0,0.011,0.063,0.141,0
"P09","Natalia Neme",0.009,0.128,0.052,0.012,0.169,0
"P09","Emilio Rached",0.045,0.013,0.007,0.128,0.164,0.074
"P09","Marcelo Lugones",0.015,0,0.008,0.021,0.085,0
"P09","No sabe",0.159,0.183,0.31,0.172,0.253,0.541
"P10","A los candidatos del Frente Cívico por Santiago",0.769,0.575,0.45,0.379,0.096,0.291
"P10","A los candidatos del Frente de Todos",0.076,0.085,0.081,0.049,0.061,0.006
"P10","A los candidatos de Cambiemos",0.008,0,0.009,0.199,0.526,0
"P10","A otros candidatos",0.019,0.138,0.101,0.138,0.184,0.015
"P10","No sabe",0.128,0.202,0.359,0.235,0.133,0.688
"P11","Mucho mejor",0.255,0.137,0.173,0.066,0,0.04
"P11","Mejor",0.248,0.509,0.144,0.004,0.002,0.025
"P11","Peor",0.208,0.15,0.252,0.461,0.176,0.147
"P11","Mucho peor",0.146,0.037,0.336,0.444,0.81,0.312
"P11","No sabe",0.143,0.167,0.095,0.025,0.012,0.476
"P12","Mucho mejor",0.343,0.186,0.172,0.125,0.029,0.262
"P12","Mejor",0.324,0.533,0.31,0.215,0.114,0.094
"P12","Peor",0.185,0.172,0.286,0.258,0.209,0.288
"P12","Mucho peor",0.048,0.004,0.156,0.348,0.564,0.099
"P12","No sabe",0.1,0.105,0.076,0.054,0.084,0.257
"P13","Mucho mejor",0.293,0.188,0.241,0.235,0.053,0.243
"P13","Mejor",0.425,0.477,0.275,0.361,0.159,0.187
"P13","Peor",0.172,0.086,0.464,0.101,0.47,0
"P13","Mucho peor",0.057,0.024,0,0.066,0.276,0.387
"P13","No sabe",0.053,0.225,0.02,0.237,0.042,0.183
"P14","Mucho mejor",0.198,0.086,0.304,0.112,0,0.203
"P14","Mejor",0.421,0.435,0.091,0.546,0.397,0.056
"P14","Peor",0.07,0.359,0.205,0.272,0.113,0.027
"P14","Mucho peor",0.186,0.097,0.329,0.07,0.47,0
"P14","No sabe",0.125,0.023,0.071,0,0.02,0.714
"P15","Muy buena",0.49,0.242,0.113,0.068,0.011,0.055
"P15","Buena",0.307,0.641,0.329,0.127,0.023,0.031
"P15","Mala",0.098,0.047,0.369,0.292,0.098,0.18
"P15","Muy mala",0.045,0,0.084,0.495,0.86,0.212
"P15","No sabe",0.06,0.07,0.105,0.018,0.008,0.522
"P16","Muy buena",0.628,0.358,0.214,0.246,0.059,0.26
"P16","Buena",0.211,0.42,0.289,0.209,0.165,0.35
"P16","Mala",0.038,0.036,0.27,0.344,0.257,0.026
"P16","Muy mala",0.048,0.004,0.175,0.174,0.404,0
"P16","No sabe",0.075,0.182,0.052,0.027,0.115,0.364
"P17","Muy buena",0.297,0.117,0.045,0,0,0.056
"P17","Buena",0.254,0.258,0.224,0.589,0.326,0.027
"P17","Mala",0.045,0.528,0.22,0.039,0.399,0
"P17","Muy mala",0.198,0.097,0.422,0.372,0.275,0
"P17","No sabe",0.206,0,0.089,0,0,0.917
"P19","Muy buena",0.036,0,0,0.287,0.225,0
"P19","Buena",0.028,0.033,0.049,0.154,0.302,0.006
"P19","Ni buena ni mala",0.191,0.133,0.449,0.318,0.316,0.067
"P19","Mala",0.291,0.487,0.193,0.206,0.074,0.154
"P19","Muy mala",0.401,0.257,0.253,0.035,0.083,0.124
"P19","No sabe",0.053,0.09,0.056,0,0,0.649
"P20","Muy buena",0.639,0.139,0.075,0.071,0.043,0.134
"P20","Buena",0.185,0.572,0.211,0.121,0.012,0.031
"P20","Ni buena ni mala",0.119,0.224,0.483,0.417,0.1,0.434
"P20","Mala",0.035,0.008,0.095,0.332,0.209,0.06
"P20","Muy mala",0.022,0,0.064,0.059,0.634,0.212
"P20","No sabe",0,0.057,0.072,0,0.002,0.129
"P22","Muy buena",0.064,0.008,0.01,0.252,0.321,0
"P22","Buena",0.092,0.101,0.087,0.233,0.32,0
