"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","GBA","Interior","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Sergio Massa Presidente, Agustin Rossi Vicepresidente, Axel Kicillof gobernador y Veronica Magario vicegobernadora; por Union por la Patria",0.406,0.374,0.435,0.388,0.431,0.398,0.385,0.407,0.417,0.386,0.676,0.121,0.282,0.428,0.361,0.75,0.597,0.06,0.299,0.037
"Patricia Bullrich Presidenta, Luis Petri Vicepresidente, Nestor Grindetti gobernador y Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.254,0.236,0.269,0.16,0.231,0.327,0.362,0.291,0.206,0.285,0.095,0.522,0.311,0.241,0.279,0.094,0.179,0.774,0.465,0.079
"Javier Milei Presidente, Victoria Villarruel Vicepresidenta, Carolina Piparo gobernadora y Francisco Oneto vicegobernador; por la Libertad Avanza",0.246,0.325,0.174,0.31,0.268,0.212,0.129,0.237,0.264,0.223,0.16,0.289,0.298,0.239,0.26,0.098,0.105,0.137,0.13,0.844
"Los candidatos a presidente, vicepresidente, gobernador y vicegobernador de la izquierda",0.025,0.013,0.037,0.04,0.025,0.012,0.021,0.011,0.038,0.024,0.012,0.013,0,0.028,0.02,0.004,0.067,0,0.025,0.017
"Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos nuestro País",0.023,0.011,0.035,0.033,0.017,0.019,0.03,0.011,0.03,0.031,0.021,0.024,0.082,0.026,0.019,0.017,0.035,0.013,0.051,0.005
"En blanco",0.014,0.012,0.015,0.016,0.007,0.009,0.033,0.014,0.014,0.012,0.014,0.01,0.027,0.015,0.01,0.015,0,0.002,0,0.01
"No sabe",0.032,0.029,0.035,0.053,0.021,0.023,0.04,0.029,0.031,0.039,0.022,0.021,0,0.023,0.051,0.022,0.017,0.014,0.03,0.008
