"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Del Frente de Todos y el peronismo",0.069,0.09,0.19,0.378,0.591,0.317
"P07","De Cambiemos",0.652,0.572,0.288,0.217,0.084,0.203
"P07","De los Liberales libertarios",0.184,0.2,0.289,0.166,0.11,0.156
"P07","De la Izquierda",0.015,0.022,0.011,0.04,0.058,0.007
"P07","Otros",0.033,0.03,0.095,0.089,0.081,0.087
"P07","No sabe",0.047,0.086,0.127,0.11,0.076,0.23
"P08","A Alberto Fernández",0.224,0.271,0.234,0.192,0.065,0.242
"P08","A Sergio Massa",0.247,0.242,0.189,0.197,0.167,0.312
"P08","A algún candidato del peronismo",0.509,0.389,0.313,0.256,0.209,0.191
"P08","A algún candidato del kirchnerismo",0.02,0.098,0.264,0.355,0.559,0.255
"P09","A Alberto Fernández",0.236,0.321,0.199,0.181,0.01,0
"P09","A Sergio Massa",0.13,0.138,0.174,0.096,0.108,0.469
"P09","A algún candidato del peronismo",0.527,0.35,0.286,0.226,0.154,0.212
"P09","A Cristina Fernández de Kirchner",0.107,0.191,0.341,0.497,0.728,0.319
"P10","A Horacio Rodriguez Larreta",0.223,0.185,0.365,0.217,0.215,0.276
"P10","A Mauricio Macri",0.363,0.3,0.284,0.312,0.203,0.319
"P10","A Patricia Bullrich",0.381,0.431,0.244,0.323,0.223,0.074
"P10","A Facundo Manes",0.018,0.05,0.089,0.067,0.257,0.101
"P10","A Gerardo Morales",0.015,0.034,0.018,0.081,0.102,0.23
"P11","A Juntos por el Cambio",0.636,0.461,0.268,0.113,0.053,0.324
"P11","Al Frente de Todos",0.072,0.063,0.099,0.195,0.364,0.047
"P11","A Hacemos por Córdoba",0.116,0.215,0.283,0.361,0.317,0.205
"P11","A los liberales libertarios de Milei",0.094,0.133,0.185,0.135,0.083,0.116
"P11","A Encuentro Vecinal Córdoba",0.017,0.014,0.045,0.058,0.019,0.036
"P11","Al Frente de Izquierda",0.004,0.043,0.027,0.042,0.079,0.126
"P11","No sabe",0.061,0.071,0.093,0.096,0.085,0.146
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.561,0.703,0.806,0.747,0.623,0.644
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.418,0.247,0.051,0.009,0.016,0.219
"P12","No sabe",0.021,0.05,0.143,0.244,0.361,0.137
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.672,0.576,0.308,0.135,0.062,0.139
"P13","A Martín Llaryora por Hacemos por Córdoba",0.091,0.204,0.345,0.506,0.414,0.403
"P13","Al candidato del Frente de Todos",0.023,0.036,0.054,0.13,0.32,0.009
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.066,0.079,0.152,0.112,0.058,0.164
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.025,0.022,0.034,0.034,0.018,0
"P13","Al candidato del Frente de Izquierda",0.01,0.008,0.014,0.044,0.054,0.007
"P13","Votaría en blanco",0.052,0.015,0.033,0.009,0.034,0.086
"P13","No sabe",0.061,0.06,0.06,0.03,0.04,0.192
"P15","A Luis Juez por Juntos por el Cambio",0.734,0.537,0.25,0.057,0.049,0.225
"P15","A Martín Llaryora por Hacemos por Córdoba",0.162,0.264,0.359,0.508,0.409,0.381
"P15","Al candidato del Frente de Todos",0.006,0.025,0.047,0.137,0.321,0.04
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.049,0.091,0.167,0.135,0.063,0.109
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.021,0.017,0.046,0.053,0.01,0
"P15","Al candidato del Frente de Izquierda",0.006,0.015,0.014,0.044,0.07,0.007
"P15","Votaría en blanco",0.003,0.009,0.047,0.013,0.034,0.018
"P15","No sabe",0.019,0.042,0.07,0.053,0.044,0.22
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.822,0.625,0.286,0.087,0.032,0.133
"P17","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.089,0.203,0.32,0.453,0.361,0.379
"P17","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.004,0.014,0.053,0.13,0.335,0.016
"P17","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.047,0.083,0.162,0.134,0.061,0.142
"P17","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.014,0.016,0.038,0.055,0.012,0
"P17","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.006,0.015,0.009,0.041,0.083,0.007
"P17","Votaría en blanco",0.001,0.014,0.035,0.02,0.047,0.05
"P17","No sabe",0.017,0.03,0.097,0.08,0.069,0.273
"P18","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.714,0.588,0.318,0.094,0.053,0.127
"P18","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.083,0.203,0.344,0.48,0.358,0.402
"P18","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.01,0.02,0.046,0.138,0.344,0.016
"P18","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.084,0.093,0.139,0.128,0.054,0.142
"P18","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.013,0.02,0.04,0.052,0.014,0
"P18","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.016,0.008,0.024,0.033,0.079,0.007
"P18","Votaría en blanco",0.028,0.027,0.038,0.018,0.032,0.079
"P18","No sabe",0.052,0.041,0.051,0.057,0.066,0.227
"P19","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.822,0.627,0.256,0.055,0.027,0.129
"P19","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdoba",0.072,0.181,0.34,0.461,0.41,0.365
"P19","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.008,0.017,0.04,0.14,0.325,0.048
"P19","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.054,0.094,0.194,0.14,0.06,0.147
"P19","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.008,0.017,0.032,0.054,0.017,0
"P19","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.01,0.006,0.008,0.044,0.074,0.007
"P19","Votaría en blanco",0.011,0.021,0.055,0.048,0.033,0.032
"P19","No sabe",0.015,0.037,0.075,0.058,0.054,0.272
"P20","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.72,0.579,0.296,0.108,0.062,0.141
"P20","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdo-ba",0.066,0.194,0.352,0.478,0.411,0.442
"P20","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.007,0.013,0.032,0.134,0.311,0.016
"P20","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.072,0.11,0.169,0.133,0.064,0.178
"P20","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.017,0.019,0.034,0.042,0.011,0.007
"P20","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.009,0.007,0.008,0.032,0.064,0
"P20","Votaría en blanco",0.045,0.027,0.036,0.036,0.03,0.032
"P20","No sabe",0.064,0.051,0.073,0.037,0.047,0.184
"P21","Lo votaría",0.573,0.442,0.28,0.165,0.094,0.144
"P21","Puede que lo vote",0.243,0.397,0.314,0.172,0.067,0.324
"P21","Nunca lo votaría",0.179,0.158,0.406,0.662,0.839,0.456
"P21","No sabe",0.005,0.003,0,0.001,0,0.076
"P22","Lo votaría",0.199,0.225,0.346,0.414,0.344,0.43
"P22","Puede que lo vote",0.157,0.255,0.227,0.214,0.223,0.248
"P22","Nunca lo votaría",0.639,0.518,0.427,0.371,0.433,0.246
"P22","No sabe",0.005,0.002,0,0.001,0,0.076
"P23","Lo votaría",0.751,0.406,0.112,0.041,0.089,0.409
"P23","Puede que lo vote",0.109,0.41,0.349,0.086,0.036,0.165
"P23","Nunca lo votaría",0.135,0.181,0.539,0.872,0.875,0.301
"P23","No sabe",0.005,0.003,0,0.001,0,0.125
"P24","Lo votaría",0.153,0.088,0.065,0.082,0.212,0.18
"P24","Puede que lo vote",0.093,0.203,0.166,0.145,0.25,0.204
"P24","Nunca lo votaría",0.748,0.707,0.769,0.771,0.538,0.465
"P24","No sabe",0.006,0.002,0,0.002,0,0.151
"P25","Muy buena",0.562,0.302,0.153,0.079,0.052,0.04
"P25","Buena",0.171,0.404,0.163,0.137,0.055,0.018
"P25","Ni buena ni mala",0.226,0.25,0.594,0.372,0.18,0.204
"P25","Mala",0.02,0.011,0.035,0.313,0.202,0.091
"P25","Muy mala",0.004,0.008,0.027,0.038,0.491,0
"P25","No sabe",0.017,0.025,0.028,0.061,0.02,0.647
"P27","Muy buena",0.226,0.147,0.23,0.305,0.265,0.122
"P27","Buena",0.093,0.284,0.167,0.207,0.197,0.194
"P27","Ni buena ni mala",0.307,0.295,0.385,0.192,0.139,0.082
"P27","Mala",0.245,0.157,0.136,0.235,0.097,0.053
"P27","Muy mala",0.121,0.11,0.074,0.056,0.287,0.012
"P27","No sabe",0.008,0.007,0.008,0.005,0.015,0.537
"P28","Muy buena",0.138,0.129,0.149,0.135,0.055,0.06
"P28","Buena",0.127,0.177,0.132,0.125,0.083,0.039
"P28","Ni buena ni mala",0.405,0.389,0.478,0.406,0.227,0.165
"P28","Mala",0.12,0.074,0.055,0.187,0.127,0.086
"P28","Muy mala",0.06,0.067,0.068,0.046,0.339,0.094
"P28","No sabe",0.15,0.164,0.118,0.101,0.169,0.556
"P29","Muy buena",0.047,0.035,0.077,0.068,0.097,0.036
"P29","Buena",0.035,0.058,0.074,0.155,0.228,0.162
"P29","Ni buena ni mala",0.098,0.125,0.203,0.213,0.196,0.079
"P29","Mala",0.168,0.172,0.191,0.235,0.141,0.093
"P29","Muy mala",0.599,0.569,0.441,0.312,0.296,0.369
"P29","No sabe",0.053,0.041,0.014,0.017,0.042,0.261
"P30","Muy buena",0.033,0.025,0.063,0.221,0.492,0.139
"P30","Buena",0.022,0.061,0.058,0.117,0.113,0.067
"P30","Ni buena ni mala",0.044,0.053,0.114,0.116,0.056,0.074
"P30","Mala",0.141,0.124,0.196,0.157,0.052,0.061
"P30","Muy mala",0.748,0.729,0.567,0.385,0.271,0.406
"P30","No sabe",0.012,0.008,0.002,0.004,0.016,0.253
"P31","Muy buena",0.435,0.214,0.161,0.088,0.08,0.085
"P31","Buena",0.187,0.316,0.159,0.112,0.045,0.196
"P31","Ni buena ni mala",0.169,0.193,0.264,0.09,0.039,0.113
"P31","Mala",0.078,0.102,0.189,0.371,0.08,0.099
"P31","Muy mala",0.126,0.174,0.219,0.331,0.746,0.219
"P31","No sabe",0.005,0.001,0.008,0.008,0.01,0.288
"P32","Muy buena",0.259,0.161,0.094,0.054,0.023,0.189
"P32","Buena",0.318,0.333,0.152,0.151,0.039,0.049
"P32","Ni buena ni mala",0.26,0.29,0.407,0.22,0.11,0.132
"P32","Mala",0.086,0.119,0.191,0.326,0.129,0.089
"P32","Muy mala",0.063,0.071,0.143,0.213,0.69,0.129
"P32","No sabe",0.014,0.026,0.013,0.036,0.009,0.412
"P33","Muy buena",0.061,0.054,0.062,0.069,0.107,0.115
"P33","Buena",0.079,0.091,0.116,0.193,0.235,0.074
"P33","Ni buena ni mala",0.093,0.136,0.207,0.232,0.257,0.137
"P33","Mala",0.23,0.202,0.199,0.213,0.109,0.064
"P33","Muy mala",0.513,0.499,0.384,0.28,0.282,0.362
"P33","No sabe",0.024,0.018,0.032,0.013,0.01,0.248
"P34","Muy buena",0.537,0.355,0.172,0.145,0.06,0.218
"P34","Buena",0.185,0.278,0.181,0.124,0.051,0.179
"P34","Ni buena ni mala",0.078,0.148,0.316,0.164,0.077,0.039
"P34","Mala",0.08,0.109,0.139,0.311,0.065,0.11
"P34","Muy mala",0.107,0.096,0.181,0.244,0.74,0.203
"P34","No sabe",0.013,0.014,0.011,0.012,0.007,0.251
"P35","Muy buena",0.208,0.219,0.251,0.265,0.203,0.235
"P35","Buena",0.189,0.254,0.221,0.218,0.137,0.281
"P35","Ni buena ni mala",0.25,0.26,0.301,0.155,0.128,0.059
"P35","Mala",0.174,0.129,0.132,0.216,0.173,0.046
"P35","Muy mala",0.161,0.13,0.086,0.132,0.356,0.11
"P35","No sabe",0.018,0.008,0.009,0.014,0.003,0.269
"P36","Muy buena",0.21,0.192,0.262,0.17,0.107,0.103
"P36","Buena",0.159,0.191,0.143,0.092,0.046,0.134
"P36","Ni buena ni mala",0.322,0.351,0.333,0.192,0.066,0.209
"P36","Mala",0.151,0.125,0.167,0.262,0.064,0.059
"P36","Muy mala",0.117,0.114,0.086,0.258,0.704,0.12
"P36","No sabe",0.041,0.027,0.009,0.026,0.013,0.375
