"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Del Frente de Todos y el peronismo",0.127,0.078,0.111,0.307,0.482,0.346
"P07","De Cambiemos",0.684,0.55,0.403,0.205,0.157,0.138
"P07","De los Liberales libertarios",0.119,0.272,0.247,0.204,0.159,0.201
"P07","De la Izquierda",0.015,0.007,0.022,0.02,0.055,0.013
"P07","Otros",0.025,0.034,0.069,0.132,0.072,0.07
"P07","No sabe",0.03,0.059,0.148,0.132,0.075,0.232
"P08","A Alberto Fernández",0.268,0.313,0.236,0.181,0.101,0.127
"P08","A Sergio Massa",0.232,0.179,0.201,0.206,0.148,0.448
"P08","A algún candidato del peronismo",0.169,0.483,0.521,0.368,0.207,0.231
"P08","A algún candidato del kirchnerismo",0.331,0.025,0.042,0.245,0.544,0.194
"P09","A Alberto Fernández",0.243,0.155,0.227,0.142,0.07,0.127
"P09","A Sergio Massa",0.073,0.136,0.11,0.161,0.109,0.538
"P09","A algún candidato del peronismo",0.202,0.435,0.533,0.297,0.155,0.141
"P09","A Cristina Fernández de Kirchner",0.482,0.274,0.13,0.4,0.666,0.194
"P10","A Horacio Rodriguez Larreta",0.164,0.182,0.29,0.39,0.3,0.078
"P10","A Mauricio Macri",0.503,0.266,0.195,0.138,0.241,0.245
"P10","A Patricia Bullrich",0.328,0.482,0.363,0.305,0.285,0.111
"P10","A Facundo Manes",0.003,0.046,0.107,0.104,0.085,0.428
"P10","A Gerardo Morales",0.002,0.024,0.045,0.063,0.089,0.138
"P11","A Juntos por el Cambio",0.634,0.433,0.332,0.144,0.153,0.213
"P11","Al Frente de Todos",0.096,0.099,0.072,0.149,0.26,0.11
"P11","A Hacemos por Córdoba",0.132,0.23,0.239,0.357,0.289,0.252
"P11","A los liberales libertarios de Milei",0.092,0.137,0.191,0.136,0.108,0.072
"P11","A Encuentro Vecinal Córdoba",0.009,0.018,0.028,0.072,0.028,0.051
"P11","Al Frente de Izquierda",0.009,0.027,0.023,0.026,0.077,0.081
"P11","No sabe",0.028,0.056,0.115,0.116,0.085,0.221
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.706,0.693,0.526,0.602,0.673,0.103
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.265,0.238,0.337,0.255,0.228,0.794
"P12","No sabe",0.029,0.069,0.137,0.143,0.099,0.103
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.633,0.534,0.431,0.178,0.169,0.108
"P13","A Martín Llaryora por Hacemos por Córdoba",0.196,0.235,0.217,0.479,0.331,0.646
"P13","Al candidato del Frente de Todos",0.051,0.028,0.049,0.068,0.247,0.019
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.052,0.114,0.13,0.102,0.091,0.072
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.008,0.024,0.042,0.047,0.021,0
