"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P05","Mucho",0.706,0.446,0.347,0.364
"P05","Bastante",0.178,0.436,0.314,0.171
"P05","Poco",0.046,0.091,0.267,0.197
"P05","Nada",0.051,0.021,0.052,0.19
"P05","No sabe",0.019,0.006,0.02,0.078
"P08","Unión por la Patria",0.388,0.307,0.297,0.215
"P08","Juntos por el Cambio ",0.339,0.463,0.335,0.29
"P08","Liberales",0.104,0.105,0.142,0.167
"P08","Izquierda",0.045,0.038,0.034,0.062
"P08","Otro",0.049,0.013,0.053,0.033
"P08","No sabe",0.075,0.074,0.139,0.233
"P09","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.259,0.229,0.218,0.142
"P09","Juan Grabois a Presidente y Paula Abal Medina a Vicepresidente por Unión por la Patria",0.124,0.071,0.094,0.095
"P09","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.244,0.368,0.249,0.16
"P09","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.12,0.141,0.129,0.169
"P09","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.162,0.103,0.135,0.191
"P09","Myriam Bregman a Presidente y Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.04,0.039,0.046,0.032
"P09","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.019,0.003,0.01,0
"P09","Otros",0.01,0.013,0.032,0.102
"P09","En blanco",0.003,0.009,0.025,0.021
"P09","No sabe",0.019,0.024,0.062,0.088
"P12","Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.286,0.267,0.318,0.223
"P12","Jorge Macri a Jefe de Gobierno por Juntos por el Cambio",0.26,0.305,0.17,0.276
"P12","Martin Lousteau a Jefe de Gobierno por Juntos por el Cambio",0.172,0.219,0.21,0.117
"P12","Ramiro Marra por la Libertad Avanza",0.148,0.079,0.163,0.155
"P12","Vanina Biasi por el Frente de Izquierda",0.085,0.043,0.043,0.034
"P12","Otros",0.032,0.054,0.041,0.086
"P12","En blanco",0.005,0.016,0.023,0.075
"P12","No sabe",0.012,0.017,0.032,0.034
