"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.427,0.403,0.446,0.576,0.447,0.368,0.323,0.436,0.383,0.452,0.786,0.146,0.38
"Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.297,0.393,0.22,0.325,0.313,0.299,0.244,0.335,0.258,0.31,0.107,0.436,0.289
"En blanco",0.147,0.099,0.187,0.036,0.147,0.19,0.202,0.094,0.194,0.135,0.075,0.212,0.116
"No sabe",0.129,0.105,0.147,0.063,0.093,0.143,0.231,0.135,0.165,0.103,0.032,0.206,0.215
