"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.396,0.399,0.394,0.457,0.441,0.364,0.3,0.403,0.332,0.435,0.754,0.107,0.442
"Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.464,0.462,0.466,0.398,0.409,0.514,0.565,0.418,0.528,0.439,0.126,0.79,0.33
"En blanco",0.098,0.104,0.093,0.123,0.112,0.081,0.068,0.141,0.092,0.087,0.105,0.064,0.08
"No sabe",0.042,0.035,0.047,0.022,0.038,0.041,0.067,0.038,0.048,0.039,0.015,0.039,0.148
