"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P08","Siempre",0.158,0.144,0.228,0.134,0.239,0
"P08","Casi siempre",0.283,0.318,0.279,0.277,0.29,0.254
"P08","Casi nunca",0.387,0.341,0.338,0.39,0.314,0.178
"P08","Nunca, pero esta es una excepción",0.172,0.197,0.155,0.199,0.157,0.568
"P09","Adriana Nazario por Hacemos Unidos por Córdoba",0.297,0.172,0.128,0.106,0.122,0.041
"P09","Guillermo De Rivas por Hacemos Unidos por Córdoba",0.095,0.129,0.099,0.128,0.068,0
"P09","Gonzalo Parodi por la UCR",0.104,0.144,0.13,0.118,0.198,0
"P09","Mauricio Dova por Hacemos Unidos por Córdoba",0.069,0.015,0.064,0.053,0.097,0.233
"P09","Gabriel Abrile por la Libertad Avanza",0.211,0.345,0.358,0.363,0.214,0.181
"P09","Ivon Tesio por partido Vecinal",0.013,0.028,0.007,0.024,0.026,0
"P09","Pablo Carrizo por partido conciencia desarrollista",0.052,0.021,0.027,0.041,0.057,0
"P09","En blanco",0.013,0.008,0.089,0.067,0.075,0.166
"P09","No sabe",0.146,0.138,0.098,0.1,0.143,0.379
"P13","La votaría",0.414,0.245,0.195,0.167,0.251,0.041
"P13","Puede que la vote",0.176,0.17,0.222,0.177,0.163,0
"P13","Nunca la votaría",0.231,0.353,0.405,0.498,0.495,0.145
"P13","No sabe",0.179,0.232,0.178,0.158,0.091,0.814
"P14","La votaría",0.228,0.113,0.187,0.101,0.055,0.061
"P14","Puede que la vote",0.228,0.219,0.201,0.125,0.137,0
"P14","Nunca la votaría",0.353,0.414,0.365,0.619,0.655,0.074
"P14","No sabe",0.191,0.254,0.247,0.155,0.153,0.865
"P15","La votaría",0.159,0.185,0.159,0.148,0.159,0
"P15","Puede que la vote",0.196,0.18,0.237,0.121,0.096,0
"P15","Nunca la votaría",0.417,0.392,0.333,0.571,0.596,0.094
"P15","No sabe",0.228,0.243,0.271,0.16,0.149,0.906
"P16","La votaría",0.09,0.081,0.018,0.037,0.006,0
"P16","Puede que la vote",0.141,0.149,0.175,0.072,0.023,0
"P16","Nunca la votaría",0.507,0.483,0.516,0.723,0.681,0.094
"P16","No sabe",0.262,0.287,0.291,0.168,0.29,0.906
"P17","La votaría",0.24,0.311,0.209,0.278,0.194,0.201
"P17","Puede que la vote",0.129,0.173,0.208,0.123,0.056,0
"P17","Nunca la votaría",0.404,0.259,0.39,0.519,0.675,0
"P17","No sabe",0.227,0.257,0.193,0.08,0.075,0.799
"P18","Muy buena",0.304,0.065,0.092,0.091,0.013,0.132
"P18","Buena",0.171,0.208,0.11,0.107,0.031,0
"P18","Ni buena ni mala",0.298,0.334,0.43,0.196,0.124,0.07
"P18","Mala",0.159,0.271,0.307,0.462,0.257,0.357
"P18","Muy mala",0.058,0.072,0.061,0.139,0.575,0.017
"P18","No sabe",0.01,0.05,0,0.005,0,0.424
"P19","Muy buena",0.235,0.122,0.246,0.198,0.212,0
"P19","Buena",0.303,0.3,0.238,0.218,0.112,0.038
"P19","Ni buena ni mala",0.225,0.325,0.348,0.15,0.125,0.107
"P19","Mala",0.181,0.141,0.13,0.291,0.081,0.115
"P19","Muy mala",0.056,0.072,0.036,0.106,0.47,0.028
"P19","No sabe",0,0.04,0.002,0.037,0,0.712
"P20","Muy buena",0.185,0.134,0.248,0.226,0.211,0.127
"P20","Buena",0.139,0.275,0.16,0.069,0.126,0
"P20","Ni buena ni mala",0.42,0.339,0.463,0.245,0.111,0
"P20","Mala",0.126,0.116,0.059,0.39,0.115,0.074
"P20","Muy mala",0.058,0.037,0.025,0.07,0.388,0.028
"P20","No sabe",0.072,0.099,0.045,0,0.049,0.771
"P22","Muy buena",0.441,0.495,0.371,0.332,0.263,0.336
"P22","Buena",0.147,0.217,0.141,0.082,0.146,0
"P22","Ni buena ni mala",0.179,0.081,0.306,0.068,0.04,0
"P22","Mala",0.147,0.115,0.108,0.259,0.007,0.041
"P22","Muy mala",0.082,0.066,0.06,0.224,0.544,0.099
"P22","No sabe",0.004,0.026,0.014,0.035,0,0.524
"P23","Muy buena",0.131,0.13,0.109,0.145,0.3,0.066
"P23","Buena",0.045,0.06,0.041,0.139,0.071,0
"P23","Ni buena ni mala",0.16,0.098,0.254,0.059,0.055,0.033
"P23","Mala",0.409,0.308,0.247,0.394,0.023,0.152
"P23","Muy mala",0.253,0.394,0.344,0.263,0.551,0.254
"P23","No sabe",0.002,0.01,0.005,0,0,0.495
"P24","Muy buena",0.195,0.091,0.17,0.166,0.17,0.02
"P24","Buena",0.175,0.322,0.232,0.246,0.166,0.207
"P24","Ni buena ni mala",0.305,0.27,0.33,0.146,0.12,0
"P24","Mala",0.194,0.196,0.179,0.184,0.061,0
"P24","Muy mala",0.131,0.118,0.087,0.258,0.483,0.14
"P24","No sabe",0,0.003,0.002,0,0,0.633
"P25","Muy buena",0.062,0.075,0.032,0.114,0.028,0.033
"P25","Buena",0.098,0.117,0.092,0.168,0.223,0.042
"P25","Ni buena ni mala",0.197,0.138,0.293,0.128,0.216,0.024
"P25","Mala",0.371,0.244,0.196,0.296,0.021,0.198
"P25","Muy mala",0.268,0.421,0.379,0.294,0.506,0.128
"P25","No sabe",0.004,0.005,0.008,0,0.006,0.575
