"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P08","Siempre",0.242,0.15,0.241,0.124,0.164,0
"P08","Casi siempre",0.271,0.294,0.204,0.29,0.337,0.36
"P08","Casi nunca",0.324,0.243,0.415,0.427,0.31,0.142
"P08","Nunca, pero esta es una excepción",0.163,0.313,0.14,0.159,0.189,0.498
"P09","Adriana Nazario por Hacemos Unidos por Córdoba",0.272,0.247,0.176,0.189,0.139,0.064
"P09","Guillermo De Rivas por Hacemos Unidos por Córdoba",0.102,0.129,0.14,0.099,0.095,0.078
"P09","Gonzalo Parodi por la UCR",0.072,0.057,0.152,0.157,0.125,0
"P09","Mauricio Dova por Hacemos Unidos por Córdoba",0.086,0.018,0.151,0.044,0.015,0.316
"P09","Gabriel Abrile por la Libertad Avanza",0.222,0.213,0.181,0.287,0.434,0
"P09","Ivon Tesio por partido Vecinal",0.02,0.138,0,0.012,0.006,0
"P09","Pablo Carrizo por partido conciencia desarrollista",0.083,0.042,0.065,0.026,0.014,0
"P09","En blanco",0.011,0.088,0.094,0.022,0.037,0
"P09","No sabe",0.132,0.068,0.041,0.164,0.135,0.542
"P13","La votaría",0.511,0.379,0.314,0.249,0.153,0.124
"P13","Puede que la vote",0.173,0.221,0.291,0.17,0.139,0.076
"P13","Nunca la votaría",0.176,0.224,0.238,0.395,0.471,0.041
"P13","No sabe",0.14,0.176,0.157,0.186,0.237,0.759
"P14","La votaría",0.22,0.147,0.217,0.156,0.123,0
"P14","Puede que la vote",0.224,0.332,0.318,0.142,0.156,0.045
"P14","Nunca la votaría",0.327,0.263,0.305,0.52,0.445,0.104
"P14","No sabe",0.229,0.258,0.16,0.182,0.276,0.851
"P15","La votaría",0.157,0.143,0.193,0.19,0.128,0
"P15","Puede que la vote",0.186,0.184,0.166,0.217,0.158,0
"P15","Nunca la votaría",0.394,0.419,0.48,0.411,0.401,0.15
"P15","No sabe",0.263,0.254,0.161,0.182,0.313,0.85
"P16","La votaría",0.121,0.116,0.018,0.049,0.041,0
"P16","Puede que la vote",0.197,0.159,0.204,0.107,0.091,0.041
"P16","Nunca la votaría",0.374,0.432,0.556,0.625,0.537,0.109
"P16","No sabe",0.308,0.293,0.222,0.219,0.331,0.85
"P17","La votaría",0.132,0.231,0.179,0.258,0.346,0.041
"P17","Puede que la vote",0.139,0.205,0.091,0.17,0.16,0
"P17","Nunca la votaría",0.511,0.407,0.527,0.381,0.283,0.109
"P17","No sabe",0.218,0.157,0.203,0.191,0.211,0.85
"P18","Muy buena",0.254,0.221,0.239,0.107,0.083,0.124
"P18","Buena",0.177,0.323,0.235,0.1,0.103,0
"P18","Ni buena ni mala",0.298,0.171,0.415,0.342,0.276,0.136
"P18","Mala",0.124,0.251,0.064,0.416,0.284,0.357
"P18","Muy mala",0.108,0.017,0.005,0.023,0.242,0.03
"P18","No sabe",0.039,0.017,0.042,0.012,0.012,0.353
"P19","Muy buena",0.098,0.034,0.159,0.271,0.229,0.027
"P19","Buena",0.206,0.291,0.272,0.22,0.315,0.033
"P19","Ni buena ni mala",0.159,0.145,0.289,0.324,0.265,0.076
"P19","Mala",0.222,0.288,0.178,0.174,0.097,0.064
"P19","Muy mala",0.301,0.133,0.061,0.008,0.079,0.041
"P19","No sabe",0.014,0.109,0.041,0.003,0.015,0.759
"P20","Muy buena",0.187,0.006,0.134,0.241,0.227,0
"P20","Buena",0.058,0.23,0.223,0.135,0.196,0.09
"P20","Ni buena ni mala",0.275,0.266,0.454,0.41,0.349,0.045
"P20","Mala",0.159,0.308,0.08,0.168,0.085,0.064
"P20","Muy mala",0.19,0.112,0.052,0.003,0.079,0
"P20","No sabe",0.131,0.078,0.057,0.043,0.064,0.801
"P21","Muy buena",0.291,0.228,0.332,0.395,0.233,0.028
"P21","Buena",0.229,0.239,0.16,0.235,0.286,0.142
"P21","Ni buena ni mala",0.196,0.169,0.428,0.195,0.257,0.071
"P21","Mala",0.134,0.29,0.05,0.158,0.1,0
"P21","Muy mala",0.138,0.074,0.024,0.005,0.105,0
"P21","No sabe",0.012,0,0.006,0.012,0.019,0.759
"P22","Muy buena",0.289,0.199,0.166,0.498,0.553,0.09
"P22","Buena",0.027,0.227,0.133,0.173,0.175,0
"P22","Ni buena ni mala",0.104,0.058,0.389,0.146,0.119,0.041
"P22","Mala",0.157,0.25,0.212,0.125,0.066,0
"P22","Muy mala",0.384,0.266,0.1,0.033,0.082,0.064
"P22","No sabe",0.039,0,0,0.025,0.005,0.805
"P24","Muy buena",0.182,0.091,0.11,0.164,0.17,0.033
"P24","Buena",0.104,0.315,0.115,0.245,0.324,0.027
"P24","Ni buena ni mala",0.121,0.088,0.41,0.263,0.301,0.03
"P24","Mala",0.185,0.248,0.226,0.256,0.067,0.04
"P24","Muy mala",0.408,0.258,0.136,0.072,0.128,0.063
"P24","No sabe",0,0,0.003,0,0.01,0.807
"P25","Muy buena",0.313,0.038,0.055,0.005,0.022,0
"P25","Buena",0.323,0.327,0.083,0.107,0.021,0.04
"P25","Ni buena ni mala",0.218,0.278,0.642,0.122,0.044,0.097
"P25","Mala",0.077,0.158,0.165,0.596,0.097,0.06
"P25","Muy mala",0.069,0.192,0.041,0.17,0.809,0.03
"P25","No sabe",0,0.007,0.014,0,0.007,0.773
