"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Si",0.448,0.445,0.45,0.299,0.476,0.488,0.468,0.437,0.441,0.455,0.43,0.485,0.327,0.504,0.316,0.471,0.46,0.435
"No",0.552,0.555,0.55,0.701,0.524,0.512,0.532,0.563,0.559,0.545,0.57,0.515,0.673,0.496,0.684,0.529,0.54,0.565
