"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.313,0.278,0.343,0.236,0.372,0.303,0.283,0.282,0.298,0.331,0.709,0.138,0.428,0.742,0.728,0.07,0.252,0.047
"Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.422,0.511,0.343,0.656,0.424,0.367,0.3,0.471,0.349,0.45,0.195,0.534,0.222,0.181,0.103,0.507,0.384,0.889
"En blanco",0.153,0.141,0.164,0.062,0.13,0.22,0.19,0.118,0.197,0.138,0.024,0.202,0.259,0.058,0.071,0.262,0.192,0.015
"No sabe",0.112,0.07,0.15,0.046,0.074,0.11,0.227,0.129,0.156,0.081,0.072,0.126,0.091,0.019,0.098,0.161,0.172,0.049
