"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.211,0.215,0.207,0.295,0.216,0.17,0.173,0.32,0.255,0.143,0.425,0.096,0.243,0.527,0.146,0.028,0.157,0.171
"Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.296,0.296,0.296,0.207,0.206,0.384,0.426,0.284,0.238,0.339,0.03,0.403,0.168,0.143,0.113,0.563,0.235,0.267
"Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.294,0.364,0.233,0.449,0.268,0.246,0.254,0.335,0.315,0.266,0.27,0.374,0.075,0.142,0.307,0.317,0.33,0.484
"Myriam Bregman a Presidente y Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.055,0.032,0.075,0,0.123,0.035,0.012,0,0.02,0.098,0.142,0.014,0.104,0.069,0.239,0.005,0.055,0.009
"Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.025,0.04,0.012,0.049,0.033,0.009,0.008,0,0.02,0.037,0.049,0.021,0.017,0.037,0.15,0,0.032,0
"Otros",0.037,0.023,0.049,0,0.081,0.027,0.007,0.035,0.071,0.015,0.011,0.038,0,0.014,0,0.003,0.105,0.034
"En blanco",0.039,0.016,0.059,0,0.043,0.05,0.054,0.021,0.043,0.042,0.029,0.033,0.215,0.026,0.028,0.027,0.053,0
"No sabe",0.043,0.014,0.069,0,0.03,0.079,0.066,0.005,0.038,0.06,0.044,0.021,0.178,0.042,0.017,0.057,0.033,0.035
