"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Leandro Santoro a Jefe de Gobierno por Union por la Patria",0.185,0.202,0.171,0.374,0.138,0.128,0.154,0.222,0.202,0.161,0.359,0.121,0.312,0.44,0.132,0.158,0.055,0.077
"Jorge Macri a Jefe de Gobierno por Juntos por el Cambio",0.284,0.312,0.261,0.229,0.165,0.3,0.505,0.331,0.251,0.29,0.101,0.404,0.12,0.082,0.159,0.5,0.313,0.267
"Ramiro Marra por la Libertad Avanza",0.222,0.295,0.161,0.229,0.299,0.221,0.096,0.335,0.209,0.191,0.095,0.273,0.023,0.218,0.023,0.189,0.186,0.493
"Vanina Biasi por el Frente de Izquierda",0.11,0.096,0.122,0.061,0.185,0.109,0.035,0.025,0.129,0.127,0.273,0.019,0,0.107,0.534,0,0.121,0.066
"Otros",0.024,0.012,0.033,0,0.031,0.027,0.029,0,0.031,0.027,0.075,0.009,0,0.046,0.058,0,0,0
"En blanco",0.098,0.048,0.14,0.107,0.086,0.135,0.071,0.061,0.081,0.123,0.052,0.121,0.076,0.051,0.053,0.059,0.26,0.097
"No sabe",0.077,0.035,0.112,0,0.096,0.08,0.11,0.026,0.097,0.081,0.045,0.053,0.469,0.056,0.041,0.094,0.065,0
