"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.401,0.358,0.44,0.245,0.301,0.506,0.578,0.331,0.408,0.421,0.128,0.589,0.331,0.227,0.185,0.737,0.552,0.063
"Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.292,0.385,0.209,0.569,0.313,0.195,0.143,0.374,0.261,0.284,0.221,0.304,0.118,0.153,0.041,0.21,0.2,0.898
"En blanco",0.192,0.176,0.206,0.115,0.254,0.172,0.172,0.169,0.181,0.206,0.454,0.048,0.395,0.476,0.527,0.018,0.098,0.018
"No sabe",0.115,0.081,0.145,0.071,0.132,0.127,0.107,0.126,0.15,0.089,0.197,0.059,0.156,0.144,0.247,0.035,0.15,0.021
