"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Tiene Decidido que va a ir a votar",0.866,0.87,0.862,0.831,0.879,0.915,0.828,0.728,0.843,0.928,0.876,0.908,0.808,0.907,0.764,0.901,0.911,0.942
"Tiene dudas sobre si va a ir a  votar",0.065,0.068,0.062,0.068,0.059,0.054,0.081,0.068,0.101,0.04,0.073,0.049,0.044,0.061,0.109,0.057,0.049,0.03
"Tiene Decidido que no va a ir a votar",0.069,0.062,0.076,0.101,0.062,0.031,0.091,0.204,0.056,0.032,0.051,0.043,0.148,0.032,0.127,0.042,0.04,0.028
