"var","categoria","Mucho","Bastante","Poco","Nada","No sabe"
"P06_imputadas","Norma Sepulveda por el MPN",0.489,0.635,0.805,0.718,0.78
"P06_imputadas","Walter Erdozain por el Frente Provincial",0.511,0.365,0.195,0.282,0.22
