"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Mucho",0.41,0.309,0.165,0.403,0.378,0.085
"P05","Bastante",0.241,0.512,0.159,0.108,0.34,0.18
"P05","Poco",0.132,0.008,0.25,0.053,0.236,0.165
"P05","Nada",0.137,0.109,0.378,0.38,0.046,0.309
"P05","No sabe",0.08,0.062,0.048,0.056,0,0.261
"P06","Norma Sepulveda por el MPN",0.286,0.439,0.412,0.197,0.277,0.245
"P06","Walter Erdozain por el Frente Provincial",0.39,0.189,0.153,0.154,0,0.044
"P06","No sabe",0.324,0.372,0.435,0.649,0.723,0.711
"P08","Lo votaría",0.357,0.436,0.39,0.128,0.231,0.204
"P08","Puede que lo vote",0.131,0.293,0.101,0.17,0.046,0.103
"P08","Nunca lo votaría",0.409,0.228,0.346,0.461,0.723,0.097
"P08","No sabe",0.103,0.043,0.163,0.241,0,0.596
"P09","Lo votaría",0.389,0.248,0.166,0.085,0,0.107
"P09","Puede que lo vote",0.15,0.34,0.219,0.17,0,0.177
"P09","Nunca lo votaría",0.23,0.3,0.343,0.601,0.79,0.096
"P09","No sabe",0.231,0.112,0.272,0.144,0.21,0.62
"P11","Muy buena",0.522,0.184,0.242,0.15,0.228,0.351
"P11","Buena",0.066,0.237,0.063,0.101,0,0
"P11","Ni buena ni mala",0.098,0.478,0.4,0.063,0,0.076
"P11","Mala",0.125,0.059,0.186,0.215,0.045,0.013
"P11","Muy mala",0.14,0,0.042,0.268,0.727,0.033
"P11","No sabe",0.049,0.042,0.067,0.203,0,0.527
"P12","Muy buena",0.35,0.073,0.183,0.048,0,0.315
"P12","Buena",0.242,0.36,0.119,0.102,0.23,0
"P12","Ni buena ni mala",0.174,0.349,0.458,0.062,0,0.072
"P12","Mala",0.049,0.07,0.12,0.201,0,0
"P12","Muy mala",0.145,0.009,0.063,0.389,0.77,0.049
"P12","No sabe",0.04,0.139,0.057,0.198,0,0.564
"P13","Si",0.437,0.41,0.096,0.205,0.048,0.166
"P13","No",0.563,0.59,0.904,0.795,0.952,0.834
