"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.303,0.167,0.335,0.225
"P05","Bastante",0.318,0.167,0.217,0.265
"P05","Poco",0.128,0.303,0.123,0.105
"P05","Nada",0.191,0.289,0.244,0.29
"P05","No sabe",0.06,0.074,0.081,0.115
"P06","Norma Sepulveda por el MPN",0.076,0.65,0.534,0.088
"P06","Walter Erdozain por el Frente Provincial",0.769,0.024,0.037,0.048
"P06","No sabe",0.155,0.326,0.429,0.864
"P08","Lo votaría",0.383,0.431,0.373,0.159
"P08","Puede que lo vote",0.081,0.41,0.073,0.073
"P08","Nunca lo votaría",0.448,0.126,0.485,0.225
"P08","No sabe",0.088,0.033,0.069,0.543
"P10","Muy buena",0.451,0.182,0.175,0.202
"P10","Buena",0.186,0.268,0.148,0.063
"P10","Ni buena ni mala",0.257,0.356,0.348,0.317
"P10","Mala",0.029,0.061,0.135,0.037
"P10","Muy mala",0,0,0.149,0.046
"P10","No sabe",0.077,0.133,0.045,0.335
"P11","Muy buena",0.454,0.3,0.365,0.145
"P11","Buena",0.014,0.292,0.024,0.037
"P11","Ni buena ni mala",0.131,0.255,0.274,0.298
"P11","Mala",0.212,0.02,0.144,0.095
"P11","Muy mala",0.175,0.058,0.133,0.088
"P11","No sabe",0.014,0.075,0.06,0.337
"P12","Muy buena",0.239,0.2,0.3,0.071
"P12","Buena",0.144,0.261,0.167,0.15
"P12","Ni buena ni mala",0.389,0.373,0.15,0.212
"P12","Mala",0.138,0.044,0.053,0.075
"P12","Muy mala",0.071,0.062,0.222,0.152
"P12","No sabe",0.019,0.06,0.108,0.34
"P13","Si",0.489,0.197,0.144,0.185
"P13","No",0.511,0.803,0.856,0.815
