"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Mucho",0.297,0.132,0.217,0.533,0.455,0.185
"P05","Bastante",0.061,0.522,0.245,0.338,0.143,0.226
"P05","Poco",0.192,0.146,0.174,0.041,0.134,0.195
"P05","Nada",0.256,0.2,0.315,0.088,0.258,0.201
"P05","No sabe",0.194,0,0.049,0,0.01,0.193
"P06","Norma Sepulveda por el MPN",0.67,0.593,0.258,0.08,0.05,0.173
"P06","Walter Erdozain por el Frente Provincial",0.144,0.138,0.279,0.395,0.228,0.029
"P06","No sabe",0.186,0.269,0.463,0.525,0.722,0.798
"P08","Lo votaría",0.678,0.458,0.39,0.098,0,0.074
"P08","Puede que lo vote",0.135,0.282,0.119,0.122,0.083,0.088
"P08","Nunca lo votaría",0.183,0.221,0.298,0.591,0.813,0.299
"P08","No sabe",0.004,0.039,0.193,0.189,0.104,0.539
"P09","Lo votaría",0.251,0.176,0.318,0.395,0.111,0.029
"P09","Puede que lo vote",0.201,0.306,0.292,0.121,0.093,0.088
"P09","Nunca lo votaría",0.457,0.295,0.178,0.22,0.505,0.241
"P09","No sabe",0.091,0.223,0.212,0.264,0.291,0.642
"P10","Muy buena",0.427,0.344,0.165,0.163,0.264,0.072
"P10","Buena",0.055,0.315,0.205,0.143,0.01,0.155
"P10","Ni buena ni mala",0.296,0.225,0.579,0.531,0.154,0.137
"P10","Mala",0.014,0.035,0.014,0.163,0.173,0.087
"P10","Muy mala",0,0.081,0,0,0.35,0
"P10","No sabe",0.208,0,0.037,0,0.049,0.549
"P11","Muy buena",0.952,0.371,0.125,0.018,0.101,0.029
"P11","Buena",0.029,0.242,0.097,0.081,0,0
"P11","Ni buena ni mala",0.019,0.297,0.598,0.041,0.021,0.187
"P11","Mala",0,0,0.07,0.807,0.297,0
"P11","Muy mala",0,0.055,0.086,0.053,0.581,0
"P11","No sabe",0,0.035,0.024,0,0,0.784
"P13","Si",0.356,0.325,0.228,0.305,0.025,0.165
"P13","No",0.644,0.675,0.772,0.695,0.975,0.835
