"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P08","Siempre",0.174,0.166,0.295,0.107
"P08","Casi siempre",0.387,0.419,0.398,0.304
"P08","Casi nunca",0.332,0.289,0.243,0.361
"P08","Nunca, pero esta es una excepción",0.107,0.126,0.064,0.228
"P09","Positiva",0.427,0.442,0.415,0.351
"P09","Neutra",0.303,0.393,0.379,0.419
"P09","Negativa",0.243,0.146,0.187,0.184
"P09","No sabe",0.027,0.019,0.019,0.046
"P10","Positiva",0.444,0.579,0.561,0.673
"P10","Neutra",0.312,0.307,0.251,0.203
"P10","Negativa",0.22,0.095,0.159,0.086
"P10","No sabe",0.024,0.019,0.029,0.038
"P11","Muy de acuerdo",0.163,0.097,0.144,0.12
"P11","De acuerdo",0.19,0.18,0.214,0.245
"P11","Ni de acuerdo ni en desacuerdo",0.322,0.46,0.338,0.152
"P11","En desacuerdo",0.079,0.074,0.08,0.011
"P11","Muy en desacuerdo",0.098,0.04,0.037,0
"P11","No sabe",0.148,0.149,0.187,0.472
"P14","Muy de acuerdo",0.159,0.121,0.169,0.178
"P14","De acuerdo",0.074,0.092,0.14,0.029
"P14","Ni de acuerdo ni en desacuerdo",0.254,0.374,0.304,0.404
"P14","En desacuerdo",0.271,0.229,0.186,0.033
"P14","Muy en desacuerdo",0.187,0.132,0.128,0.019
"P14","No sabe",0.055,0.052,0.073,0.337
"P15","Muy de acuerdo",0.346,0.372,0.44,0.131
"P15","De acuerdo",0.204,0.169,0.236,0.283
"P15","Ni de acuerdo ni en desacuerdo",0.207,0.227,0.133,0.361
"P15","En desacuerdo",0.171,0.167,0.124,0.019
"P15","Muy en desacuerdo",0.057,0.056,0.057,0.206
"P15","No sabe",0.015,0.009,0.01,0
"P16","Si",0.517,0.489,0.41,0.337
"P16","No",0.284,0.221,0.339,0.249
"P16","No sabe",0.199,0.29,0.251,0.414
"P17","Muy de acuerdo",0.366,0.297,0.372,0.377
"P17","De acuerdo",0.253,0.291,0.255,0.155
"P17","Ni de acuerdo ni en desacuerdo",0.189,0.286,0.217,0.263
"P17","En desacuerdo",0.132,0.043,0.074,0.018
"P17","Muy en desacuerdo",0.04,0.026,0.049,0.163
"P17","No sabe",0.02,0.057,0.033,0.024
"P18","Muy de acuerdo",0.122,0.058,0.208,0.129
"P18","De acuerdo",0.209,0.278,0.325,0.139
"P18","Ni de acuerdo ni en desacuerdo",0.245,0.336,0.276,0.284
"P18","En desacuerdo",0.225,0.231,0.104,0.112
"P18","Muy en desacuerdo",0.177,0.031,0.044,0.155
"P18","No sabe",0.022,0.066,0.043,0.181
"P19","Muy de acuerdo",0.214,0.236,0.398,0.129
"P19","De acuerdo",0.127,0.194,0.209,0.093
"P19","Ni de acuerdo ni en desacuerdo",0.249,0.313,0.187,0.258
"P19","En desacuerdo",0.192,0.156,0.099,0
"P19","Muy en desacuerdo",0.196,0.052,0.082,0.256
"P19","No sabe",0.022,0.049,0.025,0.264
"P20","Autoritaria",0.119,0.233,0.721,0.167
"P20","Inexperta negociando",0.101,0.164,0.161,0.05
"P20","Indecisa",0.096,0.076,0.008,0.104
"P20","Prudente",0.139,0.239,0.043,0.155
"P20","Hábil negociando",0.135,0.095,0.041,0.117
"P20","Firme y decidido",0.41,0.193,0.026,0.407
"P21","Si",0.44,0.495,0.657,0.388
"P21","No",0.369,0.21,0.198,0.103
"P21","No sabe",0.191,0.295,0.145,0.509
"P22","Si",0.374,0.425,0.508,0.326
"P22","No",0.376,0.243,0.227,0.248
"P22","No sabe",0.25,0.332,0.265,0.426
"P25","Muy de acuerdo",0.732,0.324,0.101,0.14
"P25","De acuerdo",0.176,0.268,0.059,0.506
"P25","Ni de acuerdo ni en desacuerdo",0.039,0.284,0.064,0.178
"P25","En desacuerdo",0.039,0.053,0.205,0.099
"P25","Muy en desacuerdo",0,0.053,0.563,0.036
"P25","No sabe",0.014,0.018,0.008,0.041
"P26","Muy de acuerdo",0.753,0.356,0.076,0.346
"P26","De acuerdo",0.168,0.199,0.034,0.055
"P26","Ni de acuerdo ni en desacuerdo",0.054,0.282,0.063,0.326
"P26","En desacuerdo",0.009,0.08,0.203,0.091
"P26","Muy en desacuerdo",0.011,0.064,0.611,0.055
"P26","No sabe",0.005,0.019,0.013,0.127
"P27","Positiva",0.417,0.423,0.536,0.495
"P27","Neutra",0.363,0.341,0.231,0.348
"P27","Negativa",0.219,0.213,0.217,0.128
"P27","No sabe",0.001,0.023,0.016,0.029
"P28","Positiva",0.362,0.203,0.372,0.202
"P28","Neutra",0.25,0.395,0.322,0.254
"P28","Negativa",0.365,0.358,0.271,0.176
"P28","No sabe",0.023,0.044,0.035,0.368
"P29","Positiva",0.285,0.166,0.23,0.267
"P29","Neutra",0.188,0.373,0.215,0.197
"P29","Negativa",0.519,0.448,0.532,0.264
"P29","No sabe",0.008,0.013,0.023,0.272
"P30","Positiva",0.319,0.167,0.204,0.2
"P30","Neutra",0.306,0.506,0.395,0.36
"P30","Negativa",0.368,0.295,0.361,0.14
"P30","No sabe",0.007,0.032,0.04,0.3
"P31","Positiva",0.27,0.243,0.426,0.271
"P31","Neutra",0.191,0.337,0.288,0.216
"P31","Negativa",0.502,0.404,0.268,0.207
"P31","No sabe",0.037,0.016,0.018,0.306
"P32","Positiva",0.149,0.11,0.605,0.047
"P32","Neutra",0.04,0.172,0.15,0.251
"P32","Negativa",0.794,0.707,0.235,0.58
"P32","No sabe",0.017,0.011,0.01,0.122
"P33","Positiva",0.578,0.345,0.076,0.126
"P33","Neutra",0.238,0.268,0.046,0.323
"P33","Negativa",0.171,0.374,0.873,0.29
"P33","No sabe",0.013,0.013,0.005,0.261
"P34","Positiva",0.202,0.16,0.545,0.039
"P34","Neutra",0.03,0.188,0.167,0.403
"P34","Negativa",0.755,0.646,0.266,0.442
"P34","No sabe",0.013,0.006,0.022,0.116
"P35","Positiva",0.866,0.54,0.084,0.551
"P35","Neutra",0.053,0.196,0.057,0.161
"P35","Negativa",0.081,0.262,0.85,0.153
"P35","No sabe",0,0.002,0.009,0.135
"P36","Positiva",0.895,0.593,0.101,0.556
"P36","Neutra",0.085,0.237,0.037,0.191
"P36","Negativa",0.02,0.161,0.86,0.131
"P36","No sabe",0,0.009,0.002,0.122
"P37","Positiva",0.722,0.432,0.072,0.315
"P37","Neutra",0.22,0.409,0.12,0.27
"P37","Negativa",0.049,0.144,0.8,0.138
"P37","No sabe",0.009,0.015,0.008,0.277
"P38","Positiva",0.921,0.63,0.123,0.668
"P38","Neutra",0.062,0.273,0.119,0.041
"P38","Negativa",0.017,0.094,0.752,0.119
"P38","No sabe",0,0.003,0.006,0.172
"P39","Positiva",0.597,0.338,0.12,0.47
"P39","Neutra",0.31,0.618,0.251,0.245
"P39","Negativa",0.088,0.037,0.588,0.008
"P39","No sabe",0.005,0.007,0.041,0.277
"P41","Positiva",0.743,0.19,0.038,0.199
"P41","Neutra",0.21,0.714,0.164,0.121
"P41","Negativa",0.026,0.066,0.724,0
"P41","No sabe",0.021,0.03,0.074,0.68
