"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P08","Siempre",0.439,0.186,0.14,0.244,0.206,0.096
"P08","Casi siempre",0.327,0.51,0.342,0.355,0.437,0.437
"P08","Casi nunca",0.146,0.23,0.392,0.319,0.233,0.365
"P08","Nunca, pero esta es una excepción",0.088,0.074,0.126,0.082,0.124,0.102
"P09","Muy buena",0.418,0.139,0.146,0.06,0.12,0.043
"P09","Buena",0.276,0.437,0.256,0.198,0.165,0.119
"P09","Ni buena ni mala",0.159,0.385,0.455,0.447,0.163,0.592
"P09","Mala",0.073,0.035,0.113,0.242,0.293,0.145
"P09","Muy mala",0.014,0.002,0.016,0.031,0.223,0.065
"P09","No sabe",0.06,0.002,0.014,0.022,0.036,0.036
"P10","Muy buena",0.465,0.173,0.223,0.13,0.125,0.137
"P10","Buena",0.252,0.546,0.314,0.277,0.203,0.294
"P10","Ni buena ni mala",0.175,0.213,0.347,0.358,0.177,0.375
"P10","Mala",0.018,0.028,0.084,0.204,0.206,0.131
"P10","Muy mala",0.035,0.033,0.021,0.017,0.228,0.031
"P10","No sabe",0.055,0.007,0.011,0.014,0.061,0.032
"P11","Muy de acuerdo",0.604,0.128,0.076,0.025,0.062,0.007
"P11","De acuerdo",0.199,0.487,0.181,0.095,0.064,0.008
"P11","Ni de acuerdo ni en desacuerdo",0.061,0.246,0.547,0.39,0.31,0.305
"P11","En desacuerdo",0.002,0.015,0.025,0.248,0.157,0.012
"P11","Muy en desacuerdo",0.03,0,0.002,0.021,0.315,0.015
"P11","No sabe",0.104,0.124,0.169,0.221,0.092,0.653
"P14","Muy de acuerdo",0.503,0.221,0.115,0.041,0.04,0.137
"P14","De acuerdo",0.169,0.226,0.093,0.039,0.009,0.079
"P14","Ni de acuerdo ni en desacuerdo",0.139,0.363,0.439,0.283,0.091,0.321
"P14","En desacuerdo",0.136,0.113,0.218,0.428,0.231,0.024
"P14","Muy en desacuerdo",0.024,0.044,0.079,0.137,0.514,0.189
"P14","No sabe",0.029,0.033,0.056,0.072,0.115,0.25
"P15","Muy de acuerdo",0.629,0.385,0.377,0.288,0.286,0.324
"P15","De acuerdo",0.17,0.363,0.192,0.229,0.046,0.187
"P15","Ni de acuerdo ni en desacuerdo",0.136,0.142,0.253,0.161,0.22,0.193
"P15","En desacuerdo",0.038,0.091,0.131,0.278,0.24,0.054
"P15","Muy en desacuerdo",0.026,0.015,0.038,0.044,0.173,0.192
"P15","No sabe",0.001,0.004,0.009,0,0.035,0.05
"P16","Si",0.641,0.499,0.384,0.448,0.408,0.215
"P16","No",0.184,0.26,0.287,0.313,0.429,0.297
"P16","No sabe",0.175,0.241,0.329,0.239,0.163,0.488
"P17","Muy de acuerdo",0.537,0.376,0.325,0.293,0.355,0.101
"P17","De acuerdo",0.175,0.336,0.302,0.194,0.188,0.278
"P17","Ni de acuerdo ni en desacuerdo",0.166,0.215,0.246,0.261,0.173,0.35
"P17","En desacuerdo",0.036,0.047,0.08,0.129,0.174,0.046
"P17","Muy en desacuerdo",0.015,0.024,0.026,0.05,0.088,0.168
"P17","No sabe",0.071,0.002,0.021,0.073,0.022,0.057
"P18","Muy de acuerdo",0.444,0.074,0.139,0.056,0.057,0.023
"P18","De acuerdo",0.338,0.426,0.25,0.179,0.165,0.212
"P18","Ni de acuerdo ni en desacuerdo",0.13,0.321,0.377,0.219,0.224,0.425
"P18","En desacuerdo",0.012,0.113,0.154,0.391,0.208,0.136
"P18","Muy en desacuerdo",0.013,0.043,0.034,0.072,0.33,0.13
"P18","No sabe",0.063,0.023,0.046,0.083,0.016,0.074
"P19","Muy de acuerdo",0.474,0.268,0.289,0.192,0.237,0.198
"P19","De acuerdo",0.152,0.299,0.178,0.127,0.108,0.079
"P19","Ni de acuerdo ni en desacuerdo",0.205,0.262,0.31,0.237,0.096,0.325
"P19","En desacuerdo",0.057,0.129,0.137,0.253,0.166,0.062
"P19","Muy en desacuerdo",0.07,0.023,0.06,0.116,0.38,0.212
"P19","No sabe",0.042,0.019,0.026,0.075,0.013,0.124
"P20","Autoritaria",0.637,0.344,0.429,0.264,0.238,0.305
"P20","Inexperta negociando",0.159,0.272,0.156,0.1,0.079,0.021
"P20","Indecisa",0.036,0.127,0.074,0.022,0.006,0.125
"P20","Prudente",0.067,0.113,0.101,0.217,0.115,0.167
"P20","Hábil negociando",0.041,0.028,0.085,0.126,0.149,0.093
"P20","Firme y decidido",0.06,0.116,0.155,0.271,0.413,0.289
"P21","Si",0.775,0.644,0.579,0.36,0.342,0.379
"P21","No",0.125,0.196,0.139,0.348,0.553,0.273
"P21","No sabe",0.1,0.16,0.282,0.292,0.105,0.348
"P22","Si",0.699,0.562,0.433,0.221,0.324,0.307
"P22","No",0.151,0.194,0.162,0.443,0.524,0.291
"P22","No sabe",0.15,0.244,0.405,0.336,0.152,0.402
"P25","Muy de acuerdo",0.315,0.25,0.307,0.426,0.621,0.202
"P25","De acuerdo",0.123,0.221,0.11,0.222,0.126,0.256
"P25","Ni de acuerdo ni en desacuerdo",0.078,0.12,0.191,0.119,0.034,0.257
"P25","En desacuerdo",0.161,0.199,0.085,0.101,0.014,0.035
"P25","Muy en desacuerdo",0.294,0.183,0.293,0.117,0.195,0.242
"P25","No sabe",0.029,0.027,0.014,0.015,0.01,0.008
"P26","Muy de acuerdo",0.309,0.291,0.27,0.44,0.669,0.345
"P26","De acuerdo",0.045,0.224,0.144,0.109,0.056,0.078
