"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P08","Siempre",0.316,0.274,0.144,0.031
"P08","Casi siempre",0.389,0.31,0.419,0.115
"P08","Casi nunca",0.24,0.232,0.337,0.297
"P08","Nunca, pero esta es una excepción",0.055,0.184,0.1,0.557
"P09","Positiva",0.468,0.362,0.406,0.433
"P09","Neutra",0.399,0.494,0.323,0.118
"P09","Negativa",0.12,0.116,0.246,0.358
"P09","No sabe",0.013,0.028,0.025,0.091
"P10","Positiva",0.629,0.591,0.465,0.496
"P10","Neutra",0.227,0.292,0.309,0.422
"P10","Negativa",0.12,0.081,0.205,0.051
"P10","No sabe",0.024,0.036,0.021,0.031
"P11","Muy de acuerdo",0.235,0.156,0.063,0.433
"P11","De acuerdo",0.29,0.178,0.16,0
"P11","Ni de acuerdo ni en desacuerdo",0.273,0.424,0.395,0.279
"P11","En desacuerdo",0.042,0.037,0.101,0.021
"P11","Muy en desacuerdo",0.009,0.004,0.093,0.069
"P11","No sabe",0.151,0.201,0.188,0.198
"P14","Muy de acuerdo",0.287,0.303,0.05,0.28
"P14","De acuerdo",0.177,0.146,0.055,0.183
"P14","Ni de acuerdo ni en desacuerdo",0.277,0.254,0.332,0.258
"P14","En desacuerdo",0.148,0.102,0.288,0.061
"P14","Muy en desacuerdo",0.054,0.1,0.201,0.126
"P14","No sabe",0.057,0.095,0.074,0.092
"P15","Muy de acuerdo",0.446,0.421,0.345,0.198
"P15","De acuerdo",0.276,0.24,0.158,0.271
"P15","Ni de acuerdo ni en desacuerdo",0.137,0.23,0.202,0.21
"P15","En desacuerdo",0.098,0.081,0.193,0.201
"P15","Muy en desacuerdo",0.04,0.005,0.088,0.12
"P15","No sabe",0.003,0.023,0.014,0
"P16","Si",0.41,0.343,0.511,0.25
"P16","No",0.344,0.286,0.259,0.346
"P16","No sabe",0.246,0.371,0.23,0.404
"P17","Muy de acuerdo",0.42,0.359,0.32,0.068
"P17","De acuerdo",0.257,0.229,0.253,0.472
"P17","Ni de acuerdo ni en desacuerdo",0.243,0.242,0.213,0.289
"P17","En desacuerdo",0.046,0.043,0.127,0
"P17","Muy en desacuerdo",0.022,0.067,0.05,0.096
"P17","No sabe",0.012,0.06,0.037,0.075
"P18","Muy de acuerdo",0.28,0.15,0.056,0.031
"P18","De acuerdo",0.394,0.368,0.175,0
"P18","Ni de acuerdo ni en desacuerdo",0.23,0.328,0.304,0.358
"P18","En desacuerdo",0.043,0.045,0.276,0.498
