"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P09","Toloza Paz",0.059,0.141,0.239,0.528,0.661,0.22
"P09","Diego Santilli",0.662,0.38,0.224,0.048,0.018,0.299
"P09","Facundo Manes",0.178,0.141,0.149,0.04,0.06,0.019
"P09","Florencio Randazzo",0.023,0.06,0.084,0.037,0.011,0
"P09","A la izquierda",0.006,0,0.011,0.031,0.021,0.381
"P09","Jose Luis Espert",0.024,0.187,0.128,0.098,0.013,0
"P09","Otros candidatos",0.03,0.065,0.107,0.114,0.092,0.027
"P09","Votaría en blanco o anularía",0.018,0.026,0.058,0.104,0.124,0.054
