"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Al candidato del Frente de Todos",0.619,0.604,0.18,0.623
"P07","Al candidato de Juntos por el Cambio",0.121,0.214,0.398,0.267
"P07","Al candidato de los liberales - libertarios",0.106,0.043,0.282,0
"P07","Al candidato de la Izquierda",0.043,0.079,0.029,0.08
"P07","A otro candidato",0.055,0.036,0.04,0.03
"P07","No sabe",0.056,0.024,0.071,0
"P08","A Malena Galmarini",0.665,0.585,0.365,0.863
"P08","A Julio Zamora",0.335,0.415,0.635,0.137
"P09","A Segundo Cernadas",0.393,0.768,0.6,0.124
"P09","A Nicolás Massot",0.607,0.232,0.4,0.876
"P10","A Malena Galmarini por el Frente de Todos",0.436,0.376,0.103,0.359
"P10","A Julio Zamora por el Frente de Todos",0.25,0.389,0.157,0.375
"P10","A Segundo Cernadas por Juntos por el Cambio",0.105,0.116,0.318,0.028
"P10","A Nicolás Massot por Juntos por el Cambio",0.066,0.08,0.137,0.238
"P10","Al candidato de los liberales libertarios",0.074,0.003,0.214,0
"P10","A Paula Akerfeld por el Frente de Izquierda",0.041,0.015,0.024,0
"P10","No sabe",0.028,0.021,0.047,0
"P12","A Julio Zamora por el Frente de Todos",0.487,0.556,0.209,0.375
"P12","A Segundo Cernadas por Juntos por el Cambio",0.194,0.168,0.38,0.307
"P12","Al candidato de los liberales libertarios",0.089,0.086,0.278,0.08
"P12","A Paula Akerfeld por el Frente de Izquierda",0.075,0.061,0.015,0
"P12","No sabe",0.155,0.129,0.118,0.238
"P14","A Malena Galmarini por el Frente de Todos",0.5,0.503,0.136,0.795
"P14","A Segundo Cernadas por Juntos por el Cambio",0.212,0.2,0.406,0.109
"P14","Al candidato de los liberales libertarios",0.096,0.051,0.331,0.066
"P14","A Paula Akerfeld por el Frente de Izquierda",0.066,0.07,0.018,0
"P14","No sabe",0.126,0.176,0.109,0.03
"P16","A Malena Galmarini por el Frente de Todos",0.43,0.425,0.144,0.557
"P16","A Segundo Cernadas por Juntos por el Cambio",0.17,0.177,0.322,0.028
"P16","A Nicolás Massot por Juntos por el Cambio",0.065,0.1,0.136,0
"P16","A Julio Zamora por un partido vecinal",0.146,0.177,0.097,0.096
"P16","Al candidato de los liberales libertarios",0.077,0.066,0.246,0.08
"P16","A Paula Akerfeld por el Frente de Izquierda",0.061,0.012,0.011,0
"P16","No sabe",0.051,0.043,0.044,0.239
"P18","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.466,0.533,0.082,0.557
"P18","Daniel Scioli a presidente, Victoria Tolosa Paz a gobernadora y Julio Zamora a intendente por el Frente de Todos",0.184,0.095,0.066,0.238
"P18","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.148,0.11,0.352,0
"P18","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.016,0.084,0.133,0.139
"P18","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.1,0.087,0.289,0
"P18","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.011,0.006,0.019,0
"P18","En blanco",0,0.023,0.02,0
"P18","No sabe",0.075,0.062,0.039,0.066
"P19","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.502,0.488,0.092,0.557
"P19","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.157,0.135,0.303,0
"P19","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.041,0.07,0.149,0
"P19","Julio Zamora a intendente por un partido vecinal",0.153,0.108,0.155,0.124
"P19","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.076,0.097,0.236,0.319
"P19","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.005,0.039,0.016,0
"P19","En blanco",0.012,0.019,0.021,0
"P19","No sabe",0.054,0.044,0.028,0
"P20","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.516,0.54,0.091,0.557
"P20","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.114,0.147,0.342,0.109
"P20","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.122,0.127,0.311,0
"P20","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.113,0.019,0.061,0.066
"P20","En blanco",0.058,0.028,0.107,0.238
"P20","No sabe",0.077,0.139,0.088,0.03
"P21","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.486,0.467,0.098,0.557
"P21","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.111,0.156,0.332,0.028
"P21","Julio Zamora a intendente por un partido vecinal",0.187,0.179,0.112,0.096
"P21","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.094,0.122,0.312,0.239
"P21","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.055,0.066,0.038,0.08
"P21","En blanco",0.057,0.005,0.039,0
"P21","No sabe",0.01,0.005,0.069,0
"P22","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.564,0.583,0.1,0.557
"P22","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.161,0.128,0.441,0
"P22","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.107,0.078,0.29,0.08
"P22","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.052,0.069,0.063,0
"P22","En blanco",0.015,0.004,0.043,0.066
"P22","No sabe",0.101,0.138,0.063,0.297
"P23","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.501,0.559,0.111,0.557
"P23","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.145,0.181,0.404,0.08
"P23","Julio Zamora a intendente por un partido vecinal",0.194,0.148,0.125,0.03
"P23","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.035,0.032,0.242,0
"P23","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.034,0.004,0.033,0.305
"P23","En blanco",0.061,0.061,0.042,0.028
"P23","No sabe",0.03,0.015,0.043,0
"P24","Wado de Pedro a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.548,0.499,0.116,0.557
"P24","Daniel Scioli a presidente, Victoria Tolosa Paz a gobernadora y Julio Zamora a intendente por el Frente de Todos",0.129,0.154,0.092,0
"P24","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.096,0.086,0.335,0
"P24","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.07,0.093,0.157,0.267
"P24","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.085,0.092,0.232,0.146
"P24","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.046,0.039,0.018,0
"P24","En blanco",0,0,0.02,0
"P24","No sabe",0.026,0.037,0.03,0.03
"P25","Wado de Pedro a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.531,0.51,0.122,0.557
"P25","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.118,0.061,0.302,0
"P25","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.076,0.17,0.156,0.109
"P25","Julio Zamora a intendente por un partido vecinal",0.101,0.149,0.08,0.03
"P25","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.104,0.054,0.28,0
"P25","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.034,0.043,0.011,0.238
"P25","En blanco",0,0,0.02,0.066
"P25","No sabe",0.036,0.013,0.029,0
"P26","Wado de Pedro a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.579,0.594,0.128,0.557
"P26","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.115,0.092,0.333,0.058
"P26","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.119,0.089,0.319,0
"P26","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.007,0.059,0.064,0
"P26","En blanco",0.057,0.064,0.078,0.305
"P26","No sabe",0.123,0.102,0.078,0.08
