"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Al candidato del Frente de Todos",0.775,0.349,0.108,0.269
"P07","Al candidato de Juntos por el Cambio",0.087,0.303,0.448,0.2
"P07","Al candidato de los liberales - libertarios",0.033,0.143,0.324,0.195
"P07","Al candidato de la Izquierda",0.055,0.008,0.032,0.011
"P07","A otro candidato",0.015,0.092,0.049,0
"P07","No sabe",0.035,0.105,0.039,0.325
"P08","A Malena Galmarini",0.668,0.427,0.313,0.317
"P08","A Julio Zamora",0.332,0.573,0.687,0.683
"P09","A Segundo Cernadas",0.394,0.549,0.634,0.468
"P09","A Nicolás Massot",0.606,0.451,0.366,0.532
"P10","A Malena Galmarini por el Frente de Todos",0.496,0.156,0.089,0.16
"P10","A Julio Zamora por el Frente de Todos",0.363,0.25,0.11,0.274
"P10","A Segundo Cernadas por Juntos por el Cambio",0.072,0.277,0.318,0.279
"P10","A Nicolás Massot por Juntos por el Cambio",0.031,0.135,0.159,0.098
"P10","Al candidato de los liberales libertarios",0.009,0.093,0.257,0.076
"P10","A Paula Akerfeld por el Frente de Izquierda",0.022,0.038,0.02,0.007
"P10","No sabe",0.007,0.051,0.047,0.106
"P12","A Julio Zamora por el Frente de Todos",0.653,0.365,0.123,0.225
"P12","A Segundo Cernadas por Juntos por el Cambio",0.12,0.329,0.411,0.349
"P12","Al candidato de los liberales libertarios",0.042,0.173,0.317,0.089
"P12","A Paula Akerfeld por el Frente de Izquierda",0.049,0.025,0.025,0.091
"P12","No sabe",0.136,0.108,0.124,0.246
"P14","A Malena Galmarini por el Frente de Todos",0.712,0.16,0.071,0.088
"P14","A Segundo Cernadas por Juntos por el Cambio",0.124,0.42,0.415,0.448
"P14","Al candidato de los liberales libertarios",0.019,0.112,0.406,0.082
"P14","A Paula Akerfeld por el Frente de Izquierda",0.076,0.024,0.021,0.011
"P14","No sabe",0.069,0.284,0.087,0.371
"P16","A Malena Galmarini por el Frente de Todos",0.572,0.176,0.1,0.133
"P16","A Segundo Cernadas por Juntos por el Cambio",0.111,0.326,0.333,0.319
"P16","A Nicolás Massot por Juntos por el Cambio",0.038,0.108,0.166,0.038
"P16","A Julio Zamora por un partido vecinal",0.179,0.181,0.067,0.091
"P16","Al candidato de los liberales libertarios",0.024,0.099,0.291,0.185
"P16","A Paula Akerfeld por el Frente de Izquierda",0.043,0.008,0.016,0
"P16","No sabe",0.033,0.102,0.027,0.234
"P18","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.609,0.183,0.039,0.223
"P18","Daniel Scioli a presidente, Victoria Tolosa Paz a gobernadora y Julio Zamora a intendente por el Frente de Todos",0.182,0.141,0.043,0.138
"P18","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.047,0.202,0.41,0.311
"P18","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.024,0.204,0.113,0.102
"P18","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.044,0.199,0.33,0.094
"P18","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.013,0,0.013,0.007
"P18","En blanco",0.029,0,0.011,0.022
"P18","No sabe",0.052,0.071,0.041,0.103
"P19","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.696,0.158,0.034,0.118
"P19","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.075,0.135,0.353,0.389
"P19","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.036,0.201,0.139,0.044
"P19","Julio Zamora a intendente por un partido vecinal",0.094,0.246,0.146,0.172
"P19","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.026,0.153,0.282,0.141
"P19","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.013,0,0.016,0
"P19","En blanco",0.029,0.007,0.012,0.045
"P19","No sabe",0.031,0.1,0.018,0.091
"P20","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.732,0.145,0.03,0.103
"P20","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.064,0.353,0.349,0.243
