"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Al candidato del Frente de Todos",0.163,0.1,0.612,0.121
"P07","Al candidato de Juntos por el Cambio",0.253,0.599,0.227,0.383
"P07","Al candidato de los liberales - libertarios",0.448,0.167,0.03,0.164
"P07","Al candidato de la Izquierda",0.015,0,0.067,0
"P07","A otro candidato",0.053,0.069,0.026,0
"P07","No sabe",0.068,0.065,0.038,0.332
"P08","A Malena Galmarini",0.477,0.59,0.581,0.491
"P08","A Julio Zamora",0.523,0.41,0.419,0.509
"P09","A Segundo Cernadas",0.608,0.586,0.567,0.794
"P09","A Nicolás Massot",0.392,0.414,0.433,0.206
"P10","A Malena Galmarini por el Frente de Todos",0.122,0.161,0.328,0.273
"P10","A Julio Zamora por el Frente de Todos",0.132,0.101,0.324,0.208
"P10","A Segundo Cernadas por Juntos por el Cambio",0.214,0.416,0.176,0.426
"P10","A Nicolás Massot por Juntos por el Cambio",0.122,0.193,0.073,0.053
"P10","Al candidato de los liberales libertarios",0.351,0.105,0.018,0
"P10","A Paula Akerfeld por el Frente de Izquierda",0.004,0.01,0.044,0
"P10","No sabe",0.055,0.014,0.037,0.04
"P12","A Julio Zamora por el Frente de Todos",0.184,0.119,0.527,0.057
"P12","A Segundo Cernadas por Juntos por el Cambio",0.271,0.548,0.228,0.489
"P12","Al candidato de los liberales libertarios",0.415,0.198,0.051,0
"P12","A Paula Akerfeld por el Frente de Izquierda",0.005,0.009,0.063,0.164
"P12","No sabe",0.125,0.126,0.131,0.29
"P14","A Malena Galmarini por el Frente de Todos",0.112,0.06,0.507,0.073
"P14","A Segundo Cernadas por Juntos por el Cambio",0.253,0.618,0.252,0.659
"P14","Al candidato de los liberales libertarios",0.519,0.193,0.037,0
"P14","A Paula Akerfeld por el Frente de Izquierda",0.02,0,0.069,0
"P14","No sabe",0.096,0.129,0.135,0.268
"P16","A Malena Galmarini por el Frente de Todos",0.155,0.094,0.394,0.273
"P16","A Segundo Cernadas por Juntos por el Cambio",0.209,0.462,0.215,0.438
"P16","A Nicolás Massot por Juntos por el Cambio",0.127,0.185,0.079,0.061
"P16","A Julio Zamora por un partido vecinal",0.074,0.051,0.186,0
"P16","Al candidato de los liberales libertarios",0.378,0.173,0.037,0
"P16","A Paula Akerfeld por el Frente de Izquierda",0,0.004,0.049,0
"P16","No sabe",0.057,0.031,0.04,0.228
"P18","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.095,0.081,0.414,0.109
"P18","Daniel Scioli a presidente, Victoria Tolosa Paz a gobernadora y Julio Zamora a intendente por el Frente de Todos",0.053,0.034,0.178,0
"P18","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.244,0.495,0.175,0.704
"P18","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.08,0.134,0.106,0.021
"P18","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.49,0.174,0.023,0
"P18","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.004,0.005,0.02,0
"P18","En blanco",0.004,0.008,0.029,0
"P18","No sabe",0.03,0.069,0.055,0.166
"P19","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.087,0.036,0.474,0.073
"P19","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.213,0.42,0.169,0.741
"P19","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.078,0.197,0.113,0.021
"P19","Julio Zamora a intendente por un partido vecinal",0.207,0.096,0.126,0
"P19","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.399,0.134,0.036,0
"P19","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.001,0.027,0.016,0
"P19","En blanco",0.009,0.027,0.023,0
"P19","No sabe",0.006,0.063,0.043,0.165
"P20","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.085,0.057,0.481,0.073
"P20","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.19,0.465,0.233,0.339
"P20","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.511,0.185,0.061,0
"P20","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.08,0.042,0.054,0.164
"P20","En blanco",0.108,0.106,0.066,0
"P20","No sabe",0.026,0.145,0.105,0.424
"P21","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.085,0.077,0.437,0.109
"P21","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.204,0.48,0.208,0.282
"P21","Julio Zamora a intendente por un partido vecinal",0.153,0.054,0.165,0
"P21","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.486,0.224,0.044,0.164
"P21","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.036,0.061,0.049,0
"P21","En blanco",0.023,0.025,0.06,0.021
"P21","No sabe",0.013,0.079,0.037,0.424
"P22","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.116,0.088,0.484,0.109
"P22","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.258,0.622,0.251,0.725
"P22","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.465,0.125,0.068,0
"P22","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.074,0.059,0.058,0
"P22","En blanco",0.024,0.023,0.041,0
"P22","No sabe",0.063,0.083,0.098,0.166
"P23","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.089,0.073,0.491,0.109
"P23","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.237,0.663,0.216,0.54
"P23","Julio Zamora a intendente por un partido vecinal",0.201,0.067,0.121,0.185
"P23","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.37,0.091,0.037,0
"P23","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.03,0.019,0.039,0
"P23","En blanco",0.039,0.06,0.06,0
"P23","No sabe",0.034,0.027,0.036,0.166
"P24","Wado de Pedro a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.113,0.101,0.46,0.237
"P24","Daniel Scioli a presidente, Victoria Tolosa Paz a gobernadora y Julio Zamora a intendente por el Frente de Todos",0.078,0.128,0.133,0
"P24","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.261,0.402,0.158,0.424
"P24","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.124,0.179,0.117,0.137
"P24","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.4,0.119,0.03,0
"P24","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.009,0.034,0.043,0
"P24","En blanco",0.011,0,0.02,0
"P24","No sabe",0.004,0.037,0.039,0.202
"P25","Wado de Pedro a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.111,0.069,0.483,0.273
"P25","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.2,0.441,0.15,0.411
"P25","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.096,0.251,0.129,0.15
"P25","Julio Zamora a intendente por un partido vecinal",0.072,0.047,0.13,0
"P25","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.487,0.134,0.018,0
"P25","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.012,0.03,0.033,0
"P25","En blanco",0.01,0,0.023,0
"P25","No sabe",0.012,0.028,0.034,0.166
"P26","Wado de Pedro a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.15,0.083,0.51,0.226
"P26","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.183,0.484,0.207,0.288
"P26","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.486,0.183,0.069,0.164
"P26","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.039,0.026,0.065,0
"P26","En blanco",0.096,0.048,0.061,0.156
"P26","No sabe",0.046,0.176,0.088,0.166
"P27","Wado de Pedro a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.1,0.063,0.47,0.39
"P27","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.203,0.478,0.2,0.226
"P27","Julio Zamora a intendente por un partido vecinal",0.193,0.168,0.137,0
"P27","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.422,0.182,0.051,0
"P27","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.033,0,0.039,0
"P27","En blanco",0.042,0.058,0.048,0.156
"P27","No sabe",0.007,0.051,0.055,0.228
"P28","Wado de Pedro a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.129,0.062,0.534,0.39
"P28","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.277,0.596,0.238,0.403
"P28","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.455,0.189,0.054,0.021
"P28","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.073,0.002,0.035,0
"P28","En blanco",0.016,0.059,0.051,0
"P28","No sabe",0.05,0.092,0.088,0.186
"P29","Wado de Pedro a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.112,0.079,0.487,0.39
"P29","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.274,0.579,0.223,0.403
"P29","Julio Zamora a intendente por un partido vecinal",0.168,0.166,0.15,0.021
"P29","Javier Milei a presidente, su candidato a gobernador y su candidato a intendente por la Libertad Avanza",0.374,0.111,0.042,0
"P29","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.045,0.024,0.026,0
"P29","En blanco",0.014,0.041,0.043,0
"P29","No sabe",0.013,0,0.029,0.186
"P30","Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.102,0.039,0.493,0.109
"P30","Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.155,0.366,0.137,0.316
"P30","Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.15,0.363,0.144,0.183
"P30","Julio Zamora a intendente por un partido vecinal",0.127,0.056,0.146,0.062
"P30","A los candidatos a gobernador y a intendente de la Libertad Avanza",0.452,0.129,0.019,0
"P30","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.001,0.027,0.013,0
"P30","En blanco",0.002,0.02,0.016,0.164
"P30","No sabe",0.011,0,0.032,0.166
"P31","Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.128,0.069,0.524,0.149
"P31","Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.214,0.516,0.228,0.48
"P31","A los candidatos a gobernador y a intendente de la Libertad Avanza",0.469,0.239,0.086,0.021
"P31","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.021,0.011,0.05,0
"P31","En blanco",0.111,0.072,0.047,0
"P31","No sabe",0.057,0.093,0.065,0.35
"P32","Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.129,0.081,0.474,0.059
"P32","Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.245,0.535,0.196,0.393
"P32","Julio Zamora a intendente por un partido vecinal",0.172,0.144,0.179,0.112
"P32","A los candidatos a gobernador y a intendente de la Libertad Avanza",0.378,0.121,0.041,0
"P32","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.054,0.012,0.035,0
"P32","En blanco",0.02,0.051,0.034,0.25
"P32","No sabe",0.002,0.056,0.041,0.186
"P33","Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.127,0.081,0.52,0.223
"P33","Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.22,0.57,0.226,0.378
"P33","A los candidatos a gobernador y a intendente de la Libertad Avanza",0.462,0.212,0.045,0
"P33","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.084,0.02,0.05,0
"P33","En blanco",0.038,0.024,0.063,0.116
"P33","No sabe",0.069,0.093,0.096,0.283
"P34","Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.13,0.09,0.471,0.223
"P34","Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.215,0.567,0.215,0.424
"P34","Julio Zamora a intendente por un partido vecinal",0.162,0.115,0.158,0.051
"P34","A los candidatos a gobernador y a intendente de la Libertad Avanza",0.406,0.083,0.035,0
"P34","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.037,0.038,0.036,0.116
"P34","En blanco",0.039,0.073,0.024,0
"P34","No sabe",0.011,0.034,0.061,0.186
"P35","Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.121,0.063,0.436,0.109
"P35","Victoria Tolosa Paz a gobernadora y Julio Zamora a intendente por el Frente de Todos",0.11,0.097,0.171,0.075
"P35","Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.155,0.408,0.11,0.257
"P35","Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.142,0.232,0.151,0.393
"P35","A los candidatos a gobernador y a intendente de la Libertad Avanza",0.452,0.133,0.025,0
"P35","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.009,0,0.036,0
"P35","En blanco",0.006,0.047,0.026,0
"P35","No sabe",0.005,0.02,0.045,0.166
"P36","Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.107,0.09,0.474,0.109
"P36","Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.16,0.291,0.114,0.378
"P36","Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.144,0.335,0.164,0.326
"P36","Julio Zamora a intendente por un partido vecinal",0.1,0.086,0.145,0
"P36","A los candidatos a gobernador y a intendente de la Libertad Avanza",0.473,0.151,0.022,0
"P36","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.002,0,0.024,0.021
"P36","En blanco",0.004,0.027,0.016,0
