"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Al candidato del Frente de Todos",0.728,0.377,0.126,0
"P07","Al candidato de Juntos por el Cambio",0.102,0.239,0.434,0.154
"P07","Al candidato de los liberales - libertarios",0.072,0.15,0.29,0
"P07","Al candidato de la Izquierda",0.049,0.02,0.029,0.643
"P07","A otro candidato",0.029,0,0.051,0.203
"P07","No sabe",0.02,0.214,0.07,0
"P08","A Malena Galmarini",0.59,0.411,0.483,0
"P08","A Julio Zamora",0.41,0.589,0.517,0
"P09","A Segundo Cernadas",0.379,0.602,0.627,0.576
"P09","A Nicolás Massot",0.621,0.398,0.373,0.424
"P10","A Malena Galmarini por el Frente de Todos",0.394,0.337,0.11,0.203
"P10","A Julio Zamora por el Frente de Todos",0.398,0.229,0.106,0
"P10","A Segundo Cernadas por Juntos por el Cambio",0.082,0.191,0.331,0.154
"P10","A Nicolás Massot por Juntos por el Cambio",0.047,0.083,0.157,0
"P10","Al candidato de los liberales libertarios",0.01,0.125,0.237,0
"P10","A Paula Akerfeld por el Frente de Izquierda",0.03,0.035,0.017,0.643
"P10","No sabe",0.039,0,0.042,0
"P12","A Julio Zamora por el Frente de Todos",0.654,0.408,0.118,0.643
"P12","A Segundo Cernadas por Juntos por el Cambio",0.127,0.139,0.432,0.078
"P12","Al candidato de los liberales libertarios",0.051,0.306,0.285,0.076
"P12","A Paula Akerfeld por el Frente de Izquierda",0.055,0.035,0.024,0
"P12","No sabe",0.113,0.112,0.141,0.203
"P14","A Malena Galmarini por el Frente de Todos",0.553,0.3,0.111,0.845
"P14","A Segundo Cernadas por Juntos por el Cambio",0.169,0.16,0.443,0.079
"P14","Al candidato de los liberales libertarios",0.062,0.159,0.343,0.076
"P14","A Paula Akerfeld por el Frente de Izquierda",0.08,0.011,0.013,0
"P14","No sabe",0.136,0.37,0.09,0
"P16","A Malena Galmarini por el Frente de Todos",0.433,0.269,0.141,0.845
"P16","A Segundo Cernadas por Juntos por el Cambio",0.117,0.188,0.358,0.076
"P16","A Nicolás Massot por Juntos por el Cambio",0.075,0.041,0.143,0.079
"P16","A Julio Zamora por un partido vecinal",0.221,0.191,0.054,0
"P16","Al candidato de los liberales libertarios",0.072,0.166,0.247,0
"P16","A Paula Akerfeld por el Frente de Izquierda",0.031,0.014,0.017,0
"P16","No sabe",0.051,0.131,0.04,0
"P18","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por el Frente de Todos",0.561,0.198,0.056,0
"P18","Daniel Scioli a presidente, Victoria Tolosa Paz a gobernadora y Julio Zamora a intendente por el Frente de Todos",0.213,0.176,0.027,0.203
"P18","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Nicolás Massot a intendente por Juntos por el Cambio",0.058,0.15,0.402,0.154
