"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Al candidato del Frente de Todos",0.656,0.446,0.114,0.204
"P07","Al candidato de Juntos por el Cambio",0.183,0.246,0.407,0.266
"P07","Al candidato de los liberales - libertarios",0.042,0.109,0.342,0.049
"P07","Al candidato de la Izquierda",0.026,0.053,0.045,0
"P07","A otro candidato",0.028,0.093,0.041,0.176
"P07","No sabe",0.065,0.053,0.051,0.305
"P08","A Malena Galmarini",0.69,0.495,0.216,0
"P08","A Julio Zamora",0.31,0.505,0.784,1
"P09","A Segundo Cernadas",0.372,0.837,0.587,1
"P09","A Nicolás Massot",0.628,0.163,0.413,0
"P10","A Malena Galmarini por el Frente de Todos",0.491,0.167,0.072,0.145
"P10","A Julio Zamora por el Frente de Todos",0.219,0.355,0.13,0.444
"P10","A Segundo Cernadas por Juntos por el Cambio",0.131,0.228,0.295,0.255
"P10","A Nicolás Massot por Juntos por el Cambio",0.105,0.112,0.141,0.031
"P10","Al candidato de los liberales libertarios",0.022,0.076,0.255,0.031
"P10","A Paula Akerfeld por el Frente de Izquierda",0.005,0.033,0.041,0.065
"P10","No sabe",0.027,0.029,0.066,0.029
"P12","A Julio Zamora por el Frente de Todos",0.541,0.432,0.147,0.204
"P12","A Segundo Cernadas por Juntos por el Cambio",0.235,0.229,0.384,0.296
"P12","Al candidato de los liberales libertarios",0.055,0.146,0.314,0.145
"P12","A Paula Akerfeld por el Frente de Izquierda",0.032,0.033,0.045,0
"P12","No sabe",0.137,0.16,0.11,0.355
"P14","A Malena Galmarini por el Frente de Todos",0.62,0.312,0.05,0.14
"P14","A Segundo Cernadas por Juntos por el Cambio",0.231,0.265,0.422,0.205
"P14","Al candidato de los liberales libertarios",0.058,0.142,0.363,0.145
"P14","A Paula Akerfeld por el Frente de Izquierda",0.021,0.033,0.048,0.115
"P14","No sabe",0.07,0.248,0.117,0.395
"P16","A Malena Galmarini por el Frente de Todos",0.493,0.354,0.073,0.08
"P16","A Segundo Cernadas por Juntos por el Cambio",0.181,0.227,0.33,0.236
"P16","A Nicolás Massot por Juntos por el Cambio",0.115,0.049,0.138,0.078
"P16","A Julio Zamora por un partido vecinal",0.106,0.163,0.098,0.204
"P16","Al candidato de los liberales libertarios",0.048,0.139,0.282,0.096
