"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Al candidato del Frente de Todos",0.185,0.281,0.523,0.416
"P07","Al candidato de Juntos por el Cambio",0.556,0.292,0.088,0.274
"P07","Al candidato de los liberales - libertarios",0.17,0.25,0.228,0.098
"P07","Al candidato de la Izquierda",0.019,0.029,0.086,0
"P07","A otro candidato",0.03,0.059,0.04,0.093
"P07","No sabe",0.04,0.089,0.035,0.119
"P08","A Malena Galmarini",0.51,0.674,0.54,0.479
"P08","A Julio Zamora",0.49,0.326,0.46,0.521
"P09","A Segundo Cernadas",0.45,0.865,0.471,0.613
"P09","A Nicolás Massot",0.55,0.135,0.529,0.387
"P10","A Malena Galmarini por el Frente de Todos",0.134,0.237,0.279,0.25
"P10","A Julio Zamora por el Frente de Todos",0.13,0.139,0.314,0.287
"P10","A Segundo Cernadas por Juntos por el Cambio",0.3,0.319,0.083,0.22
"P10","A Nicolás Massot por Juntos por el Cambio",0.284,0.065,0.03,0.062
"P10","Al candidato de los liberales libertarios",0.128,0.149,0.19,0.08
"P10","A Paula Akerfeld por el Frente de Izquierda",0,0.037,0.054,0.016
"P10","No sabe",0.024,0.054,0.05,0.085
"P12","A Julio Zamora por el Frente de Todos",0.159,0.248,0.546,0.328
"P12","A Segundo Cernadas por Juntos por el Cambio",0.52,0.341,0.072,0.282
"P12","Al candidato de los liberales libertarios",0.206,0.22,0.213,0.118
"P12","A Paula Akerfeld por el Frente de Izquierda",0.028,0.037,0.061,0
"P12","No sabe",0.087,0.154,0.108,0.272
"P14","A Malena Galmarini por el Frente de Todos",0.1,0.269,0.438,0.295
"P14","A Segundo Cernadas por Juntos por el Cambio",0.552,0.326,0.122,0.314
"P14","Al candidato de los liberales libertarios",0.258,0.234,0.234,0.109
"P14","A Paula Akerfeld por el Frente de Izquierda",0.018,0.026,0.083,0.006
"P14","No sabe",0.072,0.145,0.123,0.276
"P16","A Malena Galmarini por el Frente de Todos",0.109,0.262,0.361,0.267
"P16","A Segundo Cernadas por Juntos por el Cambio",0.371,0.304,0.099,0.331
"P16","A Nicolás Massot por Juntos por el Cambio",0.277,0.061,0.037,0.032
"P16","A Julio Zamora por un partido vecinal",0.081,0.064,0.2,0.121
"P16","Al candidato de los liberales libertarios",0.126,0.218,0.213,0.152
"P16","A Paula Akerfeld por el Frente de Izquierda",0.003,0.042,0.038,0
