"fecha","t1 A Tolosa Paz por el Frente de todos","t1 A Santilli y Manes por Juntos","t1 A Del Caño por el Frente de Izquierda","t1 A Espert por Avanza libertad","t1 A Randazo por “Vamos con vos""","t1 A Hotton por “+Valores”","t1 Votaría en blanco o anularía","s1 A Tolosa Paz por el Frente de todos","s1 A Santilli y Manes por Juntos","s1 A Del Caño por el Frente de Izquierda","s1 A Espert por Avanza libertad","s1 A Randazo por “Vamos con vos""","s1 A Hotton por “+Valores”","s1 Votaría en blanco o anularía","s2 A Tolosa Paz por el Frente de todos","s2 A Santilli y Manes por Juntos","s2 A Del Caño por el Frente de Izquierda","s2 A Espert por Avanza libertad","s2 A Randazo por “Vamos con vos""","s2 A Hotton por “+Valores”","s2 Votaría en blanco o anularía","e1 A Tolosa Paz por el Frente de todos","e1 A Santilli y Manes por Juntos","e1 A Del Caño por el Frente de Izquierda","e1 A Espert por Avanza libertad","e1 A Randazo por “Vamos con vos""","e1 A Hotton por “+Valores”","e1 Votaría en blanco o anularía","e2 A Tolosa Paz por el Frente de todos","e2 A Santilli y Manes por Juntos","e2 A Del Caño por el Frente de Izquierda","e2 A Espert por Avanza libertad","e2 A Randazo por “Vamos con vos""","e2 A Hotton por “+Valores”","e2 Votaría en blanco o anularía","e3 A Tolosa Paz por el Frente de todos","e3 A Santilli y Manes por Juntos","e3 A Del Caño por el Frente de Izquierda","e3 A Espert por Avanza libertad","e3 A Randazo por “Vamos con vos""","e3 A Hotton por “+Valores”","e3 Votaría en blanco o anularía","e4 A Tolosa Paz por el Frente de todos","e4 A Santilli y Manes por Juntos","e4 A Del Caño por el Frente de Izquierda","e4 A Espert por Avanza libertad","e4 A Randazo por “Vamos con vos""","e4 A Hotton por “+Valores”","e4 Votaría en blanco o anularía","ed1 A Tolosa Paz por el Frente de todos","ed1 A Santilli y Manes por Juntos","ed1 A Del Caño por el Frente de Izquierda","ed1 A Espert por Avanza libertad","ed1 A Randazo por “Vamos con vos""","ed1 A Hotton por “+Valores”","ed1 Votaría en blanco o anularía","ed2 A Tolosa Paz por el Frente de todos","ed2 A Santilli y Manes por Juntos","ed2 A Del Caño por el Frente de Izquierda","ed2 A Espert por Avanza libertad","ed2 A Randazo por “Vamos con vos""","ed2 A Hotton por “+Valores”","ed2 Votaría en blanco o anularía","ed3 A Tolosa Paz por el Frente de todos","ed3 A Santilli y Manes por Juntos","ed3 A Del Caño por el Frente de Izquierda","ed3 A Espert por Avanza libertad","ed3 A Randazo por “Vamos con vos""","ed3 A Hotton por “+Valores”","ed3 Votaría en blanco o anularía","v1 A Tolosa Paz por el Frente de todos","v1 A Santilli y Manes por Juntos","v1 A Del Caño por el Frente de Izquierda","v1 A Espert por Avanza libertad","v1 A Randazo por “Vamos con vos""","v1 A Hotton por “+Valores”","v1 Votaría en blanco o anularía","v2 A Tolosa Paz por el Frente de todos","v2 A Santilli y Manes por Juntos","v2 A Del Caño por el Frente de Izquierda","v2 A Espert por Avanza libertad","v2 A Randazo por “Vamos con vos""","v2 A Hotton por “+Valores”","v2 Votaría en blanco o anularía","v3 A Tolosa Paz por el Frente de todos","v3 A Santilli y Manes por Juntos","v3 A Del Caño por el Frente de Izquierda","v3 A Espert por Avanza libertad","v3 A Randazo por “Vamos con vos""","v3 A Hotton por “+Valores”","v3 Votaría en blanco o anularía","p1 A Tolosa Paz por el Frente de todos","p1 A Santilli y Manes por Juntos","p1 A Del Caño por el Frente de Izquierda","p1 A Espert por Avanza libertad","p1 A Randazo por “Vamos con vos""","p1 A Hotton por “+Valores”","p1 Votaría en blanco o anularía","p2 A Tolosa Paz por el Frente de todos","p2 A Santilli y Manes por Juntos","p2 A Del Caño por el Frente de Izquierda","p2 A Espert por Avanza libertad","p2 A Randazo por “Vamos con vos""","p2 A Hotton por “+Valores”","p2 Votaría en blanco o anularía","p3 A Tolosa Paz por el Frente de todos","p3 A Santilli y Manes por Juntos","p3 A Del Caño por el Frente de Izquierda","p3 A Espert por Avanza libertad","p3 A Randazo por “Vamos con vos""","p3 A Hotton por “+Valores”","p3 Votaría en blanco o anularía","p4 A Tolosa Paz por el Frente de todos","p4 A Santilli y Manes por Juntos","p4 A Del Caño por el Frente de Izquierda","p4 A Espert por Avanza libertad","p4 A Randazo por “Vamos con vos""","p4 A Hotton por “+Valores”","p4 Votaría en blanco o anularía","p5 A Tolosa Paz por el Frente de todos","p5 A Santilli y Manes por Juntos","p5 A Del Caño por el Frente de Izquierda","p5 A Espert por Avanza libertad","p5 A Randazo por “Vamos con vos""","p5 A Hotton por “+Valores”","p5 Votaría en blanco o anularía","p6 A Tolosa Paz por el Frente de todos","p6 A Santilli y Manes por Juntos","p6 A Del Caño por el Frente de Izquierda","p6 A Espert por Avanza libertad","p6 A Randazo por “Vamos con vos""","p6 A Hotton por “+Valores”","p6 Votaría en blanco o anularía","p7 A Tolosa Paz por el Frente de todos","p7 A Santilli y Manes por Juntos","p7 A Del Caño por el Frente de Izquierda","p7 A Espert por Avanza libertad","p7 A Randazo por “Vamos con vos""","p7 A Hotton por “+Valores”","p7 Votaría en blanco o anularía"
2021-10-02,0.365,0.376,0.055,0.079,0.036,NA,0.089,0.311,0.381,0.064,0.122,0.052,NA,0.07,0.414,0.371,0.047,0.04,0.021,NA,0.107,0.367,0.249,0.106,0.118,0.072,NA,0.088,0.391,0.356,0.04,0.079,0.031,NA,0.103,0.316,0.458,0.043,0.068,0.024,NA,0.091,0.361,0.525,0.025,0.031,0.002,NA,0.056,0.383,0.329,0.083,0.044,0.041,NA,0.12,0.373,0.376,0.041,0.089,0.027,NA,0.094,0.323,0.445,0.04,0.113,0.044,NA,0.035,0.638,0.133,0.058,0.026,0.041,NA,0.104,0.092,0.743,0.034,0.096,0.015,NA,0.02,0.117,0.41,0,0.279,0.131,NA,0.063,0.077,0.832,0.026,0.031,0.005,NA,0.029,0.771,0.101,0.037,0.009,0.016,NA,0.066,0.292,0.221,0.347,0.052,0.017,NA,0.071,0.013,0.191,0.031,0.733,0.028,NA,0.004,0.212,0.181,0.047,0.148,0.237,NA,0.175,0.144,0.116,0.101,0.009,0.004,NA,0.626,0.224,0.295,0.058,0.057,0.138,NA,0.228
2021-10-03,0.359,0.387,0.043,0.071,0.031,NA,0.109,0.337,0.391,0.034,0.117,0.035,NA,0.086,0.379,0.384,0.051,0.028,0.027,NA,0.131,0.368,0.27,0.087,0.1,0.052,NA,0.123,0.378,0.356,0.032,0.066,0.033,NA,0.135,0.325,0.48,0.03,0.058,0.017,NA,0.09,0.343,0.536,0.014,0.053,0.007,NA,0.047,0.384,0.335,0.068,0.031,0.033,NA,0.149,0.353,0.377,0.033,0.096,0.027,NA,0.114,0.331,0.483,0.024,0.086,0.035,NA,0.041,0.634,0.144,0.048,0.023,0.029,NA,0.122,0.081,0.765,0.025,0.076,0.017,NA,0.036,0.072,0.34,0,0.278,0.133,NA,0.177,0.095,0.827,0.025,0.018,0.006,NA,0.029,0.737,0.128,0.035,0.015,0.021,NA,0.064,0.25,0.223,0.25,0.088,0,NA,0.189,0.059,0.245,0.033,0.636,0.027,NA,0,0.18,0.139,0.006,0.149,0.232,NA,0.294,0.118,0.117,0.03,0.01,0,NA,0.725,0.314,0.214,0.054,0.038,0.075,NA,0.305
2021-10-04,0.369,0.395,0.044,0.07,0.023,NA,0.099,0.367,0.384,0.031,0.107,0.024,NA,0.087,0.371,0.405,0.057,0.034,0.022,NA,0.111,0.413,0.262,0.083,0.101,0.035,NA,0.106,0.389,0.361,0.038,0.075,0.021,NA,0.116,0.297,0.527,0.023,0.028,0.024,NA,0.101,0.344,0.519,0.024,0.06,0.009,NA,0.044,0.387,0.39,0.066,0.036,0.017,NA,0.104,0.36,0.361,0.036,0.094,0.026,NA,0.123,0.359,0.463,0.026,0.075,0.028,NA,0.049,0.671,0.158,0.029,0.021,0.017,NA,0.104,0.067,0.75,0.046,0.088,0.011,NA,0.038,0.014,0.447,0.055,0.155,0.113,NA,0.216,0.106,0.835,0.021,0.015,0.005,NA,0.018,0.735,0.137,0.037,0.01,0.018,NA,0.063,0.307,0.115,0.267,0.051,0,NA,0.26,0.044,0.2,0.044,0.669,0.005,NA,0.038,0.121,0.21,0.095,0.153,0.132,NA,0.289,0.246,0.204,0.011,0.011,0.017,NA,0.511,0.329,0.185,0.025,0.026,0.091,NA,0.344
2021-10-05,0.359,0.39,0.041,0.066,0.031,NA,0.113,0.374,0.357,0.034,0.096,0.029,NA,0.11,0.344,0.422,0.048,0.038,0.032,NA,0.116,0.431,0.26,0.074,0.087,0.033,NA,0.115,0.383,0.34,0.032,0.081,0.027,NA,0.137,0.272,0.53,0.023,0.02,0.037,NA,0.118,0.297,0.546,0.031,0.057,0.026,NA,0.043,0.397,0.372,0.046,0.034,0.021,NA,0.13,0.339,0.348,0.046,0.094,0.043,NA,0.13,0.337,0.496,0.025,0.065,0.023,NA,0.054,0.66,0.163,0.021,0.022,0.031,NA,0.103,0.052,0.747,0.047,0.089,0.01,NA,0.055,0.017,0.427,0.098,0.087,0.146,NA,0.225,0.118,0.807,0.019,0.017,0.007,NA,0.032,0.733,0.154,0.026,0.016,0.02,NA,0.051,0.259,0.095,0.288,0.055,0.021,NA,0.282,0.065,0.228,0.044,0.611,0,NA,0.052,0.104,0.205,0.112,0.128,0.133,NA,0.318,0.301,0.108,0.014,0,0.053,NA,0.524,0.279,0.198,0.01,0.012,0.124,NA,0.377
2021-10-06,0.35,0.381,0.052,0.061,0.038,NA,0.118,0.362,0.374,0.044,0.069,0.032,NA,0.119,0.337,0.388,0.059,0.054,0.045,NA,0.117,0.349,0.312,0.093,0.074,0.04,NA,0.132,0.417,0.337,0.032,0.078,0.03,NA,0.106,0.274,0.51,0.013,0.026,0.054,NA,0.123,0.287,0.435,0.081,0.044,0.034,NA,0.119,0.407,0.343,0.043,0.039,0.046,NA,0.122,0.315,0.372,0.065,0.062,0.035,NA,0.151,0.327,0.456,0.041,0.093,0.032,NA,0.051,0.651,0.145,0.021,0.022,0.031,NA,0.13,0.047,0.731,0.054,0.1,0.022,NA,0.046,0.022,0.447,0.224,0,0.17,NA,0.137,0.095,0.81,0.009,0.032,0.012,NA,0.042,0.742,0.1,0.033,0.009,0.023,NA,0.093,0.241,0.153,0.417,0,0.159,NA,0.03,0,0.273,0.069,0.541,0.026,NA,0.091,0.156,0.264,0.115,0.161,0.089,NA,0.215,0.116,0.137,0.019,0,0.086,NA,0.642,0.206,0.328,0.007,0.013,0.087,NA,0.359
2021-10-07,0.358,0.396,0.042,0.061,0.037,NA,0.106,0.376,0.381,0.037,0.082,0.025,NA,0.099,0.342,0.41,0.046,0.041,0.049,NA,0.112,0.304,0.346,0.054,0.109,0.031,NA,0.156,0.428,0.36,0.032,0.055,0.043,NA,0.082,0.364,0.451,0.032,0.031,0.035,NA,0.087,0.278,0.507,0.056,0.023,0.04,NA,0.096,0.456,0.319,0.04,0.021,0.045,NA,0.119,0.302,0.425,0.049,0.067,0.039,NA,0.118,0.308,0.465,0.031,0.112,0.023,NA,0.061,0.656,0.148,0.027,0.02,0.036,NA,0.113,0.043,0.788,0.019,0.092,0.015,NA,0.043,0.1,0.346,0.213,0.081,0.155,NA,0.105,0.079,0.832,0.001,0.04,0.013,NA,0.035,0.769,0.09,0.024,0.005,0.032,NA,0.08,0.269,0.178,0.352,0,0.158,NA,0.043,0.014,0.361,0.034,0.556,0.021,NA,0.014,0.192,0.251,0.078,0.167,0.126,NA,0.186,0,0.245,0.041,0,0.032,NA,0.682,0.233,0.407,0.078,0.003,0.047,NA,0.232
2021-10-08,0.361,0.396,0.034,0.074,0.031,NA,0.104,0.369,0.389,0.026,0.098,0.023,NA,0.095,0.355,0.401,0.041,0.052,0.038,NA,0.113,0.313,0.336,0.044,0.147,0.024,NA,0.136,0.4,0.367,0.028,0.069,0.032,NA,0.104,0.378,0.448,0.024,0.027,0.048,NA,0.075,0.33,0.501,0.046,0.019,0.017,NA,0.087,0.431,0.341,0.035,0.028,0.042,NA,0.123,0.339,0.405,0.031,0.097,0.027,NA,0.101,0.299,0.459,0.039,0.1,0.021,NA,0.082,0.652,0.165,0.019,0.027,0.026,NA,0.111,0.052,0.761,0.016,0.116,0.011,NA,0.044,0.101,0.352,0.183,0.084,0.174,NA,0.106,0.08,0.843,0.004,0.037,0.013,NA,0.023,0.777,0.088,0.014,0.007,0.028,NA,0.086,0.243,0.187,0.333,0.059,0.119,NA,0.059,0.015,0.305,0.002,0.608,0.014,NA,0.056,0.217,0.272,0.069,0.188,0.076,NA,0.178,0,0.293,0.027,0,0.014,NA,0.666,0.251,0.373,0.062,0.002,0.054,NA,0.258
2021-10-09,0.364,0.382,0.037,0.085,0.027,NA,0.105,0.388,0.359,0.03,0.121,0.011,NA,0.091,0.342,0.403,0.043,0.054,0.04,NA,0.118,0.353,0.26,0.043,0.166,0.029,NA,0.149,0.373,0.372,0.034,0.088,0.018,NA,0.115,0.376,0.443,0.044,0.028,0.036,NA,0.073,0.341,0.531,0.024,0.019,0.034,NA,0.051,0.392,0.352,0.036,0.055,0.035,NA,0.13,0.36,0.369,0.037,0.107,0.028,NA,0.099,0.329,0.451,0.038,0.09,0.013,NA,0.079,0.641,0.165,0.029,0.038,0.025,NA,0.102,0.069,0.746,0.015,0.119,0.005,NA,0.046,0.123,0.322,0.144,0.109,0.111,NA,0.191,0.094,0.822,0.005,0.039,0.011,NA,0.029,0.782,0.101,0.015,0.013,0.02,NA,0.069,0.333,0.153,0.326,0.102,0.02,NA,0.066,0.017,0.237,0.007,0.658,0.033,NA,0.048,0.173,0.218,0.058,0.18,0.103,NA,0.268,0.016,0.271,0.066,0.004,0.047,NA,0.596,0.261,0.284,0.102,0,0.061,NA,0.292
2021-10-10,0.359,0.381,0.047,0.083,0.025,NA,0.105,0.391,0.372,0.037,0.109,0.015,NA,0.076,0.33,0.389,0.056,0.061,0.034,NA,0.13,0.34,0.281,0.074,0.132,0.03,NA,0.143,0.353,0.359,0.038,0.104,0.013,NA,0.133,0.385,0.43,0.047,0.04,0.037,NA,0.061,0.368,0.532,0.022,0.013,0.033,NA,0.032,0.352,0.402,0.036,0.069,0.029,NA,0.112,0.373,0.33,0.052,0.099,0.028,NA,0.118,0.343,0.443,0.053,0.077,0.015,NA,0.069,0.621,0.174,0.045,0.039,0.018,NA,0.103,0.085,0.721,0.017,0.113,0.013,NA,0.051,0.131,0.261,0.124,0.181,0.117,NA,0.186,0.102,0.796,0.017,0.036,0.014,NA,0.035,0.767,0.116,0.022,0.017,0.014,NA,0.064,0.203,0.12,0.46,0.183,0.01,NA,0.024,0.06,0.184,0.007,0.653,0.038,NA,0.058,0.172,0.288,0.047,0.127,0.085,NA,0.281,0.028,0.243,0.062,0.005,0.069,NA,0.593,0.263,0.212,0.066,0.034,0.068,NA,0.357
2021-10-11,0.369,0.375,0.06,0.072,0.026,0.003,0.095,0.423,0.364,0.047,0.092,0.015,0.003,0.056,0.321,0.384,0.071,0.053,0.037,0.004,0.13,0.347,0.28,0.097,0.094,0.03,0,0.152,0.402,0.333,0.05,0.089,0.019,0.004,0.103,0.365,0.457,0.044,0.044,0.03,0.003,0.057,0.335,0.535,0.037,0.026,0.033,0.008,0.026,0.402,0.362,0.048,0.062,0.024,0.003,0.099,0.347,0.356,0.079,0.058,0.03,0.004,0.126,0.359,0.43,0.042,0.111,0.023,0.003,0.032,0.616,0.161,0.068,0.031,0.02,0.004,0.1,0.12,0.716,0.017,0.089,0.018,0,0.04,0.124,0.299,0.131,0.214,0.063,0,0.169,0.097,0.766,0.031,0.031,0.015,0,0.06,0.79,0.102,0.034,0.018,0.015,0.004,0.037,0.227,0.135,0.488,0.126,0.021,0,0.003,0.076,0.146,0.016,0.685,0.057,0.009,0.011,0.148,0.326,0.044,0.063,0.124,0.024,0.271,0.101,0.256,0.067,0.006,0.065,0,0.505,0.363,0.177,0.059,0.046,0.025,0,0.33
2021-10-12,0.374,0.365,0.053,0.066,0.033,0.008,0.101,0.406,0.347,0.046,0.075,0.039,0.004,0.083,0.344,0.382,0.059,0.058,0.029,0.011,0.117,0.358,0.272,0.082,0.085,0.029,0.005,0.169,0.41,0.321,0.053,0.083,0.033,0.008,0.092,0.364,0.442,0.029,0.04,0.05,0.003,0.072,0.326,0.529,0.032,0.03,0.02,0.021,0.042,0.429,0.345,0.043,0.037,0.043,0.011,0.092,0.341,0.339,0.073,0.074,0.028,0.008,0.137,0.352,0.443,0.031,0.098,0.028,0.003,0.045,0.638,0.149,0.068,0.021,0.024,0.003,0.097,0.114,0.691,0.015,0.086,0.018,0.006,0.07,0.139,0.301,0.101,0.236,0.196,0,0.027,0.104,0.785,0.035,0.026,0.01,0,0.04,0.815,0.088,0.027,0.004,0.011,0.004,0.051,0.079,0.128,0.56,0.095,0.099,0,0.039,0.131,0.196,0.005,0.622,0.035,0.009,0.002,0.12,0.302,0.042,0.085,0.222,0.05,0.179,0.105,0.174,0.054,0.027,0.065,0,0.575,0.302,0.221,0.017,0.08,0.034,0.036,0.31
2021-10-13,0.366,0.349,0.051,0.069,0.043,0.011,0.111,0.398,0.316,0.047,0.08,0.051,0.006,0.102,0.336,0.38,0.055,0.058,0.036,0.016,0.119,0.357,0.224,0.07,0.1,0.042,0.006,0.201,0.413,0.316,0.052,0.078,0.039,0.011,0.091,0.334,0.454,0.032,0.031,0.07,0.004,0.075,0.311,0.507,0.043,0.041,0.018,0.03,0.05,0.437,0.296,0.041,0.032,0.063,0.016,0.115,0.322,0.347,0.074,0.076,0.032,0.011,0.138,0.339,0.434,0.025,0.111,0.033,0.004,0.054,0.622,0.142,0.058,0.024,0.035,0.004,0.115,0.121,0.667,0.021,0.09,0.016,0.008,0.077,0.118,0.321,0.137,0.173,0.251,0,0,0.094,0.786,0.041,0.023,0.005,0,0.051,0.818,0.073,0.023,0.002,0.015,0.005,0.064,0.1,0.133,0.534,0.041,0.131,0,0.061,0.112,0.197,0.006,0.627,0.045,0.011,0.002,0.087,0.232,0.026,0.116,0.292,0.067,0.18,0.133,0.151,0.068,0.033,0.076,0,0.539,0.297,0.251,0.023,0.068,0.047,0.051,0.263
2021-10-14,0.332,0.365,0.061,0.072,0.045,0.012,0.113,0.327,0.352,0.062,0.091,0.046,0.011,0.111,0.337,0.377,0.06,0.055,0.043,0.013,0.115,0.356,0.208,0.084,0.101,0.066,0.018,0.167,0.325,0.377,0.058,0.08,0.034,0.006,0.12,0.319,0.469,0.059,0.049,0.032,0.002,0.07,0.327,0.47,0.031,0.034,0.046,0.03,0.062,0.309,0.364,0.054,0.053,0.063,0.01,0.147,0.36,0.315,0.079,0.073,0.037,0.017,0.119,0.317,0.459,0.039,0.101,0.028,0.006,0.05,0.584,0.159,0.074,0.026,0.043,0.011,0.103,0.085,0.701,0.025,0.083,0.021,0.009,0.076,0.091,0.298,0.139,0.158,0.178,0,0.136,0.087,0.828,0.02,0.036,0,0.001,0.028,0.751,0.12,0.04,0.004,0.013,0.004,0.068,0.082,0.065,0.627,0.116,0.069,0,0.041,0.133,0.301,0.035,0.473,0.021,0,0.037,0.033,0.117,0.055,0.149,0.325,0.041,0.28,0.071,0.104,0.08,0.025,0.126,0.051,0.543,0.21,0.27,0.006,0.097,0.072,0.057,0.288
2021-10-15,0.314,0.416,0.046,0.075,0.025,0.015,0.109,0.288,0.417,0.053,0.12,0.022,0.009,0.091,0.339,0.415,0.039,0.033,0.027,0.021,0.126,0.288,0.343,0.053,0.148,0.035,0.029,0.104,0.316,0.402,0.046,0.053,0.025,0.014,0.144,0.331,0.481,0.049,0.05,0.002,0.002,0.085,0.335,0.493,0.027,0.03,0.035,0.012,0.068,0.322,0.384,0.049,0.045,0.025,0.014,0.161,0.321,0.395,0.051,0.084,0.025,0.019,0.105,0.289,0.505,0.031,0.106,0.023,0.012,0.034,0.567,0.191,0.053,0.027,0.032,0.014,0.116,0.063,0.782,0.013,0.095,0.013,0.007,0.027,0.029,0.443,0.147,0.086,0.047,0,0.248,0.065,0.856,0.005,0.028,0.005,0.002,0.039,0.705,0.173,0.032,0.005,0.006,0.007,0.072,0.164,0.152,0.467,0.106,0,0.008,0.103,0.056,0.25,0.033,0.546,0,0.062,0.053,0.054,0.15,0.048,0.167,0.278,0.048,0.255,0.047,0.039,0.064,0.027,0.109,0.081,0.633,0.352,0.22,0,0.07,0.024,0.007,0.327
2021-10-16,0.325,0.418,0.042,0.07,0.028,0.012,0.105,0.304,0.419,0.046,0.106,0.028,0.009,0.088,0.345,0.416,0.037,0.037,0.028,0.015,0.122,0.338,0.334,0.046,0.127,0.03,0.023,0.102,0.327,0.396,0.04,0.061,0.032,0.013,0.131,0.302,0.504,0.052,0.048,0.013,0.001,0.08,0.328,0.498,0.025,0.028,0.033,0.008,0.08,0.357,0.366,0.042,0.049,0.026,0.01,0.15,0.319,0.417,0.043,0.074,0.031,0.015,0.101,0.288,0.497,0.038,0.096,0.025,0.011,0.045,0.589,0.18,0.048,0.024,0.042,0.013,0.104,0.061,0.79,0.012,0.093,0.009,0.006,0.029,0.036,0.519,0.118,0.083,0.046,0,0.198,0.083,0.833,0.006,0.029,0.006,0.002,0.041,0.744,0.146,0.028,0.009,0.01,0.005,0.058,0.21,0.134,0.454,0.081,0.008,0.006,0.107,0.049,0.261,0.026,0.557,0,0.048,0.059,0.123,0.25,0.034,0.12,0.221,0.039,0.213,0.045,0.082,0.048,0.022,0.1,0.077,0.626,0.264,0.292,0,0.059,0.058,0.004,0.323
2021-10-17,0.352,0.42,0.028,0.063,0.018,0.015,0.104,0.339,0.425,0.024,0.094,0.022,0.008,0.088,0.363,0.415,0.032,0.033,0.014,0.024,0.119,0.402,0.342,0.013,0.116,0.004,0.021,0.102,0.367,0.38,0.035,0.052,0.023,0.025,0.118,0.306,0.479,0.034,0.043,0.027,0.003,0.108,0.295,0.568,0.029,0.027,0.014,0,0.067,0.429,0.326,0.03,0.031,0.013,0.024,0.147,0.316,0.452,0.023,0.078,0.022,0.012,0.097,0.302,0.501,0.036,0.081,0.017,0.011,0.052,0.632,0.167,0.037,0.016,0.028,0.013,0.107,0.065,0.8,0.009,0.095,0.003,0.005,0.023,0.118,0.564,0.023,0.072,0.031,0,0.192,0.095,0.823,0.01,0.022,0.011,0.002,0.037,0.775,0.132,0.013,0.008,0.007,0.005,0.06,0.28,0.143,0.348,0.026,0.011,0.007,0.185,0.017,0.166,0.004,0.698,0,0.077,0.038,0.18,0.333,0.01,0.078,0.112,0.114,0.173,0.051,0.116,0.018,0.025,0.03,0.023,0.737,0.202,0.312,0,0.09,0.05,0.023,0.323
