"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Del Frente de Todos y el peronismo",0.665,0.417,0.111,0.182
"P07","De Cambiemos",0.137,0.261,0.471,0.328
"P07","De los Liberales libertarios",0.049,0.078,0.252,0.254
"P07","De la Izquierda",0.028,0.027,0.03,0.011
"P07","Otros",0.06,0.089,0.058,0.093
"P07","No sabe",0.061,0.128,0.078,0.132
"P08","A Alberto Fernández",0.186,0.131,0.084,0.432
"P08","A Sergio Massa",0.176,0.158,0.216,0.123
"P08","A algún candidato del peronismo",0.186,0.275,0.392,0.37
"P08","A algún candidato del kirchnerismo",0.452,0.436,0.308,0.075
"P09","A Alberto Fernández",0.153,0.091,0.044,0.432
"P09","A Sergio Massa",0.118,0.129,0.157,0.03
"P09","A algún candidato del peronismo",0.149,0.189,0.374,0.37
"P09","A Cristina Fernández de Kirchner",0.58,0.591,0.425,0.168
"P10","A Horacio Rodriguez Larreta",0.313,0.301,0.211,0.305
"P10","A Mauricio Macri",0.28,0.334,0.321,0.385
"P10","A Patricia Bullrich",0.173,0.183,0.404,0.249
"P10","A Facundo Manes",0.153,0.12,0.036,0.051
"P10","A Gerardo Morales",0.081,0.062,0.028,0.01
"P11","A Juntos por el Cambio",0.13,0.181,0.41,0.317
"P11","Al Frente de Todos",0.374,0.218,0.081,0.112
"P11","A Hacemos por Córdoba",0.297,0.317,0.222,0.206
"P11","A los liberales libertarios de Milei",0.047,0.084,0.154,0.187
"P11","A Encuentro Vecinal Córdoba",0.015,0.038,0.033,0.015
"P11","Al Frente de Izquierda",0.072,0.045,0.03,0.009
"P11","No sabe",0.065,0.117,0.07,0.154
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.588,0.608,0.67,0.722
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.256,0.272,0.276,0.078
"P12","No sabe",0.156,0.12,0.054,0.2
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.109,0.246,0.467,0.28
"P13","A Martín Llaryora por Hacemos por Córdoba",0.463,0.39,0.229,0.353
"P13","Al candidato del Frente de Todos",0.321,0.168,0.041,0.049
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.012,0.036,0.128,0.126
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.014,0.02,0.033,0
"P13","Al candidato del Frente de Izquierda",0.032,0.047,0.018,0.01
"P13","Votaría en blanco",0.017,0.029,0.032,0.055
"P13","No sabe",0.032,0.064,0.052,0.127
"P15","A Luis Juez por Juntos por el Cambio",0.151,0.227,0.424,0.33
"P15","A Martín Llaryora por Hacemos por Córdoba",0.431,0.415,0.283,0.338
"P15","Al candidato del Frente de Todos",0.296,0.158,0.041,0.065
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.02,0.044,0.134,0.126
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.017,0.01,0.037,0
"P15","Al candidato del Frente de Izquierda",0.042,0.048,0.02,0.009
"P15","Votaría en blanco",0.006,0.037,0.019,0.009
"P15","No sabe",0.037,0.061,0.042,0.123
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.158,0.212,0.501,0.336
"P17","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.358,0.416,0.21,0.366
"P17","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.303,0.169,0.036,0.069
