"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Del Frente de Todos y el peronismo",0.12,0.281,0.34,0.256
"P07","De Cambiemos",0.548,0.374,0.269,0.266
"P07","De los Liberales libertarios",0.174,0.179,0.222,0.215
"P07","De la Izquierda",0.023,0.022,0.041,0.017
"P07","Otros",0.076,0.047,0.059,0.113
"P07","No sabe",0.059,0.097,0.069,0.133
"P08","A Alberto Fernández",0.216,0.215,0.081,0.143
"P08","A Sergio Massa",0.275,0.13,0.19,0.098
"P08","A algún candidato del peronismo",0.32,0.327,0.185,0.336
"P08","A algún candidato del kirchnerismo",0.189,0.328,0.544,0.423
"P09","A Alberto Fernández",0.178,0.17,0.038,0.103
"P09","A Sergio Massa",0.161,0.11,0.122,0.087
"P09","A algún candidato del peronismo",0.32,0.296,0.11,0.312
"P09","A Cristina Fernández de Kirchner",0.341,0.424,0.73,0.498
"P10","A Horacio Rodriguez Larreta",0.201,0.268,0.19,0.271
"P10","A Mauricio Macri",0.301,0.291,0.288,0.375
"P10","A Patricia Bullrich",0.333,0.403,0.445,0.307
"P10","A Facundo Manes",0.132,0.015,0.016,0.039
"P10","A Gerardo Morales",0.033,0.023,0.061,0.008
"P11","A Juntos por el Cambio",0.464,0.335,0.242,0.196
"P11","Al Frente de Todos",0.093,0.131,0.227,0.155
"P11","A Hacemos por Córdoba",0.213,0.304,0.176,0.327
"P11","A los liberales libertarios de Milei",0.105,0.094,0.185,0.125
"P11","A Encuentro Vecinal Córdoba",0.03,0.021,0.036,0.048
"P11","Al Frente de Izquierda",0.02,0.04,0.068,0.019
"P11","No sabe",0.075,0.075,0.066,0.13
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.738,0.608,0.637,0.572
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.212,0.323,0.293,0.219
"P12","No sabe",0.05,0.069,0.07,0.209
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.538,0.372,0.26,0.253
"P13","A Martín Llaryora por Hacemos por Córdoba",0.249,0.353,0.229,0.39
"P13","Al candidato del Frente de Todos",0.041,0.1,0.192,0.086
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.04,0.075,0.145,0.109
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.033,0.022,0.027,0.028
"P13","Al candidato del Frente de Izquierda",0.028,0.016,0.048,0.011
"P13","Votaría en blanco",0.022,0.014,0.051,0.035
"P13","No sabe",0.049,0.048,0.048,0.088
"P15","A Luis Juez por Juntos por el Cambio",0.452,0.381,0.26,0.238
"P15","A Martín Llaryora por Hacemos por Córdoba",0.33,0.35,0.25,0.448
