"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Del Frente de Todos y el peronismo",0.093,0.215,0.421,0.174
"P07","De Cambiemos",0.645,0.42,0.202,0.29
"P07","De los Liberales libertarios",0.136,0.189,0.217,0.235
"P07","De la Izquierda",0.019,0.02,0.038,0.032
"P07","Otros",0.047,0.074,0.052,0.112
"P07","No sabe",0.06,0.082,0.07,0.157
"P08","A Alberto Fernández",0.142,0.291,0.093,0.1
"P08","A Sergio Massa",0.358,0.17,0.142,0.136
"P08","A algún candidato del peronismo",0.386,0.348,0.176,0.552
"P08","A algún candidato del kirchnerismo",0.114,0.191,0.589,0.212
"P09","A Alberto Fernández",0.193,0.235,0.053,0.025
"P09","A Sergio Massa",0.106,0.155,0.102,0.08
"P09","A algún candidato del peronismo",0.427,0.299,0.114,0.567
"P09","A Cristina Fernández de Kirchner",0.274,0.311,0.731,0.328
"P10","A Horacio Rodriguez Larreta",0.242,0.203,0.237,0.265
"P10","A Mauricio Macri",0.245,0.328,0.266,0.454
"P10","A Patricia Bullrich",0.386,0.404,0.405,0.233
"P10","A Facundo Manes",0.07,0.048,0.053,0.048
"P10","A Gerardo Morales",0.057,0.017,0.039,0
"P11","A Juntos por el Cambio",0.583,0.358,0.184,0.201
"P11","Al Frente de Todos",0.096,0.113,0.247,0.083
"P11","A Hacemos por Córdoba",0.158,0.3,0.224,0.324
"P11","A los liberales libertarios de Milei",0.072,0.096,0.183,0.147
"P11","A Encuentro Vecinal Córdoba",0.015,0.032,0.03,0.052
"P11","Al Frente de Izquierda",0.023,0.03,0.066,0.023
"P11","No sabe",0.053,0.071,0.066,0.17
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.714,0.62,0.638,0.595
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.245,0.289,0.27,0.297
"P12","No sabe",0.041,0.091,0.092,0.108
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.646,0.407,0.195,0.284
"P13","A Martín Llaryora por Hacemos por Córdoba",0.173,0.347,0.274,0.4
"P13","Al candidato del Frente de Todos",0.044,0.066,0.223,0.035
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.024,0.072,0.148,0.117
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.034,0.017,0.026,0.041
"P13","Al candidato del Frente de Izquierda",0.015,0.021,0.041,0.02
"P13","Votaría en blanco",0.022,0.016,0.045,0.026
"P13","No sabe",0.042,0.054,0.048,0.077
"P15","A Luis Juez por Juntos por el Cambio",0.56,0.395,0.199,0.282
"P15","A Martín Llaryora por Hacemos por Córdoba",0.246,0.38,0.282,0.425
"P15","Al candidato del Frente de Todos",0.028,0.057,0.218,0.037
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.041,0.086,0.147,0.107
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.046,0.023,0.023,0.031
"P15","Al candidato del Frente de Izquierda",0.017,0.022,0.05,0.018
"P15","Votaría en blanco",0.025,0.005,0.029,0.015
"P15","No sabe",0.037,0.032,0.052,0.085
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.661,0.437,0.232,0.278
"P17","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.182,0.311,0.228,0.416
"P17","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.023,0.053,0.234,0.026
"P17","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.035,0.086,0.139,0.108
"P17","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.037,0.023,0.019,0.039
"P17","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.015,0.02,0.051,0.015
"P17","Votaría en blanco",0.005,0.02,0.033,0.016
"P17","No sabe",0.042,0.05,0.064,0.102
"P18","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.676,0.4,0.198,0.29
"P18","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.17,0.33,0.24,0.409
"P18","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.024,0.059,0.242,0.026
"P18","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.031,0.085,0.147,0.128
"P18","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.026,0.03,0.025,0.024
"P18","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.007,0.026,0.054,0.022
"P18","Votaría en blanco",0.018,0.022,0.034,0.028
"P18","No sabe",0.048,0.048,0.06,0.073
"P19","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.69,0.399,0.223,0.291
"P19","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdoba",0.148,0.333,0.255,0.399
"P19","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.03,0.053,0.224,0.027
"P19","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.031,0.103,0.142,0.135
"P19","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.029,0.026,0.021,0.019
"P19","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.018,0.017,0.049,0.017
"P19","Votaría en blanco",0.015,0.024,0.04,0.031
"P19","No sabe",0.039,0.045,0.046,0.081
"P20","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.691,0.412,0.212,0.224
"P20","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdo-ba",0.158,0.315,0.261,0.449
"P20","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.015,0.049,0.212,0.022
"P20","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.027,0.101,0.156,0.139
"P20","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.035,0.025,0.018,0.024
"P20","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.005,0.019,0.045,0.014
"P20","Votaría en blanco",0.027,0.021,0.05,0.028
"P20","No sabe",0.042,0.058,0.046,0.1
"P21","Lo votaría",0.56,0.341,0.206,0.223
"P21","Puede que lo vote",0.285,0.305,0.146,0.31
"P21","Nunca lo votaría",0.152,0.353,0.647,0.455
"P21","No sabe",0.003,0.001,0.001,0.012
"P22","Lo votaría",0.241,0.341,0.236,0.417
"P22","Puede que lo vote",0.172,0.217,0.215,0.223
"P22","Nunca lo votaría",0.584,0.441,0.548,0.348
"P22","No sabe",0.003,0.001,0.001,0.012
"P23","Lo votaría",0.477,0.353,0.176,0.26
"P23","Puede que lo vote",0.255,0.222,0.149,0.16
"P23","Nunca lo votaría",0.265,0.424,0.674,0.56
"P23","No sabe",0.003,0.001,0.001,0.02
"P24","Lo votaría",0.112,0.113,0.151,0.057
"P24","Puede que lo vote",0.144,0.147,0.208,0.209
"P24","Nunca lo votaría",0.74,0.739,0.64,0.71
"P24","No sabe",0.004,0.001,0.001,0.024
"P25","Positiva",0.728,0.458,0.247,0.345
"P25","Neutra",0.23,0.411,0.281,0.32
"P25","Negativa",0.042,0.114,0.448,0.18
"P25","No sabe",0,0.017,0.024,0.155
"P26","Positiva",0.689,0.491,0.246,0.336
"P26","Neutra",0.142,0.27,0.123,0.209
"P26","Negativa",0.165,0.228,0.625,0.369
"P26","No sabe",0.004,0.011,0.006,0.086
"P27","Positiva",0.358,0.456,0.355,0.487
"P27","Neutra",0.291,0.296,0.234,0.276
"P27","Negativa",0.341,0.241,0.396,0.166
"P27","No sabe",0.01,0.007,0.015,0.071
"P28","Positiva",0.351,0.269,0.189,0.215
"P28","Neutra",0.358,0.506,0.315,0.238
"P28","Negativa",0.152,0.139,0.389,0.142
"P28","No sabe",0.139,0.086,0.107,0.405
"P29","Positiva",0.131,0.14,0.237,0.139
"P29","Neutra",0.106,0.195,0.162,0.154
"P29","Negativa",0.728,0.639,0.585,0.565
"P29","No sabe",0.035,0.026,0.016,0.142
"P30","Positiva",0.086,0.166,0.411,0.161
"P30","Neutra",0.061,0.093,0.054,0.082
"P30","Negativa",0.837,0.737,0.531,0.693
"P30","No sabe",0.016,0.004,0.004,0.064
"P31","Positiva",0.529,0.42,0.252,0.267
"P31","Neutra",0.137,0.199,0.1,0.179
"P31","Negativa",0.325,0.377,0.643,0.505
"P31","No sabe",0.009,0.004,0.005,0.049
"P32","Positiva",0.649,0.35,0.144,0.263
"P32","Neutra",0.202,0.397,0.156,0.216
"P32","Negativa",0.143,0.246,0.697,0.36
"P32","No sabe",0.006,0.007,0.003,0.161
"P33","Positiva",0.208,0.181,0.25,0.183
"P33","Neutra",0.103,0.241,0.177,0.121
"P33","Negativa",0.673,0.575,0.569,0.584
"P33","No sabe",0.016,0.003,0.004,0.112
"P34","Positiva",0.661,0.468,0.297,0.348
"P34","Neutra",0.102,0.229,0.095,0.169
"P34","Negativa",0.23,0.301,0.605,0.398
"P34","No sabe",0.007,0.002,0.003,0.085
"P35","Positiva",0.448,0.513,0.287,0.578
"P35","Neutra",0.218,0.249,0.177,0.227
"P35","Negativa",0.321,0.235,0.533,0.126
"P35","No sabe",0.013,0.003,0.003,0.069
"P36","Positiva",0.322,0.328,0.279,0.349
"P36","Neutra",0.318,0.377,0.108,0.231
"P36","Negativa",0.344,0.283,0.61,0.252
"P36","No sabe",0.016,0.012,0.003,0.168
"P37","Positiva",0.721,0.241,0.098,0.194
"P37","Neutra",0.202,0.609,0.183,0.209
"P37","Negativa",0.075,0.146,0.708,0.166
"P37","No sabe",0.002,0.004,0.011,0.431
"P39","Positiva",0.604,0.212,0.081,0.113
"P39","Neutra",0.272,0.613,0.261,0.136
"P39","Negativa",0.098,0.124,0.612,0.092
"P39","No sabe",0.026,0.051,0.046,0.659
