"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Del Frente de Todos y el peronismo",0.854,0.67,0.377,0.103,0.046,0.371
"P07","De Cambiemos",0.044,0.109,0.188,0.487,0.507,0.237
"P07","De los Liberales libertarios",0.008,0.027,0.063,0.142,0.297,0.126
"P07","De la Izquierda",0.037,0.026,0.039,0.028,0.025,0.011
"P07","Otros",0.026,0.077,0.129,0.119,0.052,0.093
"P07","No sabe",0.031,0.091,0.204,0.121,0.073,0.162
"P08","A Alberto Fernández",0.101,0.206,0.279,0.117,0.237,0
"P08","A Sergio Massa",0.167,0.221,0.185,0.203,0.13,0.368
"P08","A algún candidato del peronismo",0.121,0.361,0.351,0.599,0.605,0.632
"P08","A algún candidato del kirchnerismo",0.611,0.212,0.185,0.081,0.028,0
"P09","A Alberto Fernández",0.067,0.193,0.201,0.049,0.207,0
"P09","A Sergio Massa",0.104,0.122,0.185,0.121,0.173,0.368
"P09","A algún candidato del peronismo",0.055,0.321,0.342,0.633,0.597,0.632
"P09","A Cristina Fernández de Kirchner",0.774,0.364,0.272,0.197,0.023,0
"P10","A Horacio Rodriguez Larreta",0.404,0.302,0.35,0.295,0.196,0.435
"P10","A Mauricio Macri",0.217,0.26,0.158,0.352,0.334,0.126
"P10","A Patricia Bullrich",0.102,0.115,0.146,0.293,0.405,0.31
"P10","A Facundo Manes",0.067,0.239,0.148,0.038,0.045,0.129
"P10","A Gerardo Morales",0.21,0.084,0.198,0.022,0.02,0
"P11","A Juntos por el Cambio",0.071,0.083,0.135,0.3,0.46,0.367
"P11","Al Frente de Todos",0.54,0.172,0.17,0.101,0.043,0.139
"P11","A Hacemos por Córdoba",0.26,0.435,0.299,0.299,0.206,0.256
"P11","A los liberales libertarios de Milei",0.025,0.076,0.111,0.129,0.166,0.062
"P11","A Encuentro Vecinal Córdoba",0.015,0.011,0.043,0.038,0.033,0
"P11","Al Frente de Izquierda",0.043,0.122,0.079,0.039,0.022,0.02
"P11","No sabe",0.046,0.101,0.163,0.094,0.07,0.156
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.34,0.389,0.628,0.687,0.685,0.282
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.322,0.496,0.143,0.209,0.273,0.338
"P12","No sabe",0.338,0.115,0.229,0.104,0.042,0.38
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.039,0.109,0.165,0.358,0.526,0.205
"P13","A Martín Llaryora por Hacemos por Córdoba",0.429,0.479,0.452,0.384,0.191,0.437
"P13","Al candidato del Frente de Todos",0.464,0.232,0.084,0.016,0.017,0
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.002,0.002,0.053,0.094,0.14,0.073
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.005,0.004,0.021,0.035,0.034,0
"P13","Al candidato del Frente de Izquierda",0.03,0.058,0.068,0.023,0.015,0.011
"P13","Votaría en blanco",0.014,0.046,0.017,0.034,0.03,0.133
"P13","No sabe",0.017,0.07,0.14,0.056,0.047,0.141
"P15","A Luis Juez por Juntos por el Cambio",0.039,0.132,0.202,0.33,0.484,0.375
"P15","A Martín Llaryora por Hacemos por Córdoba",0.409,0.485,0.451,0.388,0.253,0.361
"P15","Al candidato del Frente de Todos",0.471,0.193,0.073,0.025,0.009,0
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.006,0.002,0.061,0.094,0.149,0.084
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.007,0,0.011,0.041,0.037,0
"P15","Al candidato del Frente de Izquierda",0.032,0.081,0.078,0.022,0.016,0.011
"P15","Votaría en blanco",0.015,0.022,0.018,0.032,0.018,0.028
"P15","No sabe",0.021,0.085,0.106,0.068,0.034,0.141
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.054,0.161,0.199,0.382,0.548,0.277
"P17","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.346,0.457,0.41,0.36,0.184,0.545
"P17","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.483,0.145,0.11,0.034,0.004,0
"P17","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.008,0.023,0.055,0.091,0.141,0.049
"P17","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.015,0,0.032,0.036,0.03,0
"P17","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.054,0.072,0.056,0.022,0.015,0.011
"P17","Votaría en blanco",0.015,0.039,0.024,0.006,0.025,0.028
"P17","No sabe",0.025,0.103,0.114,0.069,0.053,0.09
"P18","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.037,0.079,0.168,0.415,0.526,0.331
"P18","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.368,0.531,0.415,0.353,0.181,0.486
"P18","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.495,0.193,0.117,0.021,0.004,0
"P18","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.009,0.002,0.067,0.07,0.153,0.049
"P18","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.006,0.01,0.036,0.041,0.03,0
"P18","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.044,0.099,0.051,0.02,0.02,0.011
"P18","Votaría en blanco",0.014,0.013,0.027,0.029,0.033,0.073
"P18","No sabe",0.027,0.073,0.119,0.051,0.053,0.05
"P19","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.033,0.101,0.187,0.377,0.543,0.355
"P19","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdoba",0.393,0.587,0.414,0.345,0.171,0.472
"P19","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.475,0.153,0.103,0.033,0.005,0
"P19","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.005,0.002,0.062,0.08,0.163,0.025
"P19","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.008,0.027,0.034,0.034,0.025,0
"P19","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.044,0.049,0.051,0.02,0.02,0.011
"P19","Votaría en blanco",0.023,0.03,0.036,0.044,0.028,0.049
"P19","No sabe",0.019,0.051,0.113,0.067,0.045,0.088
"P20","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.039,0.082,0.182,0.416,0.523,0.354
"P20","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdo-ba",0.426,0.614,0.45,0.33,0.172,0.449
"P20","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.456,0.125,0.09,0.027,0.004,0
"P20","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.01,0.023,0.053,0.074,0.165,0.073
"P20","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.008,0.01,0.034,0.031,0.028,0.011
"P20","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.032,0.063,0.044,0.016,0.014,0
"P20","Votaría en blanco",0.015,0.016,0.039,0.042,0.036,0.049
"P20","No sabe",0.014,0.067,0.108,0.064,0.058,0.064
"P21","Lo votaría",0.104,0.099,0.131,0.357,0.433,0.24
"P21","Puede que lo vote",0.071,0.218,0.234,0.227,0.304,0.367
"P21","Nunca lo votaría",0.823,0.673,0.632,0.416,0.263,0.278
"P21","No sabe",0.002,0.01,0.003,0,0,0.115
"P22","Lo votaría",0.4,0.397,0.393,0.343,0.231,0.49
"P22","Puede que lo vote",0.232,0.3,0.195,0.217,0.195,0.165
"P22","Nunca lo votaría",0.366,0.293,0.409,0.44,0.574,0.23
"P22","No sabe",0.002,0.01,0.003,0,0,0.115
"P23","Lo votaría",0.081,0.15,0.186,0.342,0.398,0.269
"P23","Puede que lo vote",0.052,0.171,0.155,0.203,0.25,0.134
"P23","Nunca lo votaría",0.865,0.669,0.656,0.455,0.352,0.406
"P23","No sabe",0.002,0.01,0.003,0,0,0.191
"P24","Lo votaría",0.336,0.113,0.088,0.079,0.076,0.078
"P24","Puede que lo vote",0.298,0.273,0.195,0.203,0.109,0.293
"P24","Nunca lo votaría",0.364,0.604,0.712,0.716,0.815,0.398
"P24","No sabe",0.002,0.01,0.005,0.002,0,0.231
"P25","Muy buena",0.085,0.041,0.095,0.261,0.33,0.132
"P25","Buena",0.047,0.168,0.192,0.226,0.224,0.032
"P25","Ni buena ni mala",0.199,0.331,0.468,0.345,0.314,0.391
"P25","Mala",0.263,0.187,0.14,0.096,0.051,0.011
"P25","Muy mala",0.359,0.174,0.059,0.038,0.058,0.12
"P25","No sabe",0.047,0.099,0.046,0.034,0.023,0.314
"P26","Muy buena",0.043,0.067,0.131,0.236,0.3,0.201
"P26","Buena",0.031,0.174,0.149,0.197,0.276,0.125
"P26","Ni buena ni mala",0.071,0.149,0.287,0.279,0.192,0.029
"P26","Mala",0.216,0.263,0.254,0.195,0.114,0.055
"P26","Muy mala",0.623,0.33,0.16,0.084,0.104,0.241
"P26","No sabe",0.016,0.017,0.019,0.009,0.014,0.349
"P27","Muy buena",0.319,0.328,0.331,0.236,0.164,0.319
"P27","Buena",0.209,0.332,0.225,0.192,0.157,0.13
"P27","Ni buena ni mala",0.19,0.199,0.281,0.331,0.281,0.095
"P27","Mala",0.131,0.078,0.083,0.192,0.208,0.018
"P27","Muy mala",0.127,0.063,0.07,0.046,0.175,0.09
"P27","No sabe",0.024,0,0.01,0.003,0.015,0.348
"P28","Muy buena",0.071,0.067,0.101,0.113,0.145,0.131
"P28","Buena",0.09,0.179,0.13,0.165,0.125,0.04
"P28","Ni buena ni mala",0.302,0.411,0.483,0.421,0.368,0.174
"P28","Mala",0.14,0.123,0.072,0.168,0.093,0
"P28","Muy mala",0.245,0.108,0.07,0.026,0.114,0.079
"P28","No sabe",0.152,0.112,0.144,0.107,0.155,0.576
"P29","Muy buena",0.21,0.104,0.065,0.041,0.02,0.04
"P29","Buena",0.353,0.449,0.07,0.037,0.012,0.129
"P29","Ni buena ni mala",0.227,0.242,0.667,0.174,0.06,0.034
"P29","Mala",0.105,0.139,0.127,0.673,0.097,0.049
"P29","Muy mala",0.086,0.054,0.054,0.043,0.772,0.123
"P29","No sabe",0.019,0.012,0.017,0.032,0.039,0.625
"P31","Muy buena",0.162,0.039,0.093,0.211,0.252,0
"P31","Buena",0.005,0.181,0.082,0.193,0.22,0.139
"P31","Ni buena ni mala",0.027,0.05,0.317,0.168,0.178,0.011
"P31","Mala",0.121,0.193,0.247,0.328,0.099,0.196
"P31","Muy mala",0.679,0.533,0.233,0.1,0.249,0.129
"P31","No sabe",0.006,0.004,0.028,0,0.002,0.525
