"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Al candidato del Frente de Todos",0.524,0.605,0.537,0.35,0.122,0
"P07","Al candidato de Juntos por el Cambio",0.156,0.12,0.152,0.379,0.466,0.348
"P07","Al candidato de los liberales - libertarios",0.117,0.011,0.119,0.049,0.251,0
"P07","Al candidato de la Izquierda",0.096,0,0.055,0.092,0.037,0
"P07","A otro candidato",0.011,0.097,0.019,0.041,0.072,0.192
"P07","No sabe",0.096,0.167,0.118,0.089,0.052,0.46
"P08","A Julio Zamora por el Frente de Todos",0.457,0.548,0.464,0.375,0.094,0
"P08","A Malena Galmarini por el Frente de Todos",0.196,0.182,0.179,0.084,0.064,0
"P08","A Segundo Cernadas por Cambiemos",0.082,0.138,0.156,0.172,0.336,0.306
"P08","A Nicolás Massot por Cambiemos",0.048,0.003,0.019,0.077,0.15,0.042
"P08","Al candidato de los liberales libertarios",0.139,0.007,0.073,0.071,0.3,0
"P08","A Paula Akerfeld por el Frente de Izquierda",0.037,0.085,0.045,0.084,0.01,0
"P08","No sabe",0.041,0.037,0.064,0.137,0.046,0.652
"P10","A Julio Zamora por el Frente de Todos",0.51,0.664,0.528,0.38,0.147,0
"P10","A Segundo Cernadas por Cambiemos",0.181,0.082,0.049,0.264,0.404,0.348
"P10","Al candidato de los liberales libertarios",0.205,0.102,0.089,0.078,0.312,0
"P10","A Paula Akerfeld por el Frente de Izquierda",0.058,0.024,0.039,0.036,0.017,0
"P10","No sabe",0.046,0.128,0.295,0.242,0.12,0.652
"P12","A Malena Galmarini por el Frente de Todos",0.616,0.576,0.495,0.298,0.074,0
"P12","A Segundo Cernadas por Cambiemos",0.125,0.2,0.098,0.336,0.475,0.348
"P12","Al candidato de los liberales libertarios",0.078,0.021,0.073,0.068,0.313,0
"P12","A Paula Akerfeld por el Frente de Izquierda",0.069,0.005,0.109,0.141,0.019,0
"P12","No sabe",0.112,0.198,0.225,0.157,0.119,0.652
"P14","Muy buena",0.318,0.272,0.117,0.171,0.052,0
"P14","Buena",0.247,0.24,0.233,0.141,0.056,0.46
"P14","Ni buena ni mala",0.156,0.29,0.341,0.274,0.092,0.306
"P14","Mala",0.026,0.063,0.124,0.189,0.136,0.042
"P14","Muy mala",0.162,0.119,0.164,0.149,0.603,0
"P14","No sabe",0.091,0.016,0.021,0.076,0.061,0.192
"P15","Muy buena",0.253,0.408,0.294,0.141,0.129,0
"P15","Buena",0.431,0.256,0.212,0.241,0.132,0
"P15","Ni buena ni mala",0.182,0.263,0.293,0.319,0.208,1
"P15","Mala",0.017,0.019,0.134,0.187,0.197,0
"P15","Muy mala",0.117,0.007,0.048,0.112,0.322,0
"P15","No sabe",0,0.047,0.019,0,0.012,0
"P16","Muy buena",0.179,0.095,0.041,0.073,0.27,0
"P16","Buena",0.045,0.089,0.147,0.234,0.197,0.306
"P16","Ni buena ni mala",0.282,0.417,0.378,0.196,0.269,0.502
"P16","Mala",0.155,0.163,0.159,0.105,0.073,0
"P16","Muy mala",0.15,0.175,0.104,0.295,0.134,0
"P16","No sabe",0.189,0.061,0.171,0.097,0.057,0.192
"P17","Muy buena",0.096,0.12,0.055,0.022,0.091,0
"P17","Buena",0.009,0.038,0.146,0.049,0.014,0
"P17","Ni buena ni mala",0.472,0.322,0.317,0.229,0.317,0.502
"P17","Mala",0.043,0.044,0.096,0.107,0.103,0
"P17","Muy mala",0.043,0.019,0.032,0.128,0.11,0
"P17","No sabe",0.337,0.457,0.354,0.465,0.365,0.498
"P18","Muy buena",0.131,0.103,0.03,0.047,0.167,0
"P18","Buena",0.081,0.101,0.044,0.079,0.105,0.042
"P18","Ni buena ni mala",0.442,0.378,0.594,0.278,0.358,0
"P18","Mala",0.058,0.12,0.093,0.179,0.069,0
"P18","Muy mala",0.128,0.121,0.072,0.202,0.136,0
"P18","No sabe",0.16,0.177,0.167,0.215,0.165,0.958
"P19","Muy buena",0.578,0.32,0.252,0.095,0.099,0
"P19","Buena",0.177,0.369,0.208,0.341,0.134,0.042
"P19","Ni buena ni mala",0.162,0.246,0.285,0.285,0.159,0.306
"P19","Mala",0.034,0.048,0.112,0.225,0.287,0
"P19","Muy mala",0.049,0.012,0.073,0.054,0.301,0
"P19","No sabe",0,0.005,0.07,0,0.02,0.652
"P20","Que continúe el intendente Julio Zamora",0.353,0.228,0.21,0.149,0.103,0
"P20","Que continúe Julio Zamora pero con mejoras",0.305,0.472,0.408,0.286,0.151,0.766
"P20","Que cambie Julio Zamora pero que se mantengan los avances",0.078,0.204,0.149,0.257,0.13,0.192
"P20","Que cambie el intendente Julio Zamora",0.264,0.096,0.233,0.308,0.616,0.042
"P21","Es kirchnerista",0.298,0.17,0.054,0.089,0.185,0
"P21","Forma parte del Frente de Todos",0.222,0.413,0.28,0.244,0.174,0.306
"P21","Es un hombre de Massa",0.244,0.109,0.206,0.262,0.145,0
"P21","Es un peronista independiente de centro",0.055,0.172,0.208,0.074,0.118,0.042
"P21","Es un oportunista y está donde le conviene",0.031,0.027,0.104,0.163,0.335,0
"P21","No sabe",0.15,0.109,0.148,0.168,0.043,0.652
"P22","Son lo mismo aunque estén en espacios politoca diferentes",0.088,0.218,0.069,0.213,0.225,0
"P22","Son aliados tácticos pero lo ocultan",0.059,0.09,0.142,0.136,0.171,0
"P22","Son adversarios políticos",0.51,0.444,0.378,0.509,0.378,0
"P22","No sabe",0.343,0.248,0.411,0.142,0.226,1
"P23","Son lo mismo, ambos son de Massa",0.224,0.186,0.134,0.169,0.324,0
"P23","Son aliados en el Frente de Todos pero compiten",0.4,0.474,0.375,0.448,0.283,0.306
"P23","Son enemigos porque Zamora traicionó a Massa",0.142,0.127,0.141,0.192,0.204,0.042
"P23","No sabe",0.234,0.213,0.35,0.191,0.189,0.652
"P24","La seguridad",0.234,0.333,0.259,0.229,0.33,0
"P24","El tránsito",0.203,0.079,0.071,0.24,0.034,0
"P24","El arreglo de las calles",0.074,0.176,0.129,0.064,0.055,0
"P24","El estado de las escuelas y la educación",0.078,0.013,0.01,0.008,0.061,0
"P24","El sistema de salud",0.013,0.099,0.038,0.027,0.081,0
"P24","El deporte y la cultura",0.16,0.15,0.235,0.102,0.061,0
"P24","La obra pública",0.052,0.048,0.036,0.012,0.015,0
"P24","La luminaria",0.079,0.068,0.022,0.205,0.098,0.306
