"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Al candidato del Frente de Todos",0.461,0.121,0.353,0.471,0.397,0.397
"P07","Al candidato de Juntos por el Cambio",0.465,0.592,0.206,0.127,0.234,0.046
"P07","Al candidato de los liberales - libertarios",0.041,0.083,0.084,0.262,0.264,0
"P07","Al candidato de la Izquierda",0,0.118,0,0.099,0.042,0.038
"P07","A otro candidato",0.019,0.02,0.144,0.018,0.032,0.067
"P07","No sabe",0.014,0.066,0.213,0.023,0.031,0.452
"P08","A Julio Zamora por el Frente de Todos",0.252,0.17,0.399,0.312,0.298,0.659
"P08","A Malena Galmarini por el Frente de Todos",0.071,0.101,0.096,0.201,0.123,0.063
"P08","A Segundo Cernadas por Cambiemos",0.432,0.42,0.154,0.053,0.176,0.046
"P08","A Nicolás Massot por Cambiemos",0.049,0.125,0.068,0.086,0.083,0.026
"P08","Al candidato de los liberales libertarios",0.076,0.108,0.123,0.254,0.256,0
"P08","A Paula Akerfeld por el Frente de Izquierda",0.039,0.002,0.057,0.078,0.039,0.02
"P08","No sabe",0.081,0.074,0.103,0.016,0.025,0.186
"P10","A Julio Zamora por el Frente de Todos",0.331,0.176,0.436,0.488,0.35,0.739
"P10","A Segundo Cernadas por Cambiemos",0.453,0.456,0.229,0.057,0.155,0.046
"P10","Al candidato de los liberales libertarios",0.057,0.171,0.112,0.344,0.296,0.011
"P10","A Paula Akerfeld por el Frente de Izquierda",0.054,0.002,0.012,0.028,0.055,0.021
"P10","No sabe",0.105,0.195,0.211,0.083,0.144,0.183
"P12","A Malena Galmarini por el Frente de Todos",0.132,0.193,0.361,0.354,0.347,0.656
"P12","A Segundo Cernadas por Cambiemos",0.553,0.53,0.245,0.173,0.198,0.127
"P12","Al candidato de los liberales libertarios",0.087,0.106,0.104,0.271,0.255,0.011
"P12","A Paula Akerfeld por el Frente de Izquierda",0.118,0.002,0,0.075,0.111,0.038
"P12","No sabe",0.11,0.169,0.29,0.127,0.089,0.168
"P14","Muy buena",0.19,0.098,0.143,0.176,0.165,0.063
"P14","Buena",0.033,0.102,0.178,0.163,0.117,0.386
"P14","Ni buena ni mala",0.295,0.14,0.296,0.213,0.122,0.347
"P14","Mala",0.184,0.188,0.083,0.111,0.088,0.032
"P14","Muy mala",0.289,0.427,0.231,0.232,0.479,0.026
"P14","No sabe",0.009,0.045,0.069,0.105,0.029,0.146
"P15","Muy buena",0.17,0.166,0.194,0.195,0.269,0.593
"P15","Buena",0.183,0.212,0.304,0.277,0.145,0.161
"P15","Ni buena ni mala",0.393,0.258,0.273,0.188,0.156,0.142
"P15","Mala",0.106,0.234,0.103,0.106,0.141,0.057
"P15","Muy mala",0.132,0.124,0.118,0.234,0.251,0.047
"P15","No sabe",0.016,0.006,0.008,0,0.038,0
"P16","Muy buena",0.356,0.286,0.151,0.02,0.106,0.02
"P16","Buena",0.167,0.244,0.118,0.22,0.104,0
"P16","Ni buena ni mala",0.386,0.191,0.439,0.436,0.172,0.281
"P16","Mala",0.034,0.086,0.136,0.11,0.18,0
"P16","Muy mala",0.028,0.1,0.079,0.047,0.38,0.021
"P16","No sabe",0.029,0.093,0.077,0.167,0.058,0.678
"P17","Muy buena",0.017,0.128,0.061,0.011,0.135,0
"P17","Buena",0.073,0.033,0.031,0.013,0.015,0.267
"P17","Ni buena ni mala",0.434,0.306,0.372,0.538,0.182,0.181
"P17","Mala",0.091,0.048,0.047,0.047,0.175,0.02
"P17","Muy mala",0.004,0.094,0.071,0.046,0.116,0.021
"P17","No sabe",0.381,0.391,0.418,0.345,0.377,0.511
"P18","Muy buena",0.161,0.139,0.107,0.022,0.133,0
"P18","Buena",0.18,0.127,0.064,0.128,0.044,0
"P18","Ni buena ni mala",0.517,0.36,0.473,0.512,0.271,0.284
"P18","Mala",0.043,0.087,0.068,0.133,0.136,0.02
"P18","Muy mala",0,0.124,0.092,0.033,0.269,0.036
"P18","No sabe",0.099,0.163,0.196,0.172,0.147,0.66
"P19","Muy buena",0.12,0.295,0.228,0.232,0.14,0.656
"P19","Buena",0.254,0.14,0.253,0.209,0.222,0.017
"P19","Ni buena ni mala",0.35,0.194,0.251,0.137,0.168,0.112
"P19","Mala",0.144,0.304,0.093,0.167,0.216,0.026
"P19","Muy mala",0.11,0.067,0.098,0.249,0.249,0.047
"P19","No sabe",0.022,0,0.077,0.006,0.005,0.142
"P20","Que continúe el intendente Julio Zamora",0.16,0.143,0.163,0.103,0.161,0.673
"P20","Que continúe Julio Zamora pero con mejoras",0.334,0.243,0.386,0.214,0.254,0.182
"P20","Que cambie Julio Zamora pero que se mantengan los avances",0.077,0.203,0.183,0.168,0.151,0.041
"P20","Que cambie el intendente Julio Zamora",0.429,0.411,0.268,0.515,0.434,0.104
"P21","Es kirchnerista",0.245,0.13,0.095,0.286,0.088,0.27
"P21","Forma parte del Frente de Todos",0.306,0.205,0.224,0.275,0.304,0.056
"P21","Es un hombre de Massa",0.18,0.193,0.245,0.132,0.119,0.347
"P21","Es un peronista independiente de centro",0.104,0.135,0.163,0.034,0.185,0
"P21","Es un oportunista y está donde le conviene",0.138,0.208,0.133,0.09,0.256,0.093
"P21","No sabe",0.027,0.129,0.14,0.183,0.048,0.234
"P22","Son lo mismo aunque estén en espacios politoca diferentes",0.118,0.129,0.194,0.108,0.223,0.011
"P22","Son aliados tácticos pero lo ocultan",0.051,0.077,0.133,0.147,0.229,0.026
"P22","Son adversarios políticos",0.493,0.599,0.375,0.407,0.358,0.302
"P22","No sabe",0.338,0.195,0.298,0.338,0.19,0.661
"P23","Son lo mismo, ambos son de Massa",0.324,0.216,0.217,0.228,0.265,0.067
"P23","Son aliados en el Frente de Todos pero compiten",0.251,0.324,0.47,0.419,0.396,0.026
"P23","Son enemigos porque Zamora traicionó a Massa",0.162,0.341,0.122,0.084,0.167,0.02
"P23","No sabe",0.263,0.119,0.191,0.269,0.172,0.887
"P24","La seguridad",0.34,0.193,0.269,0.271,0.374,0.351
"P24","El tránsito",0.088,0.085,0.103,0.123,0.096,0
"P24","El arreglo de las calles",0.069,0.048,0.138,0.101,0.067,0.266
"P24","El estado de las escuelas y la educación",0.012,0.074,0.037,0.006,0.014,0
"P24","El sistema de salud",0.033,0.059,0.028,0.116,0.085,0.02
"P24","El deporte y la cultura",0.163,0.184,0.136,0.127,0.086,0.037
"P24","La obra pública",0.009,0.01,0.024,0.039,0.05,0.021
"P24","La luminaria",0.143,0.156,0.079,0.091,0.054,0.015
"P24","No sabe",0.143,0.191,0.186,0.126,0.174,0.29
"P25","La seguridad",0.216,0.084,0.191,0.194,0.122,0
"P25","El tránsito",0.106,0.087,0.152,0.091,0.133,0
"P25","El arreglo de las calles",0.272,0.39,0.176,0.159,0.231,0.011
"P25","El estado de las escuelas y la educación",0.03,0.1,0.145,0.138,0.107,0.087
"P25","El sistema de salud",0.141,0.163,0.17,0.221,0.257,0.098
"P25","El deporte y la cultura",0.138,0.072,0.019,0.085,0.008,0.308
"P25","La obra pública",0.026,0.039,0.028,0.016,0.025,0.063
"P25","La luminaria",0.055,0,0.002,0.025,0.029,0
"P25","No sabe",0.016,0.065,0.117,0.071,0.088,0.433
"P26","Agua corriente y cloacas",0.53,0.519,0.342,0.456,0.332,0.396
"P26","Energía eléctrica",0.138,0.089,0.166,0.123,0.134,0.081
"P26","Red de gas natural",0.089,0.168,0.135,0.018,0.052,0.026
"P26","Recolección de residuos",0.121,0.114,0.055,0.095,0.223,0
"P26","Ninguno",0.122,0.11,0.302,0.308,0.259,0.497
"P27","Los robos",0.237,0.269,0.249,0.362,0.245,0.377
"P27","El narcotráfico",0.207,0.404,0.278,0.262,0.233,0.026
"P27","La ausencia de patrulleros y personal policial",0.135,0.146,0.117,0.224,0.216,0.101
"P27","Otro",0.273,0.144,0.214,0.068,0.103,0.101
"P27","Ninguno",0.148,0.037,0.142,0.084,0.203,0.395
"P28","Frente de Todos y el peronismo",0.163,0.178,0.345,0.44,0.438,0.676
"P28","Cambiemos",0.54,0.462,0.257,0.08,0.162,0
"P28","Liberales Libertarios",0.105,0.216,0.183,0.355,0.304,0.054
"P28","Izquierda",0.105,0,0.007,0.098,0.076,0.021
"P28","No sabe",0.087,0.144,0.208,0.027,0.02,0.249
"P30","A Alberto Fernández",0.407,0.059,0.321,0.034,0.079,1
"P30","A Sergio Massa",0.284,0.147,0.298,0.391,0.155,0
"P30","A algún candidato del peronismo",0.251,0.779,0.343,0.377,0.365,0
"P30","A algún candidato del kirchnerismo",0.058,0.015,0.038,0.198,0.401,0
"P31","A Alberto Fernández",0.236,0.024,0.451,0,0.269,1
"P31","A Sergio Massa",0.242,0.197,0.289,0.43,0.147,0
"P31","A algún candidato del peronismo",0.371,0.772,0.167,0.115,0.322,0
"P31","A Cristina Fernández de Kirchner",0.151,0.007,0.093,0.455,0.262,0
"P32","A Horacio Rodriguez Larreta",0.492,0.301,0.169,0.337,0.117,0.255
"P32","A Mauricio Macri",0.171,0.17,0.353,0.035,0.215,0.075
"P32","A Patricia Bullrich",0.091,0.389,0.287,0.258,0.308,0
"P32","A Facundo Manes",0.201,0.132,0.126,0.132,0.286,0.034
"P32","A Gerardo Morales",0.045,0.008,0.065,0.238,0.074,0.636
"P33","Seguro lo votaria",0.395,0.195,0.236,0.091,0.344,0.025
"P33","Quizás lo votaría",0.246,0.261,0.37,0.167,0.119,0
"P33","Nunca lo votaría",0.359,0.544,0.394,0.742,0.537,0.975
"P34","Muy buena",0.156,0.167,0.036,0.136,0.102,0.342
"P34","Buena",0.091,0.056,0.267,0.122,0.156,0.081
"P34","Ni buena ni mala",0.211,0.092,0.215,0.285,0.208,0.299
"P34","Mala",0.106,0.13,0.098,0.106,0.168,0.026
"P34","Muy mala",0.436,0.555,0.371,0.351,0.366,0.11
"P34","No sabe",0,0,0.013,0,0,0.142
"P35","Muy buena",0.358,0.188,0.096,0.059,0.23,0.041
"P35","Buena",0.229,0.296,0.203,0.14,0.054,0.026
"P35","Ni buena ni mala",0.183,0.273,0.284,0.069,0.055,0
"P35","Mala",0.048,0.164,0.183,0.441,0.037,0.327
"P35","Muy mala",0.182,0.075,0.199,0.291,0.624,0.505
"P35","No sabe",0,0.004,0.035,0,0,0.101
"P36","Muy buena",0.404,0.039,0.179,0.309,0.432,0.056
"P36","Buena",0.017,0.153,0.162,0.101,0.047,0.081
"P36","Ni buena ni mala",0.062,0.083,0.19,0.029,0.045,0.537
"P36","Mala",0.051,0.054,0.031,0.096,0.019,0.038
"P36","Muy mala",0.466,0.663,0.42,0.465,0.457,0.146
"P36","No sabe",0,0.008,0.018,0,0,0.142
"P38","Muy buena",0.273,0.041,0.088,0.132,0.094,0.105
"P38","Buena",0.09,0.22,0.125,0.136,0.116,0.269
"P38","Ni buena ni mala",0.115,0.107,0.461,0.219,0.128,0.38
"P38","Mala",0.2,0.214,0.067,0.188,0.12,0.041
