"var","categoria","1","2","3","4","5","6","7","8","9"
"P04","Tengo trabajo estable",0.446,0.353,0.693,0.449,0.556,0.321,0.42,0.475,0.347
"P04","Realizo changas o trabajos de vez en cuando",0.221,0.302,0.061,0.197,0.14,0.321,0.289,0.221,0.251
"P04","No tengo trabajo",0.159,0.113,0.118,0.204,0.147,0.205,0.074,0.178,0.208
"P04","Soy jubilado o pensionado",0.174,0.232,0.128,0.15,0.157,0.153,0.217,0.126,0.194
"P05","1",0.281,0.238,0.301,0.234,0.241,0.119,0.19,0.207,0.358
"P05","2",0.054,0.09,0.044,0.033,0.089,0.222,0.102,0.121,0.092
"P05","3",0.035,0.046,0.134,0.176,0.033,0.048,0.093,0.124,0.046
"P05","4",0.059,0.109,0.086,0.163,0.093,0.168,0.127,0.135,0.071
"P05","5",0.151,0.246,0.174,0.151,0.298,0.225,0.202,0.293,0.203
"P05","6",0.044,0.059,0.069,0.056,0.035,0.068,0.065,0.025,0.021
"P05","7",0.1,0.071,0.117,0.044,0.059,0.025,0.116,0.022,0.035
"P05","8",0.074,0.055,0.028,0.13,0.055,0.05,0.08,0.019,0.024
"P05","9",0.202,0.086,0.047,0.013,0.097,0.075,0.025,0.054,0.15
"P06","1",0.444,0.208,0.096,0.189,0.099,0.107,0.048,0.032,0.235
"P06","2",0.06,0.257,0.062,0.026,0.04,0.042,0.021,0.116,0.032
"P06","3",0.036,0.058,0.372,0.027,0.032,0.008,0,0.016,0.027
"P06","4",0.044,0.055,0.093,0.171,0.042,0.167,0.033,0.014,0.023
"P06","5",0.152,0.26,0.137,0.297,0.462,0.09,0.225,0.156,0.159
"P06","6",0.031,0.055,0.093,0.048,0.025,0.317,0.115,0.067,0.029
"P06","7",0.035,0.039,0.07,0.038,0.03,0.023,0.423,0.101,0.035
"P06","8",0.029,0.011,0.009,0.145,0.067,0.17,0.107,0.389,0.057
"P06","9",0.169,0.057,0.068,0.059,0.203,0.076,0.028,0.109,0.403
"P09","Del Frente de Todos y el peronismo",0.497,0.414,0.369,0.368,0.18,0.11,0.184,0.17,0.187
"P09","De Juntos por el cambio",0.226,0.391,0.423,0.372,0.383,0.337,0.418,0.423,0.378
"P09","De los Liberales libertarios",0.077,0.049,0.14,0.066,0.194,0.483,0.227,0.251,0.23
"P09","De la Izquierda",0.051,0.026,0.006,0.053,0.015,0.037,0.065,0.01,0.018
"P09","No sabe",0.149,0.12,0.062,0.141,0.228,0.033,0.106,0.146,0.187
"P10","A Alberto Fernández",0.149,0.195,0.049,0,0.163,0.516,0.13,0.421,0.269
"P10","A Sergio Massa",0.232,0.499,0.328,0.444,0.285,0,0.13,0.268,0.343
"P10","A algún candidato del peronismo",0.116,0.02,0.242,0.316,0.208,0,0.438,0.186,0.162
"P10","A algún candidato del kirchnerismo",0.503,0.286,0.381,0.24,0.344,0.484,0.302,0.125,0.226
"P11","A Alberto Fernández",0.168,0.196,0.062,0,0.174,0,0,0.348,0.241
"P11","A Sergio Massa",0.105,0.436,0.182,0,0.188,0,0,0.066,0.285
"P11","A algún candidato del peronismo",0.091,0.02,0.194,0.239,0.229,0,0.316,0.092,0.065
"P11","A Cristina Fernández de Kirchner",0.636,0.348,0.562,0.761,0.409,1,0.684,0.494,0.409
"P12","A Horacio Rodriguez Larreta",0.264,0.379,0.292,0.174,0.17,0.272,0.464,0.23,0.174
"P12","A Mauricio Macri",0.257,0.177,0.415,0.078,0.358,0.479,0.137,0.27,0.363
"P12","A Patricia Bullrich",0.293,0.195,0.17,0.409,0.336,0.179,0.399,0.43,0.398
"P12","A Facundo Manes",0.134,0.197,0.033,0.024,0.121,0.029,0,0.026,0.03
"P12","A Gerardo Morales",0.052,0.052,0.09,0.315,0.015,0.041,0,0.044,0.035
"P13","Seguro lo votaria",0.319,0.106,0.232,0.068,0.195,0.082,0.163,0,0.173
"P13","Quizás lo votaría",0.302,0.378,0.19,0.137,0.318,0.474,0.545,0.32,0.356
"P13","Nunca lo votaría",0.379,0.516,0.578,0.795,0.487,0.444,0.292,0.68,0.471
"P14","Lo votaría",0.131,0.108,0.17,0.081,0.209,0.102,0.358,0.155,0.321
"P14","Puede que lo vote",0.12,0.189,0.223,0.333,0.283,0.387,0.339,0.235,0.177
"P14","Nunca lo votaría",0.67,0.649,0.571,0.492,0.363,0.448,0.248,0.51,0.379
"P14","No sabe",0.079,0.054,0.036,0.094,0.145,0.063,0.055,0.1,0.123
"P15","Lo votaría",0.178,0.282,0.131,0.063,0.119,0,0.062,0.093,0.098
"P15","Puede que lo vote",0.278,0.149,0.181,0.225,0.102,0.181,0.141,0.169,0.159
"P15","Nunca lo votaría",0.447,0.489,0.682,0.653,0.622,0.756,0.743,0.675,0.689
"P15","No sabe",0.097,0.08,0.006,0.059,0.157,0.063,0.054,0.063,0.054
"P16","Lo votaría",0.172,0.118,0.07,0.032,0.058,0,0.021,0.087,0.113
"P16","Puede que lo vote",0.298,0.332,0.221,0.164,0.088,0.128,0.072,0.071,0.085
"P16","Nunca lo votaría",0.43,0.523,0.67,0.766,0.723,0.813,0.881,0.795,0.746
"P16","No sabe",0.1,0.027,0.039,0.038,0.131,0.059,0.026,0.047,0.056
"P17","La votaría",0.473,0.333,0.21,0.383,0.095,0.091,0.084,0.062,0.184
"P17","Puede que la vote",0.081,0.104,0.09,0.035,0.068,0.143,0.03,0.102,0.04
"P17","Nunca la votaría",0.383,0.504,0.672,0.544,0.719,0.726,0.856,0.818,0.737
"P17","No sabe",0.063,0.059,0.028,0.038,0.118,0.04,0.03,0.018,0.039
"P18","Lo votaría",0.128,0.152,0.129,0.186,0.112,0.08,0.156,0.052,0.186
"P18","Puede que lo vote",0.169,0.171,0.279,0.273,0.296,0.3,0.312,0.408,0.25
"P18","Nunca lo votaría",0.659,0.583,0.566,0.491,0.446,0.523,0.488,0.449,0.458
"P18","No sabe",0.044,0.094,0.026,0.05,0.146,0.097,0.044,0.091,0.106
"P19","Lo votaría",0.059,0.185,0.151,0.148,0.091,0.162,0.053,0.057,0.067
"P19","Puede que lo vote",0.172,0.127,0.327,0.369,0.258,0.302,0.312,0.321,0.245
"P19","Nunca lo votaría",0.647,0.634,0.437,0.391,0.476,0.434,0.472,0.518,0.538
"P19","No sabe",0.122,0.054,0.085,0.092,0.175,0.102,0.163,0.104,0.15
"P20","La votaría",0.125,0.175,0.274,0.237,0.321,0.212,0.437,0.25,0.362
"P20","Puede que la vote",0.126,0.159,0.215,0.162,0.176,0.282,0.293,0.288,0.189
"P20","Nunca la votaría",0.675,0.636,0.484,0.553,0.358,0.49,0.233,0.393,0.371
"P20","No sabe",0.074,0.03,0.027,0.048,0.145,0.016,0.037,0.069,0.078
"P21","Lo votaría",0.098,0.055,0.187,0.054,0.25,0.39,0.274,0.295,0.28
"P21","Puede que lo vote",0.113,0.079,0.126,0.142,0.167,0.109,0.377,0.218,0.22
"P21","Nunca lo votaría",0.731,0.761,0.659,0.786,0.455,0.452,0.326,0.442,0.401
"P21","No sabe",0.058,0.105,0.028,0.018,0.128,0.049,0.023,0.045,0.099
"P22","La votaría",0.067,0.073,0.101,0.234,0.104,0.264,0.084,0.081,0.166
"P22","Puede que la vote",0.127,0.175,0.282,0.071,0.241,0.215,0.311,0.343,0.269
"P22","Nunca la votaría",0.722,0.705,0.571,0.617,0.49,0.431,0.43,0.484,0.454
"P22","No sabe",0.084,0.047,0.046,0.078,0.165,0.09,0.175,0.092,0.111
"P23","Lo votaría",0.217,0.116,0.148,0.13,0.055,0.018,0.037,0.021,0.064
"P23","Puede que lo vote",0.219,0.148,0.14,0.27,0.09,0.028,0.093,0.138,0.079
"P23","Nunca lo votaría",0.459,0.602,0.63,0.566,0.662,0.866,0.727,0.726,0.74
"P23","No sabe",0.105,0.134,0.082,0.034,0.193,0.088,0.143,0.115,0.117
"P24","Lo votaría",0.054,0.061,0.055,0.092,0.026,0.033,0.045,0.124,0.053
"P24","Puede que lo vote",0.12,0.23,0.281,0.241,0.166,0.184,0.312,0.212,0.16
"P24","Nunca lo votaría",0.672,0.565,0.464,0.574,0.612,0.663,0.474,0.512,0.619
"P24","No sabe",0.154,0.144,0.2,0.093,0.196,0.12,0.169,0.152,0.168
"P25","Mauricio Macri por Juntos por el Cambio",0.061,0.093,0.169,0.057,0.155,0.083,0.169,0.146,0.193
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.075,0.136,0.097,0.057,0.094,0.193,0.179,0.061,0.082
"P25","Patricia Bullrich por Juntos por el Cambio",0.076,0.098,0.117,0.141,0.164,0.262,0.347,0.162,0.207
"P25","Facundo Manes por Juntos por el Cambio",0.036,0.1,0.128,0.201,0.103,0.023,0.01,0.084,0.027
"P25","Alberto Fernández por el Frente de Todos",0.072,0.102,0.01,0,0.025,0.093,0,0.066,0.066
"P25","Cristina Fernández de Kirchner por el Frente de Todos",0.475,0.302,0.278,0.417,0.104,0.117,0.096,0.091,0.143
"P25","Javier Milei por los liberales libertarios",0.07,0.039,0.09,0.09,0.173,0.215,0.1,0.188,0.171
"P25","Nicolás del Caño por la izquierda",0.026,0.004,0.046,0.013,0.006,0,0.004,0.032,0.01
